ds,y
2001-03-31,562.55701
2001-06-30,587.8420000000001
2001-09-30,647.539
2001-12-31,642.7339999999999
2002-03-31,515.655
2002-06-30,822.7669999999999
2002-09-30,1156.8229999999999
2002-12-31,781.088
2003-03-31,413.96400000000006
2003-06-30,464.60599999999994
2003-09-30,536.724
2003-12-31,464.909
2004-03-31,446.46283000000005
2004-06-30,398.3109800000001
2004-09-30,380.33857000000006
2004-12-31,628.4409699999999
2005-03-31,528.52549
2005-06-30,459.4981499999999
2005-09-30,577.5891000000001
2005-12-31,423.10258999999985
2006-03-31,536.9718700000001
2006-06-30,525.4601399999999
2006-09-30,551.70317
2006-12-31,522.8180900000002
2007-03-31,523.0790799999999
2007-06-30,468.5266700000002
2007-09-30,496.1744700000001
2007-12-31,678.3805899999998
2008-03-31,487.73328000000004
2008-06-30,510.05985000000004
2008-09-30,529.6900900000003
2008-12-31,455.4942799999994
2009-03-31,335.22502000000054
2009-06-30,338.3975699999997
2009-09-30,348.57404999999983
2009-12-31,366.3457300000006
2010-03-31,412.6481899999992
2010-06-30,410.1394399999993
2010-09-30,480.9280600000005
2010-12-31,480.51198999999997
2011-03-31,503.21963000000005
2011-06-30,427.05786999999964
2011-09-30,470.34092000000015
2011-12-31,524.7390800000002
2012-03-31,496.3470299999985
2012-06-30,445.4393700000001
2012-09-30,530.6335600000003
2012-12-31,509.6358000000005
2013-03-31,534.4917299999995
2013-06-30,456.17622999999946
2013-09-30,530.1869100000004
2013-12-31,474.2092599999987
2014-03-31,474.4574499999993
2014-06-30,488.33967999999857
2014-09-30,573.0547200000003
2014-12-31,653.4141899999997
2015-03-31,505.50116000000037
2015-06-30,535.7431299999987
2015-09-30,574.3099399999988
2015-12-31,558.9941099999996
2016-03-31,546.9631999999993
2016-06-30,577.2750499999995
2016-09-30,710.8529200000006
2016-12-31,612.0976000000003
2017-03-31,519.8617399999999
2017-06-30,533.4046799999973
2017-09-30,523.9428200000006
2017-12-31,527.6041599999977
2018-03-31,484.0109600000006
2018-06-30,507.4588600000011
2018-09-30,560.4829399999991
2018-12-31,490.7581100000016
2019-03-31,515.0386400000025
2019-06-30,444.9942299999999
2019-09-30,521.3066800000001
2019-12-31,490.27431999999715
2020-03-31,450.3197700000014
2020-06-30,426.6376800000014
2020-09-30,493.35199000000085
2020-12-31,441.2382899999973
2021-03-31,409.0889500000007
2021-06-30,406.4295200000008
2021-09-30,574.7067099999975
2021-12-31,428.8651000000007
