ds,y
2001-03-31,6326.713
2001-06-30,5189.139
2001-09-30,6328.141
2001-12-31,6388.494
2002-03-31,5977.095
2002-06-30,6557.661
2002-09-30,6886.393
2002-12-31,6052.557
2003-03-31,6045.811
2003-06-30,6521.003
2003-09-30,7171.5
2003-12-31,6530.412
2004-03-31,6604.19492
2004-06-30,6088.70447
2004-09-30,7073.75824
2004-12-31,7022.11002
2005-03-31,6111.33975
2005-06-30,7505.40321
2005-09-30,7388.4603
2005-12-31,6933.57449
2006-03-31,6907.43178
2006-06-30,7207.28419
2006-09-30,7213.57974
2006-12-31,6915.2407
2007-03-31,7065.59061
2007-06-30,7477.2621
2007-09-30,7425.39328
2007-12-31,6963.24705
2008-03-31,7040.93488
2008-06-30,7432.68507
2008-09-30,7651.93475
2008-12-31,7511.5823
2009-03-31,7200.93253
2009-06-30,6356.98643
2009-09-30,6045.8694
2009-12-31,7108.94691
2010-03-31,6951.19056
2010-06-30,7381.00871
2010-09-30,7958.77567
2010-12-31,7500.20563
2011-03-31,7471.29774
2011-06-30,6452.91769
2011-09-30,8104.4099
2011-12-31,8099.91726
2012-03-31,6787.61231
2012-06-30,5965.43515
2012-09-30,7131.00817
2012-12-31,7920.72681
2013-03-31,7609.18696
2013-06-30,7589.30349
2013-09-30,6162.7024
2013-12-31,6326.13345
2014-03-31,6837.1382
2014-06-30,7513.81985
2014-09-30,7901.28551
2014-12-31,8005.37251
2015-03-31,7431.17903
2015-06-30,7631.77117
2015-09-30,6922.20588
2015-12-31,7317.24477
2016-03-31,6531.04288
2016-06-30,6376.86151
2016-09-30,7030.47754
2016-12-31,7845.14732
2017-03-31,7017.76291
2017-06-30,5884.81724
2017-09-30,7843.38578
2017-12-31,7474.98007
2018-03-31,7680.01596
2018-06-30,6312.30289
2018-09-30,6680.85628
2018-12-31,7539.65588
2019-03-31,7541.23946
2019-06-30,5808.80198
2019-09-30,7880.82794
2019-12-31,6566.20962
2020-03-31,6273.96651
2020-06-30,5488.06082
2020-09-30,5911.45526
2020-12-31,5679.80742
2021-03-31,6784.37846
2021-06-30,5087.98805
2021-09-30,5963.24761
2021-12-31,6631.02424
