date,coal,natural_gas
2001-03-31,172.479,2.662
2001-06-30,157.283,7.617
2001-09-30,191.11,19.245
2001-12-31,177.148,6.991
2002-03-31,159.013,5.799
2002-06-30,160.289,7.957
2002-09-30,198.741,15.533
2002-12-31,189.537,1.636
2003-03-31,196.161,3.213
2003-06-30,173.455,5.189
2003-09-30,214.799,12.678
2003-12-31,193.719,1.473
2004-03-31,195.16794,4.42225
2004-06-30,186.26463,7.91035
2004-09-30,212.70299,10.30766
2004-12-31,194.44939,2.79032
2005-03-31,204.68052,4.65608
2005-06-30,192.32263,8.83018
2005-09-30,214.08295,15.42787
2005-12-31,205.47736,3.98357
2006-03-31,202.44021,3.20062
2006-06-30,191.70164,8.77711
2006-09-30,216.08643,17.38193
2006-12-31,199.6397,4.34905
2007-03-31,196.16366,5.0621
2007-06-30,187.38957,8.4753
2007-09-30,213.16007,19.72269
2007-12-31,188.0825,8.99435
2008-03-31,193.62312,9.78498
2008-06-30,189.96932,6.4797
2008-09-30,214.7451,13.342
2008-12-31,177.79522,14.25726
2009-03-31,185.20078,9.17793
2009-06-30,178.99819,6.39903
2009-09-30,199.70479,10.57626
2009-12-31,188.45763,4.31443
2010-03-31,190.70718,7.87039
2010-06-30,194.02281,7.82101
2010-09-30,207.92647,18.91083
2010-12-31,195.82697,6.50952
2011-03-31,212.27907,7.63459
2011-06-30,193.29654,8.16418
2011-09-30,218.70868,18.33463
2011-12-31,192.54233,5.10134
2012-03-31,180.94746,8.32982
2012-06-30,171.44632,16.7905
2012-09-30,216.30094,22.35249
2012-12-31,179.65624,5.70499
2013-03-31,194.96934,10.23332
2013-06-30,188.92813,9.40898
2013-09-30,212.07957,12.39083
2013-12-31,188.99594,7.22741
2014-03-31,205.37244,7.88885
2014-06-30,176.68263,7.39138
2014-09-30,203.20431,11.81114
2014-12-31,173.20792,9.84203
2015-03-31,184.19061,8.78142
2015-06-30,151.96855,8.69012
2015-09-30,193.16266,16.73588
2015-12-31,146.78851,7.70589
2016-03-31,159.45413,8.78826
2016-06-30,144.34445,18.0125
2016-09-30,182.90172,20.1013
2016-12-31,137.13019,10.08402
2017-03-31,171.39483,10.50843
2017-06-30,168.90058,11.85686
2017-09-30,186.08469,17.83334
2017-12-31,163.13531,11.55987
2018-03-31,164.47425,15.56227
2018-06-30,154.15614,17.08856
2018-09-30,181.125,20.31704
2018-12-31,149.61131,15.78763
2019-03-31,159.70188,15.41022
2019-06-30,124.61439,19.45682
2019-09-30,151.36926,25.16773
2019-12-31,130.61241,13.5984
2020-03-31,130.42313,18.59391
2020-06-30,105.17883,15.26079
2020-09-30,151.76393,24.60716
2020-12-31,145.77579,15.02834
2021-03-31,158.15388,13.00766
2021-06-30,139.29688,15.06345
2021-09-30,171.83157,24.42181
2021-12-31,126.26022,14.8758
2022-03-31,138.36829334354582,14.202227881338162
2022-06-30,124.39293466553715,16.04979564568555
2022-09-30,149.77174425345163,23.45228568408625
2022-12-31,127.2364562247833,13.749007182193305
2023-03-31,136.61117302182436,14.355441401028749
2023-06-30,114.47178297066772,16.01988437520498
2023-09-30,144.32065943178998,24.42276821478851
2023-12-31,116.9505525560446,13.775392675023449
2024-03-31,117.70990809301134,16.08289738318978
2024-06-30,105.21963429771732,18.47479889915744
2024-09-30,138.3106448327444,23.89391971488544
2024-12-31,109.96070870151402,15.794810191414776
