date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,19226.935,16200.611,269.242,2341.416,323.847,0.0,0.0,11.818
2001-06-30,17370.371,14988.592,852.767,1100.704,337.833,0.0,0.0,14.251
2001-09-30,22944.457,17922.151,2041.219,2508.938,308.189,0.0,0.0,18.709
2001-12-31,20003.109,16637.33,710.333,2433.182,134.265,0.0,0.0,17.65001
2002-03-31,18229.509,15066.772,676.913,2026.472,300.761,0.0,0.0,14.476
2002-06-30,19480.362,15248.564,902.005,2467.608,780.602,0.0,0.0,10.382
2002-09-30,23407.512,18762.015,1798.954,2498.51,188.093,0.0,0.0,18.657
2002-12-31,20044.813,18357.616,166.066,1397.039,87.471,0.0,0.0,22.83
2003-03-31,21695.676,18952.883,369.234,2242.524,132.128,0.0,0.0,26.292
2003-06-30,19747.4,16465.314,606.612,2468.255,200.589,0.0,0.0,28.932
2003-09-30,24353.517,20107.982,1499.595,2531.466,191.341,0.0,0.0,42.926
2003-12-31,21428.494,18685.605,148.911,2457.344,128.419,0.0,0.0,34.163
2004-03-31,21630.73252,18613.64801,500.52159,2064.812,357.27759,0.0,0.0,31.44049
2004-06-30,20031.19924,17940.09649,922.82861,627.353,460.24652,0.0,0.0,28.29777
2004-09-30,24226.41436,20161.79203,1170.95315,2556.127,269.47874,0.0,0.0,31.37841
2004-12-31,21744.56424,18308.01847,270.54775,2582.401,392.91105,0.0,0.0,28.8948
2005-03-31,23008.13815,19357.53687,562.9513,2288.029,623.83307,0.0,0.0,16.33349
2005-06-30,22487.44525,18633.06235,1069.07718,2395.313,269.39554,0.0,0.0,15.48529
2005-09-30,24298.5145,20139.13818,1788.08471,2142.739,199.04242,0.0,0.0,24.34991
2005-12-31,21034.13255,19306.8219,445.83264,1204.496,67.05497,0.0,0.0,22.16607
2006-03-31,22489.3628,19403.94157,356.4689,2664.989,29.73191,0.0,0.0,17.12509
2006-06-30,21597.21139,18366.80479,1010.45975,2077.19,68.48509,0.0,0.0,20.36528
2006-09-30,25212.09075,20531.83673,1897.50772,2658.105,79.16479,0.0,0.0,20.84393
2006-12-31,22387.67798,19147.02063,464.9911,2716.376,21.83221,0.0,0.0,19.43639
2007-03-31,22124.98022,18640.11343,592.9196,2526.875,282.99518,0.0,0.0,15.70516
2007-06-30,21281.66666,18121.70508,994.14743,1476.984,480.83643,0.0,0.0,17.21479
2007-09-30,25664.19973,20142.35546,2310.9904,2653.088,378.22883,0.0,0.0,17.60893
2007-12-31,22082.23454,18179.97956,1081.32124,2715.008,62.26556,0.0,0.0,15.46516
2008-03-31,22963.72275,18523.9915,1169.13282,2678.651,437.4672,31.36149,0.0,12.86518
2008-06-30,22496.99452,18041.2101,772.63016,2646.26,772.8172,52.03875,0.0,12.74062
2008-09-30,25266.9827,20140.31218,1584.94541,2637.8,624.23543,47.51306,0.0,17.08455
2008-12-31,20301.09544,16826.14643,1669.42834,1415.918,212.25318,72.39971,0.0,24.23021
2009-03-31,21471.99258,17628.9534,1058.05379,2290.928,292.76063,86.14783,0.0,24.84934
2009-06-30,21337.92726,16921.38431,680.66229,2542.626,738.66064,123.52153,0.0,25.50361
2009-09-30,23273.92027,18992.55454,1220.83809,2676.662,197.13064,88.86259,0.0,26.18963
2009-12-31,22270.43151,18068.34743,456.67717,2736.9,588.14109,200.84507,0.0,26.30765
2010-03-31,22698.06577,18205.11128,893.96694,2682.935,541.83467,161.82713,0.0,29.73824
2010-06-30,21553.65051,18586.15367,886.96839,939.643,541.13552,232.788,0.0,19.4782
2010-09-30,25327.76786,19604.77121,2180.61678,2653.242,324.58914,211.2567,0.0,26.23579
2010-12-31,22733.50529,18651.19243,728.31515,2720.213,131.78767,319.61818,0.0,19.00166
2011-03-31,24511.00372,20251.06705,898.23067,2641.833,323.76765,307.32202,0.0,17.76924
2011-06-30,23348.02109,18674.28345,947.47954,2653.975,568.14201,353.65313,0.0,25.77411
2011-09-30,25907.79216,20789.51364,2135.98659,2632.729,157.62195,174.27535,0.0,22.59999
2011-12-31,21109.57974,18600.98612,566.533,1442.786,135.6124,342.96149,0.0,17.43632
2012-03-31,21881.38597,17446.34356,977.99886,2694.713,304.5182,382.19107,0.0,18.01968
2012-06-30,22043.90746,16732.59458,1928.11446,2643.622,304.06569,329.72687,0.0,18.45466
