date,coal,natural_gas
2001-03-31,120.608,7.035
2001-06-30,115.817,6.003
2001-09-30,131.85,13.338
2001-12-31,118.364,6.881
2002-03-31,109.727,6.293
2002-06-30,115.854,7.088
2002-09-30,138.662,10.344
2002-12-31,122.856,5.562
2003-03-31,114.09,9.211
2003-06-30,108.816,6.629
2003-09-30,133.05,10.742
2003-12-31,124.059,6.62
2004-03-31,121.99562,11.97695
2004-06-30,110.52732,8.05966
2004-09-30,128.89201,8.82185
2004-12-31,128.7309,7.16942
2005-03-31,122.41452,10.55161
2005-06-30,124.50504,20.45613
2005-09-30,137.75622,27.10691
2005-12-31,129.44047,11.98015
2006-03-31,113.83417,9.92021
2006-06-30,114.39351,10.47689
2006-09-30,124.24339,19.71038
2006-12-31,108.38647,13.10184
2007-03-31,108.43766,17.3588
2007-06-30,113.75448,13.73
2007-09-30,122.68724,19.01935
2007-12-31,116.44771,12.48406
2008-03-31,115.01447,16.69183
2008-06-30,110.32461,7.90704
2008-09-30,129.4333,13.2083
2008-12-31,116.59201,10.67759
2009-03-31,105.81664,13.5479
2009-06-30,87.63252,12.06021
2009-09-30,106.30811,11.66775
2009-12-31,118.84689,11.25185
2010-03-31,107.9253,14.4535
2010-06-30,111.80703,9.61914
2010-09-30,122.78485,19.19121
2010-12-31,107.34001,6.16707
2011-03-31,114.87734,11.53578
2011-06-30,98.18627,12.20377
2011-09-30,125.10369,17.37177
2011-12-31,101.05516,13.82878
2012-03-31,80.37597,22.16702
2012-06-30,76.04827,29.72245
2012-09-30,113.54363,32.02395
2012-12-31,95.56572,14.28918
2013-03-31,107.01569,18.90375
2013-06-30,104.66192,15.76671
2013-09-30,123.62021,21.74733
2013-12-31,111.76085,15.54187
2014-03-31,115.5178,18.39218
2014-06-30,91.91715,16.65285
2014-09-30,109.60117,16.83063
2014-12-31,89.50137,21.18647
2015-03-31,105.42517,28.61097
2015-06-30,89.19432,24.79195
2015-09-30,116.10547,31.93785
2015-12-31,88.68658,28.65183
2016-03-31,80.11466,38.73937
2016-06-30,75.26959,35.31313
2016-09-30,110.01915,39.94232
2016-12-31,86.09515,22.3468
2017-03-31,93.02035,30.02362
2017-06-30,80.82414,21.60939
2017-09-30,104.72425,39.6378
2017-12-31,103.38741,34.9121
2018-03-31,94.15979,39.37435
2018-06-30,78.19771,30.07901
2018-09-30,96.4253,47.30337
2018-12-31,86.3122,35.22917
2019-03-31,77.95655000000001,41.34915
2019-06-30,60.08145,39.21439
2019-09-30,74.08419,47.70981
2019-12-31,62.025,44.50791
2020-03-31,62.15124,50.81578
2020-06-30,51.12439,45.73623
2020-09-30,76.63056,49.91123
2020-12-31,55.80154,41.01361
2021-03-31,80.12781,42.18262
2021-06-30,65.84885,43.00337
2021-09-30,87.37807,52.55767
2021-12-31,49.0897,45.02983
2022-03-31,66.55480419946792,47.87236087263295
2022-06-30,58.35921356856977,46.15690364956228
2022-09-30,76.14680605896211,53.41873877086768
2022-12-31,62.10204883333233,47.8886016724593
2023-03-31,63.54172819302693,50.42788996475943
2023-06-30,53.96727427004481,48.30497510328405
2023-09-30,71.62618853388051,55.88719980669502
2023-12-31,55.458368565457135,51.91478828495565
2024-03-31,51.244091411228,57.22802355136498
2024-06-30,43.43744896380878,55.51265956849899
2024-09-30,67.98572907819505,60.8311091342502
2024-12-31,54.15513905116552,51.7883596670985
