date,coal,natural_gas
2001-03-31,89.911,4.468
2001-06-30,76.404,4.963
2001-09-30,95.484,6.587
2001-12-31,92.834,4.411
2002-03-31,93.043,5.648
2002-06-30,79.21,4.722
2002-09-30,96.752,7.62
2002-12-31,97.626,3.934
2003-03-31,94.177,4.034
2003-06-30,92.155,3.819
2003-09-30,102.615,9.006
2003-12-31,99.437,6.251
2004-03-31,95.82055,6.97336
2004-06-30,83.69287,4.73185
2004-09-30,99.01563,5.43079
2004-12-31,98.77937,4.081
2005-03-31,100.65699,5.688
2005-06-30,92.49024,8.47507
2005-09-30,97.58426,12.14892
2005-12-31,84.25838,7.50553
2006-03-31,95.25318,4.01608
2006-06-30,87.88596,4.87803
2006-09-30,92.35441,12.04967
2006-12-31,90.3029,10.04237
2007-03-31,96.01052,10.42285
2007-06-30,84.7161,8.54631
2007-09-30,96.6292,11.75174
2007-12-31,84.98702,10.52873
2008-03-31,99.39608,8.20867
2008-06-30,80.94427,5.72748
2008-09-30,92.19475,8.27798
2008-12-31,81.73679,8.40908
2009-03-31,90.49833,7.06394
2009-06-30,72.02468,6.73416
2009-09-30,80.57607,8.23614
2009-12-31,81.89429,7.52603
2010-03-31,83.67189,7.2887
2010-06-30,79.76303,9.73931
2010-09-30,79.39977,17.09969
2010-12-31,68.34434,7.98086
2011-03-31,87.45909,7.62681
2011-06-30,72.99636,5.64886
2011-09-30,83.41019,15.60526
2011-12-31,67.68874,5.87919
2012-03-31,61.75636,11.0222
2012-06-30,48.31006,19.80435
2012-09-30,70.57065,22.91354
2012-12-31,71.39559,11.55011
2013-03-31,69.92129,13.57673
2013-06-30,53.19548,13.24334
2013-09-30,68.54573,18.47756
2013-12-31,71.57204,13.30047
2014-03-31,83.65977,8.25319
2014-06-30,65.63986,9.24963
2014-09-30,78.31204,7.9677
2014-12-31,81.57442,12.32005
2015-03-31,76.3872,13.47765
2015-06-30,63.81475,13.23065
2015-09-30,66.99868,22.3991
2015-12-31,63.98244,14.70518
2016-03-31,64.41708,19.8645
2016-06-30,51.62342,21.55721
2016-09-30,70.38685,24.88506
2016-12-31,69.83476,11.84439
2017-03-31,65.78272,14.12481
2017-06-30,49.69934,15.34027
2017-09-30,68.14187,16.70317
2017-12-31,69.51843,13.30918
2018-03-31,66.34215,16.26076
2018-06-30,54.75003,20.3776
2018-09-30,65.67335,27.14495
2018-12-31,72.24204,11.81684
2019-03-31,55.42922,20.86829
2019-06-30,47.01923,23.53569
2019-09-30,52.10138,31.76635
2019-12-31,45.52073,25.64301
2020-03-31,37.62872,29.00511
2020-06-30,21.85018,22.55367
2020-09-30,52.79395,26.44162
2020-12-31,46.34254,22.45753
2021-03-31,48.01736,20.44239
2021-06-30,31.09216,21.2424
2021-09-30,56.56811,31.79209
2021-12-31,38.97842,29.57386
2022-03-31,50.21687948722105,22.50156127495748
2022-06-30,38.38791329015686,23.173889037630765
2022-09-30,49.00983098926192,28.392830912899257
2022-12-31,44.69998916351207,23.710760382142062
2023-03-31,49.60729054880858,23.04543554984029
2023-06-30,39.687862933873575,23.387051177298236
2023-09-30,46.8437574874676,30.25269612197281
2023-12-31,40.60453600686343,25.106015383735155
2024-03-31,38.62140633886989,27.017722765930408
2024-06-30,23.123416600999704,27.313482841061848
2024-09-30,42.60459846842036,30.01206912961197
2024-12-31,39.28162562378505,25.20696346604676
