date,Net_Gen_By_Fuel_MWh
2001-03-31,0.242
2001-06-30,0.21
2001-09-30,0.233
2001-12-31,0.266
2002-03-31,3.015
2002-06-30,2.702
2002-09-30,2.961
2002-12-31,3.477
2003-03-31,1.557
2003-06-30,1.302
2003-09-30,1.33
2003-12-31,1.587
2004-03-31,2.38498
2004-06-30,2.33085
2004-09-30,2.25309
2004-12-31,2.24759
2005-03-31,1.24763
2005-06-30,1.41784
2005-09-30,1.51157
2005-12-31,1.66753
2006-03-31,2.06626
2006-06-30,1.68103
2006-09-30,1.69057
2006-12-31,2.01465
2007-03-31,2.72643
2007-06-30,3.09653
2007-09-30,2.1412
2007-12-31,3.26543
2008-03-31,0.94998
2008-06-30,1.41923
2008-09-30,1.33123
2008-12-31,1.04926
2009-03-31,1.56265
2009-06-30,2.79352
2009-09-30,5.71466
2009-12-31,3.46759
2010-03-31,3.50348
2010-06-30,5.54136
2010-09-30,6.13136
2010-12-31,3.73518
2011-03-31,2.74963
2011-06-30,3.38951
2011-09-30,4.44058
2011-12-31,5.15282
2012-03-31,0.0
2012-06-30,6.53647
2012-09-30,9.99767
2012-12-31,0.0
2013-03-31,40.84653
2013-06-30,49.22565
2013-09-30,63.21177
2013-12-31,44.03703
2014-03-31,33.18028
2014-06-30,63.19933
2014-09-30,62.40204
2014-12-31,55.68703
2015-03-31,36.5444
2015-06-30,63.05062
2015-09-30,57.14595
2015-12-31,57.84518
2016-03-31,30.25438
2016-06-30,60.35296
2016-09-30,62.74796
2016-12-31,58.96233
2017-03-31,48.07499
2017-06-30,49.04156
2017-09-30,37.90977
2017-12-31,50.22265
2018-03-31,55.86636
2018-06-30,55.53082
2018-09-30,41.06229
2018-12-31,48.02944
2019-03-31,45.54438
2019-06-30,45.21824
2019-09-30,42.07188
2019-12-31,47.30358
2020-03-31,43.91885
2020-06-30,43.70931
2020-09-30,35.64739
2020-12-31,44.32211
2021-03-31,47.24615
2021-06-30,40.01151
2021-09-30,0.0
2021-12-31,45.83838
