ds,y
2001-03-31,0.754
2001-06-30,3.533
2001-09-30,11.463
2001-12-31,1.96
2002-03-31,4.071
2002-06-30,7.525
2002-09-30,17.357
2002-12-31,4.004
2003-03-31,2.905
2003-06-30,1.701
2003-09-30,9.092
2003-12-31,1.242
2004-03-31,2.78416
2004-06-30,7.98287
2004-09-30,9.38526
2004-12-31,2.0298
2005-03-31,4.29568
2005-06-30,4.72182
2005-09-30,16.34877
2005-12-31,2.59507
2006-03-31,2.40433
2006-06-30,5.61196
2006-09-30,18.65099
2006-12-31,2.85982
2007-03-31,3.76627
2007-06-30,8.89773
2007-09-30,24.58102
2007-12-31,4.66767
2008-03-31,4.322
2008-06-30,8.7922
2008-09-30,16.21936
2008-12-31,7.72222
2009-03-31,6.53561
2009-06-30,7.74662
2009-09-30,20.64198
2009-12-31,5.72596
2010-03-31,10.54143
2010-06-30,20.48483
2010-09-30,29.02994
2010-12-31,15.7973
2011-03-31,13.45149
2011-06-30,23.1035
2011-09-30,32.94042
2011-12-31,23.65514
2012-03-31,34.90278
2012-06-30,38.24443
2012-09-30,52.65138
2012-12-31,29.93937
2013-03-31,47.92647
2013-06-30,48.7808
2013-09-30,59.13652
2013-12-31,51.84287
2014-03-31,43.05582
2014-06-30,54.36067
2014-09-30,63.26962
2014-12-31,53.35411
2015-03-31,65.8099
2015-06-30,74.4187
2015-09-30,79.86315
2015-12-31,69.28954
2016-03-31,80.20173
2016-06-30,73.55764
2016-09-30,87.90385
2016-12-31,67.45525
2017-03-31,74.15984
2017-06-30,65.18742
2017-09-30,80.11745
2017-12-31,75.37896
2018-03-31,80.09197
2018-06-30,77.48994
2018-09-30,104.99128
2018-12-31,85.65508
2019-03-31,82.74284
2019-06-30,71.22727
2019-09-30,91.96517
2019-12-31,77.50274
2020-03-31,90.24912
2020-06-30,65.42874
2020-09-30,91.32513
2020-12-31,77.11357
2021-03-31,80.06011
2021-06-30,72.0177
2021-09-30,117.5633
2021-12-31,109.37169
