date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,21669.281,9744.553,113.549,11276.264,352.862,0.0,0.0,248.175
2001-06-30,21803.891,9067.44,220.326,12218.56,308.245,0.0,0.0,235.59
2001-09-30,24827.244,10394.579,553.711,13629.85,301.897,0.0,0.0,219.231
2001-12-31,20858.574,7492.432,288.528,12745.324,262.44,0.0,0.0,212.851
2002-03-31,24035.886,8577.795,793.886,14129.654,330.278,0.0,0.0,292.552
2002-06-30,23267.571,9424.628,1527.589,11919.832,283.057,0.0,0.0,316.74
2002-09-30,26916.333,10402.913,1970.976,14270.287,259.782,0.0,0.0,350.74
2002-12-31,22343.709,8542.386,205.868,13006.081,516.635,0.0,0.0,284.385
2003-03-31,24043.026,9304.48,177.336,13509.059,875.635,0.0,0.0,338.986
2003-06-30,23275.373,8264.531,415.337,13121.413,1288.791,0.0,0.0,340.085
2003-09-30,25964.901,10295.876,926.51,13752.962,937.858,0.0,0.0,354.019
2003-12-31,20489.378,9567.135,143.599,10034.256,563.141,0.0,0.0,311.534
2004-03-31,25206.15225,9794.89392,661.07552,13680.993,616.14574,0.0,0.0,450.35939
2004-06-30,23009.74558,9588.01177,941.76831,11768.677,365.63944,0.0,0.0,489.12452
2004-09-30,26728.94707,10382.70993,1558.21852,13848.106,578.98457,0.0,0.0,464.67639
2004-12-31,22995.08417,9156.60485,636.79564,11902.864,886.13964,0.0,0.0,445.93012
2005-03-31,25732.70508,9378.20839,1034.66581,14137.241,752.87502,0.0,0.0,485.09401
2005-06-30,23565.56619,9481.58821,1117.35855,11764.075,856.52503,0.0,0.0,485.75867
2005-09-30,28775.52207,10842.58303,2905.14179,13946.821,780.1386,0.0,0.0,489.93301
2005-12-31,24440.8715,9989.67919,357.01692,13289.417,548.60836,0.0,0.0,446.53493
2006-03-31,25185.67238,9577.30248,587.76785,14079.943,585.63556,0.0,0.0,509.30945
2006-06-30,23271.57825,9570.90342,1264.21403,11791.886,416.70688,0.0,0.0,508.96957
2006-09-30,28573.40623,10669.25725,3004.44877,14258.602,427.89416,0.0,0.0,522.34724
2006-12-31,22236.94889,9655.38278,1211.63014,10666.941,376.7114,0.0,0.0,464.71878
2007-03-31,25438.58096,9143.65076,1242.93338,14019.696,698.52206,0.0,0.0,517.17239
2007-06-30,25149.49332,10397.34322,1091.45668,13007.288,360.30682,0.0,0.0,514.28403
2007-09-30,29056.18284,11460.34884,3052.56508,14000.987,282.40961,0.0,0.0,557.84534
2007-12-31,23757.88455,10581.3267,577.60334,12171.943,214.6731,0.0,0.0,503.09842
2008-03-31,26588.10371,10802.6219,1027.41946,14215.919,285.56683,0.0,0.0,476.01249
2008-06-30,23360.93281,10659.2581,1560.80239,10689.672,297.44372,0.0,0.0,463.43968
2008-09-30,27904.821,11483.03618,1779.86627,14270.974,246.63022,0.0,0.0,510.62854
2008-12-31,23124.14726,8594.7785,1360.89981,12586.385,293.47423,0.0,0.0,459.27392
2009-03-31,24968.81013,8950.34248,1470.02506,13756.584,424.12601,0.0,0.0,483.04306
2009-06-30,24327.06219,7953.59579,2287.40188,13273.592,496.07837,0.0,0.0,444.83172
2009-09-30,27547.55571,8767.33427,3680.26134,14436.218,314.39172,0.0,0.0,470.91572
2009-12-31,23282.05838,8806.2398,2342.50436,10683.34,1097.40918,0.0,0.0,440.21044
2010-03-31,27299.10436,10094.35535,1447.64243,14176.213,1220.35941,0.0,0.0,439.3053
2010-06-30,24143.70736,8876.78122,2700.41554,11792.844,514.74477,0.0,0.0,475.98815
2010-09-30,28686.12103,10800.672,3934.45425,13426.404,349.81898,0.0,0.0,500.54545
2010-12-31,24024.19997,7899.30939,2844.72525,12592.618,291.52086,0.0,0.0,518.38924
2011-03-31,26140.65644,8502.0609,2622.65119,14195.613,424.69696,0.0,0.0,517.42701
2011-06-30,24184.00923,9634.41909,3240.4332,10492.035,480.66487,0.0,0.0,548.85872
2011-09-30,28964.73634,10226.92777,3769.30257,14336.001,358.8192,0.0,0.0,576.11077
2011-12-31,23683.16517,5805.14122,3303.95563,13878.927,289.99998,0.0,0.0,547.10694
2012-03-31,23447.95889,6641.24253,3279.05796,12652.867,383.85644,0.0,0.0,607.2171
2012-06-30,23692.79184,7227.05984,3345.25953,12401.037,379.89628,0.0,0.0,549.98748
2012-09-30,27268.63433,8233.97029,4005.97669,14397.752,356.82961,0.0,0.0,558.88451
2012-12-31,22346.29682,6293.87218,3701.58463,11693.646,299.68967,0.0,0.0,533.62914
2013-03-31,24281.14752,6112.41862,2840.20053,14301.42,562.40566,0.0,0.0,574.23611
2013-06-30,24131.90572,5640.80717,2989.69151,14446.164,685.44684,0.0,0.0,579.05918
2013-09-30,25592.21619,6428.16833,3826.14453,13750.424,1243.4743,0.0,0.0,557.91896
2013-12-31,21244.62455,6225.75366,2178.03762,11753.96,668.94721,0.0,0.0,576.67652
2014-03-31,25491.66856,7370.0891,2312.39946,14034.642,1111.56805,0.0,1.7452200000000002,619.17841
2014-06-30,22757.64559,7561.53649,3243.95314,10879.516,632.14418,0.0,2.47521,688.46467
2014-09-30,25705.79445,7918.13257,3395.95121,13587.125,443.87642,0.0,2.47569,602.44993
2014-12-31,23203.35633,6064.54863,2454.33623,13917.27,381.53736,0.0,2.0722,573.88234
2015-03-31,24267.90994,6663.64223,3007.20628,13538.879,520.86867,0.0,2.07553,590.8356
2015-06-30,23930.55475,5460.91196,4098.54939,13552.481,483.2358,0.0,3.31591,578.81575
2015-09-30,26618.88821,6635.23937,4872.95404,14404.102,323.23579,0.0,3.33215,641.09066
2015-12-31,21714.85992,3871.37991,4570.59654,11660.858,1237.01934,0.0,2.6808,527.27564
2016-03-31,24500.09735,5222.22944,3421.77958,14162.249,1186.85586,0.0,5.31317,610.47295
2016-06-30,23503.53708,5100.08405,3606.05686,14012.728,457.67039,0.0,9.5462,589.26505
2016-09-30,26278.75826,6617.4188,5365.88929,13667.944,315.72976,0.0,12.7576,651.91
2016-12-31,22703.37087,4063.18125,3973.12844,13982.995,265.81799,0.0,13.31057,570.12496
2017-03-31,22324.66695,4162.58609,3426.51085,13743.899,535.92647,0.0,28.06047,621.38378
2017-06-30,22819.28474,5050.16748,4490.91591,12286.283,613.63972,0.0,50.9284,619.01365
2017-09-30,25295.23876,5388.93157,4930.33593,14245.576,365.02972,0.0,71.34523,626.33981
2017-12-31,22641.7486,3550.05936,4308.57651,14068.796,320.4431,0.0,66.99761,574.18081
2018-03-31,23839.07771,4379.30611,3852.02773,14113.769,620.87859,0.0,154.78412,601.51428
2018-06-30,23908.79166,4695.30665,4539.90225,13313.836,708.61132,0.0,224.4473,601.49142
2018-09-30,28690.66245,5562.33218,7555.05056,14397.164,711.6914,0.0,213.99929,592.1407
2018-12-31,22925.55606,4860.53971,5706.81581,10891.7,972.53871,0.0,166.18541,537.81002
2019-03-31,24631.03865,3428.73118,5038.65075,14545.066,1057.04617,0.0,219.22187,565.61598
2019-06-30,25555.97532,3544.16979,5958.09227,14608.549,893.77902,0.0,321.03706,547.01243
2019-09-30,26855.84096,4771.83972,7412.29231,13601.788,470.33085,0.0,353.31628,592.86913
2019-12-31,23064.64865,3116.7546,5516.60923,13347.64,555.03105,0.0,293.55528,507.17365
2020-03-31,25150.0368,2433.41439,5955.40337,14604.673,1428.62424,0.0,352.51915,544.40936
2020-06-30,22771.18488,2429.77279,6043.74097,12310.773,1124.07438,0.0,628.63415,505.81528
2020-09-30,27394.12498,4360.59612,7088.68906,14436.74,635.38989,0.0,642.75124,548.92505
2020-12-31,23213.45051,3235.3099,5140.09643,13398.902,674.71648,0.0,468.56513,521.63645
2021-03-31,25139.66992,4217.88736,4559.18814,14428.129,1001.68519,0.0,517.57237,592.7375
2021-06-30,24825.91243,3465.54681,5666.08926,13580.28,915.10571,0.0,865.09337,601.09698
2021-09-30,27288.98054,4435.64046,6905.42974,14041.419,905.89788,0.0,781.15627,596.78125
2021-12-31,22669.83915,3068.80516,6140.31201,11721.6,897.8629,0.0,540.82182,561.01455
2022-03-31,25044.20168811889,2562.0842059809947,5646.791397672357,14454.95327613745,899.559867642793,0.0,677.8183119563776,581.407964969427
2022-06-30,24147.2825751312,2469.304890138976,6299.383324658114,13118.505993323532,804.7113486562868,0.0,732.9823297047031,586.4671851737752
2022-09-30,27617.362512061078,3474.1347151409773,7425.122276676572,14556.6869076924,689.0745911474361,0.0,755.9570140933024,590.5540847736381
2022-12-31,23066.6284972364,1766.3002163147812,6152.9611311212775,12815.263586359431,747.4067204376928,0.0,759.940429925906,546.3675342835298
2023-03-31,25407.47589853005,2110.561262952311,5989.643148021732,14597.634098487892,923.4571495375226,0.0,803.785660459481,576.7786010561236
2023-06-30,24653.89408029305,2066.965986466256,6699.194754026899,13311.018004658004,866.5360927073878,0.0,844.6663807197378,580.6563408501478
2023-09-30,28002.77358984937,3179.621292576998,7879.416316828283,14581.222027516353,698.1374270366938,0.0,873.5632027396598,604.3461771877606
2023-12-31,23010.03216492048,1178.8444053679614,6567.518568132436,12751.480597853924,781.0829878485437,0.0,890.3027549188777,539.7496009020381
2024-03-31,25143.02654385325,1370.1155139807106,6491.667590623521,14337.101985198464,921.6277542642664,0.0,932.254008848169,594.9091392322013
2024-06-30,23718.312638715728,1186.0394204739005,6831.9761065723,12978.58288679323,749.8504900347552,0.0,1018.7599395062916,572.2096392204936
2024-09-30,27360.357820941863,2283.0264900671355,7749.327931376863,14670.656092310175,724.73983694496,0.0,1040.544861541395,586.3440996073334
2024-12-31,23242.06729919302,602.9052033845564,6691.8172154608,13232.534335577311,741.1152471909967,0.0,1025.5678698232134,547.8804340137189
