date,Fuel_Consumption_BTU
2001-03-31,45.859
2001-06-30,47.263
2001-09-30,50.103
2001-12-31,51.328
2002-03-31,19.301
2002-06-30,39.594
2002-09-30,46.094
2002-12-31,45.718
2003-03-31,35.221
2003-06-30,45.96
2003-09-30,50.088
2003-12-31,44.912
2004-03-31,43.73423
2004-06-30,43.65255
2004-09-30,51.16955
2004-12-31,42.93467
2005-03-31,45.81721
2005-06-30,46.72179
2005-09-30,43.95384
2005-12-31,37.16984
2006-03-31,41.03016
2006-06-30,42.65007
2006-09-30,51.817
2006-12-31,51.21584
2007-03-31,45.43378
2007-06-30,47.65491
2007-09-30,49.36718
2007-12-31,39.15652
2008-03-31,44.5763
2008-06-30,48.84173
2008-09-30,47.97327
2008-12-31,32.86429
2009-03-31,28.01537
2009-06-30,34.90263
2009-09-30,42.2705
2009-12-31,33.97565
2010-03-31,33.90923
2010-06-30,34.86562
2010-09-30,45.14257
2010-12-31,31.69646
2011-03-31,22.45024
2011-06-30,30.16705
2011-09-30,32.86004
2011-12-31,19.4467
2012-03-31,15.99283
2012-06-30,20.53541
2012-09-30,27.69164
2012-12-31,15.62861
2013-03-31,19.05579
2013-06-30,24.50667
2013-09-30,30.39523
2013-12-31,21.00793
2014-03-31,28.86499
2014-06-30,31.81275
2014-09-30,35.90211
2014-12-31,17.44083
2015-03-31,20.04295
2015-06-30,18.09719
2015-09-30,23.12866
2015-12-31,7.79529
2016-03-31,14.82987
2016-06-30,11.06101
2016-09-30,21.59143
2016-12-31,13.73622
2017-03-31,12.91374
2017-06-30,13.98986
2017-09-30,14.15894
2017-12-31,12.7164
2018-03-31,11.20551
2018-06-30,16.32878
2018-09-30,16.13131
2018-12-31,16.34928
2019-03-31,10.04225
2019-06-30,17.34332
2019-09-30,16.78168
2019-12-31,6.29525
2020-03-31,10.88743
2020-06-30,12.52921
2020-09-30,19.09445
2020-12-31,9.42929
2021-03-31,17.54554
2021-06-30,15.81735
2021-09-30,15.64713
2021-12-31,13.2444
