date,Fuel_Consumption_BTU
2001-03-31,16.638
2001-06-30,18.31
2001-09-30,25.029
2001-12-31,24.986
2002-03-31,30.619
2002-06-30,26.743
2002-09-30,29.747
2002-12-31,29.693
2003-03-31,20.804
2003-06-30,17.4
2003-09-30,20.221
2003-12-31,20.089
2004-03-31,19.15813
2004-06-30,19.56768
2004-09-30,20.40141
2004-12-31,21.31849
2005-03-31,17.33
2005-06-30,16.55144
2005-09-30,19.26176
2005-12-31,12.34197
2006-03-31,11.30021
2006-06-30,13.71974
2006-09-30,17.38066
2006-12-31,16.36557
2007-03-31,13.77239
2007-06-30,12.32344
2007-09-30,17.09853
2007-12-31,12.50028
2008-03-31,12.72324
2008-06-30,15.22465
2008-09-30,17.22223
2008-12-31,17.36167
2009-03-31,14.08731
2009-06-30,12.65936
2009-09-30,15.97514
2009-12-31,17.56256
2010-03-31,13.79164
2010-06-30,15.03902
2010-09-30,21.34622
2010-12-31,16.73207
2011-03-31,11.5471
2011-06-30,14.4763
2011-09-30,17.02601
2011-12-31,15.08208
2012-03-31,15.56801
2012-06-30,9.05046
2012-09-30,17.28895
2012-12-31,11.49119
2013-03-31,12.1281
2013-06-30,10.48362
2013-09-30,11.60341
2013-12-31,12.41193
2014-03-31,9.18874
2014-06-30,10.64142
2014-09-30,12.499
2014-12-31,9.33986
2015-03-31,10.04268
2015-06-30,5.14796
2015-09-30,6.85525
2015-12-31,8.72193
2016-03-31,6.97342
2016-06-30,6.82918
2016-09-30,11.40265
2016-12-31,5.34168
2017-03-31,5.59806
2017-06-30,5.97097
2017-09-30,5.86139
2017-12-31,3.12402
2018-03-31,3.30839
2018-06-30,5.16393
2018-09-30,8.67308
2018-12-31,5.52374
2019-03-31,5.26399
2019-06-30,3.00192
2019-09-30,6.17635
2019-12-31,4.52694
2020-03-31,3.46153
2020-06-30,5.69181
2020-09-30,7.48447
2020-12-31,3.69561
2021-03-31,5.84973
2021-06-30,5.72627
2021-09-30,7.15994
2021-12-31,7.49563
