date,emissions_intensity
2001-03-31,0.814333789097531
2001-06-30,0.7764516525617512
2001-09-30,0.8081861103040372
2001-12-31,0.7933023782744935
2002-03-31,0.802594375771469
2002-06-30,0.8865553496492974
2002-09-30,0.8163860152547658
2002-12-31,0.8110167574467538
2003-03-31,0.7884443778797301
2003-06-30,0.7958458723340414
2003-09-30,0.7988959080538817
2003-12-31,0.9360983879018931
2004-03-31,0.7958147382986708
2004-06-30,0.7955331903157965
2004-09-30,0.8123535012454401
2004-12-31,0.8246651584317956
2005-03-31,0.8301247266121342
2005-06-30,0.8714621004092076
2005-09-30,0.7977622810668136
2005-12-31,0.7841879145383912
2006-03-31,0.7642746557646138
2006-06-30,0.7533080720823405
2006-09-30,0.8136176584970101
2006-12-31,0.8623847679235321
2007-03-31,0.8001235606664385
2007-06-30,0.7735777550474064
2007-09-30,0.8047256379028339
2007-12-31,0.7833777851281932
2008-03-31,0.8298304076614698
2008-06-30,0.8379482756040546
2008-09-30,0.7923075128716495
2008-12-31,0.761786794197609
2009-03-31,0.7607729354597367
2009-06-30,0.7516435040287043
2009-09-30,0.777291112231015
2009-12-31,0.8334664295128393
2010-03-31,0.7730020283906296
2010-06-30,0.7393604431172452
2010-09-30,0.7734836479945733
2010-12-31,0.763617542089755
2011-03-31,0.7434960800999485
2011-06-30,0.9204399226428732
2011-09-30,0.7611294802630691
2011-12-31,0.714812226056797
2012-03-31,0.8531331878912686
2012-06-30,0.6658219010433509
2012-09-30,0.7483700729925853
2012-12-31,0.6511182663930286
2013-03-31,0.7478851604848169
2013-06-30,0.6602097659213847
2013-09-30,0.7239303467041833
2013-12-31,0.6289205233156783
2014-03-31,0.6528720029713718
2014-06-30,0.6710866095257326
2014-09-30,0.6700351820396443
2014-12-31,0.5868650593114879
2015-03-31,0.6442982141363114
2015-06-30,0.6473074053332997
2015-09-30,0.6466084527884552
2015-12-31,0.4780946850230659
2016-03-31,0.47629949145188905
2016-06-30,0.5011472530216412
2016-09-30,0.6446560774471115
2016-12-31,0.5662819247665914
2017-03-31,0.4295676504808059
2017-06-30,0.37781643681744465
2017-09-30,0.550794619614553
2017-12-31,0.41713755940177333
2018-03-31,0.4291282296914741
2018-06-30,0.4694525612956452
2018-09-30,0.531442287032438
2018-12-31,0.44767666319036536
2019-03-31,0.4442745127003113
2019-06-30,0.3584390409207993
2019-09-30,0.47126723288913824
2019-12-31,0.3989598685177598
2020-03-31,0.3482778437417845
2020-06-30,0.33461467658927463
2020-09-30,0.49265942803660046
2020-12-31,0.3481616091338843
2021-03-31,0.3948234577295284
2021-06-30,0.43354700684274955
2021-09-30,0.4758355005146694
2021-12-31,0.33748068713320106
2022-03-31,0.3382329904954924
2022-06-30,0.3326633302184545
2022-09-30,0.39697781877399174
2022-12-31,0.32122559850999505
2023-03-31,0.31629357974029143
2023-06-30,0.3155219417243903
2023-09-30,0.3661114568162477
2023-12-31,0.29536563242165437
2024-03-31,0.2666633589471704
2024-06-30,0.24442147170152473
2024-09-30,0.34999000134767017
2024-12-31,0.2565969901390693
