date,emissions_intensity
2001-03-31,0.9761549667255018
2001-06-30,0.9453614772824834
2001-09-30,0.9540227335809037
2001-12-31,0.9478407567920123
2002-03-31,0.9509368994012433
2002-06-30,0.9629719225132081
2002-09-30,0.9633120320869267
2002-12-31,0.9709978338041712
2003-03-31,0.9795066913057937
2003-06-30,0.9229469162892091
2003-09-30,0.9509592141481995
2003-12-31,0.9625361034678896
2004-03-31,0.9720115901093888
2004-06-30,0.9535402363026997
2004-09-30,0.9593696104519399
2004-12-31,0.9888111811788777
2005-03-31,1.0093541366091041
2005-06-30,0.9725072832412137
2005-09-30,0.9869436028858506
2005-12-31,0.9931645842809275
2006-03-31,0.9463936391925832
2006-06-30,0.9450277634485331
2006-09-30,0.9223319967211728
2006-12-31,0.9197837968678264
2007-03-31,0.8823514131233623
2007-06-30,0.9161730373724254
2007-09-30,0.9192307521064296
2007-12-31,0.8877959461404523
2008-03-31,0.8879822719490168
2008-06-30,0.9019057803189597
2008-09-30,0.8918944748080024
2008-12-31,0.8703065153730026
2009-03-31,0.8662237534394183
2009-06-30,0.8802543816482986
2009-09-30,0.877220748360939
2009-12-31,0.8921583365798645
2010-03-31,0.8784919296989413
2010-06-30,0.8906327201120545
2010-09-30,0.8862642666188004
2010-12-31,0.8758525776117669
2011-03-31,0.8740428472060682
2011-06-30,0.873339822986974
2011-09-30,0.8710667167770682
2011-12-31,0.8669631540545056
2012-03-31,0.8536372661426431
2012-06-30,0.8476204001263823
2012-09-30,0.8764815339277379
2012-12-31,0.880183450488926
2013-03-31,0.8731912338882056
2013-06-30,0.8939081761096481
2013-09-30,0.8822458592026433
2013-12-31,0.8746880235602275
2014-03-31,0.8514785978957802
2014-06-30,0.8309153212310807
2014-09-30,0.8480202796417066
2014-12-31,0.8527622103651701
2015-03-31,0.8691352823693131
2015-06-30,0.8351559317548254
2015-09-30,0.8473031811541915
2015-12-31,0.8321732495558045
2016-03-31,0.8129650566938724
2016-06-30,0.7461840052254508
2016-09-30,0.7781019204482394
2016-12-31,0.7925907160803055
2017-03-31,0.7644239280498125
2017-06-30,0.7529581751603439
2017-09-30,0.7810825042709996
2017-12-31,0.8190207520756637
2018-03-31,0.7946324595747144
2018-06-30,0.7427006781517155
2018-09-30,0.757211555857339
2018-12-31,0.7826031369027658
2019-03-31,0.7773435049746121
2019-06-30,0.7395888314794287
2019-09-30,0.7560054079842906
2019-12-31,0.7997624034932618
2020-03-31,0.7571217933498579
2020-06-30,0.7396541247723992
2020-09-30,0.7456149504937422
2020-12-31,0.7784421585691129
2021-03-31,0.7510344652940129
2021-06-30,0.7027217344483371
2021-09-30,0.7485171047468143
2021-12-31,0.7609727706894533
2022-03-31,0.7414279892528551
2022-06-30,0.7238285703299694
2022-09-30,0.7501920748845592
2022-12-31,0.7446680365273012
2023-03-31,0.7305021217269922
2023-06-30,0.7084169898921573
2023-09-30,0.7416283096086712
2023-12-31,0.728405489473729
2024-03-31,0.704028906304585
2024-06-30,0.6882769803773705
2024-09-30,0.7222928176121782
2024-12-31,0.7271017058156597
