date,emissions_intensity
2001-03-31,0.4156023446679972
2001-06-30,0.3847853653922411
2001-09-30,0.38086413252492846
2001-12-31,0.3722166964734292
2002-03-31,0.3396041764943704
2002-06-30,0.31637986353738723
2002-09-30,0.3626362880032892
2002-12-31,0.3583780057563683
2003-03-31,0.3314043859112099
2003-06-30,0.26956236776956793
2003-09-30,0.3364315994770727
2003-12-31,0.3242107941399725
2004-03-31,0.3227316966649175
2004-06-30,0.3096898024584214
2004-09-30,0.34380907053732984
2004-12-31,0.36988679750616266
2005-03-31,0.2978721928725854
2005-06-30,0.2557178925306847
2005-09-30,0.32332952306452717
2005-12-31,0.31208927599517583
2006-03-31,0.2767697327995026
2006-06-30,0.27001339805277913
2006-09-30,0.3264216762487244
2006-12-31,0.3298871688162453
2007-03-31,0.3013259708033694
2007-06-30,0.29909698953416153
2007-09-30,0.34797141265124637
2007-12-31,0.35992862227218025
2008-03-31,0.3434946584727471
2008-06-30,0.29883515261037885
2008-09-30,0.3349816774337256
2008-12-31,0.37069997797286447
2009-03-31,0.3406398623995581
2009-06-30,0.26219605978993277
2009-09-30,0.33937380666048866
2009-12-31,0.3608471497678153
2010-03-31,0.3481834827014821
2010-06-30,0.25164634535345054
2010-09-30,0.2992153347601105
2010-12-31,0.3381309486069851
2011-03-31,0.28085643822853973
2011-06-30,0.21018702905838837
2011-09-30,0.2853839394251233
2011-12-31,0.30823476647767606
2012-03-31,0.34738455377593064
2012-06-30,0.3164702904632771
2012-09-30,0.3517425453259394
2012-12-31,0.35748227087222145
2013-03-31,0.34416739660519996
2013-06-30,0.29367493451229354
2013-09-30,0.3365796925826727
2013-12-31,0.35908474208531893
2014-03-31,0.3641839435749616
2014-06-30,0.2943613478743881
2014-09-30,0.3410272411065691
2014-12-31,0.3593112902909396
2015-03-31,0.32908647531124124
2015-06-30,0.2995143573368389
2015-09-30,0.3404029338801751
2015-12-31,0.3568868838259303
2016-03-31,0.29446319642585006
2016-06-30,0.2466783594873546
2016-09-30,0.29099642169679396
2016-12-31,0.3006629295227613
2017-03-31,0.24457448833025203
2017-06-30,0.21236484589642263
2017-09-30,0.2771732301657857
2017-12-31,0.30316551839754885
2018-03-31,0.2869507146010363
2018-06-30,0.20628420550181667
2018-09-30,0.2814085880164981
2018-12-31,0.3057218761935703
2019-03-31,0.26604932990518254
2019-06-30,0.1741639288734181
2019-09-30,0.24768589334833266
2019-12-31,0.31264590487004523
2020-03-31,0.2732167802423475
2020-06-30,0.2099003160942271
2020-09-30,0.28319328403218336
2020-12-31,0.32806246159887803
2021-03-31,0.2788141278599782
2021-06-30,0.24596625563321675
2021-09-30,0.29166635110538613
2021-12-31,0.28795703125395716
2022-03-31,0.2603872078926033
2022-06-30,0.21210257069203803
2022-09-30,0.27927116282761116
2022-12-31,0.28427507657387724
2023-03-31,0.24592795652419056
2023-06-30,0.19789907935760764
2023-09-30,0.27050536889333376
2023-12-31,0.27686788409225704
2024-03-31,0.2619234617146554
2024-06-30,0.22576465496663303
2024-09-30,0.2791348405013121
2024-12-31,0.2848082808916376
