date,emissions_intensity
2001-03-31,0.3389981673167691
2001-06-30,0.3709445609861638
2001-09-30,0.38106058944331467
2001-12-31,0.37047943878087763
2002-03-31,0.3421229162621187
2002-06-30,0.35509991993278894
2002-09-30,0.3885962268044476
2002-12-31,0.3790182615344749
2003-03-31,0.3313837959025494
2003-06-30,0.30714501589898763
2003-09-30,0.39010488122179393
2003-12-31,0.3641186285944758
2004-03-31,0.30735717354354153
2004-06-30,0.4052029598351458
2004-09-30,0.39154631805098605
2004-12-31,0.43361769833979924
2005-03-31,0.3413720002917153
2005-06-30,0.34829270587724903
2005-09-30,0.37961792273109135
2005-12-31,0.35112465834412376
2006-03-31,0.3249532933466069
2006-06-30,0.332552627109152
2006-09-30,0.3715449792961404
2006-12-31,0.3433745992405537
2007-03-31,0.3087307631789404
2007-06-30,0.3343634046614601
2007-09-30,0.37798460295146924
2007-12-31,0.35933475393582737
2008-03-31,0.3425568078894678
2008-06-30,0.3305076182906116
2008-09-30,0.35756370036590746
2008-12-31,0.29710635050728373
2009-03-31,0.27762984061491114
2009-06-30,0.24325907841788433
2009-09-30,0.3006870834626485
2009-12-31,0.28666243707481415
2010-03-31,0.294117689323409
2010-06-30,0.31630587403222454
2010-09-30,0.34584862329207355
2010-12-31,0.29489470505835275
2011-03-31,0.2672015206077069
2011-06-30,0.3055086088930633
2011-09-30,0.3210574382465008
2011-12-31,0.24563252622331072
2012-03-31,0.23245193360472685
2012-06-30,0.28173227412314095
2012-09-30,0.31713982991105716
2012-12-31,0.2499845983037272
2013-03-31,0.2454915794576117
2013-06-30,0.27408142462644
2013-09-30,0.2899607505938267
2013-12-31,0.2605172796660425
2014-03-31,0.2798740599250757
2014-06-30,0.300988226958921
2014-09-30,0.31323898466958805
2014-12-31,0.28027761932578915
2015-03-31,0.28279321727747847
2015-06-30,0.28327782712389427
2015-09-30,0.3044063794917419
2015-12-31,0.28348564813376165
2016-03-31,0.2645732455501925
2016-06-30,0.31831238798258904
2016-09-30,0.359515285890296
2016-12-31,0.27552067981952705
2017-03-31,0.2568090925795689
2017-06-30,0.277309707346796
2017-09-30,0.2869897105692651
2017-12-31,0.2597563085360345
2018-03-31,0.24423196532239763
2018-06-30,0.27207876825632854
2018-09-30,0.31208222003562747
2018-12-31,0.2923782917138635
2019-03-31,0.27700207852544817
2019-06-30,0.31146362310167613
2019-09-30,0.31601826678110734
2019-12-31,0.2984722216099454
2020-03-31,0.26024560199076846
2020-06-30,0.25831242360214135
2020-09-30,0.2943015622373791
2020-12-31,0.283605721777509
2021-03-31,0.2325949722984896
2021-06-30,0.2647861208302338
2021-09-30,0.296839722373887
2021-12-31,0.2760444351140192
2022-03-31,0.2584136218952946
2022-06-30,0.27555122116972464
2022-09-30,0.31422502183523565
2022-12-31,0.27840098207943825
2023-03-31,0.2639335327992469
2023-06-30,0.2772605257899152
2023-09-30,0.31838360763270124
2023-12-31,0.28674679071450687
2024-03-31,0.25318731315366705
2024-06-30,0.28639479620234815
2024-09-30,0.3205750554052821
2024-12-31,0.28286283507205995
