date,emissions_intensity
2001-03-31,0.5692285775422273
2001-06-30,0.5928012987987027
2001-09-30,0.6202672637214802
2001-12-31,0.6042671497497706
2002-03-31,0.5395811724952461
2002-06-30,0.5842093648248563
2002-09-30,0.585692458481283
2002-12-31,0.6290144611280535
2003-03-31,0.5077402066887913
2003-06-30,0.5128598246069734
2003-09-30,0.5842222288363565
2003-12-31,0.6298955174725153
2004-03-31,0.5544163106531013
2004-06-30,0.5424536162741446
2004-09-30,0.5778252394618101
2004-12-31,0.5558792048222606
2005-03-31,0.566646136104683
2005-06-30,0.537414690386213
2005-09-30,0.5455237724602563
2005-12-31,0.6434150956881264
2006-03-31,0.5518210376710907
2006-06-30,0.5414719761289153
2006-09-30,0.5917010081120064
2006-12-31,0.5814931562276819
2007-03-31,0.5687383935536724
2007-06-30,0.5624563425149585
2007-09-30,0.5802753699998767
2007-12-31,0.5610714071885966
2008-03-31,0.5934175472790285
2008-06-30,0.5198829943872257
2008-09-30,0.5632818289796178
2008-12-31,0.6122802478164613
2009-03-31,0.5247924379688813
2009-06-30,0.520649484914186
2009-09-30,0.5840572899670852
2009-12-31,0.5498791460349266
2010-03-31,0.5367166702138653
2010-06-30,0.581647837642449
2010-09-30,0.592912434602785
2010-12-31,0.5872269651079585
2011-03-31,0.6502033060224105
2011-06-30,0.5742640841700714
2011-09-30,0.5909736880271742
2011-12-31,0.6041508331300444
2012-03-31,0.5813781608641593
2012-06-30,0.5505664389715729
2012-09-30,0.6113858416835165
2012-12-31,0.5716406367549361
2013-03-31,0.5956284827091948
2013-06-30,0.6818845549782239
2013-09-30,0.6550059376727603
2013-12-31,0.6181084434366678
2014-03-31,0.6317727871135953
2014-06-30,0.6476086989997345
2014-09-30,0.6183291451448073
2014-12-31,0.5816161839397908
2015-03-31,0.5436035847570375
2015-06-30,0.5130266104076732
2015-09-30,0.5703658037468103
2015-12-31,0.5077341901478953
2016-03-31,0.4843274616582235
2016-06-30,0.4736028000558205
2016-09-30,0.5872904846897843
2016-12-31,0.6529129233335998
2017-03-31,0.5624693857700819
2017-06-30,0.6124597659625736
2017-09-30,0.5871415576684891
2017-12-31,0.5305974254576693
2018-03-31,0.5260062134203575
2018-06-30,0.5752263581961343
2018-09-30,0.6114278293283631
2018-12-31,0.6418284108040699
2019-03-31,0.5183869937787737
2019-06-30,0.49085315356298953
2019-09-30,0.5711159308785554
2019-12-31,0.543044800244908
2020-03-31,0.43563779999412133
2020-06-30,0.4208397819599177
2020-09-30,0.5232844728283685
2020-12-31,0.43275206983991016
2021-03-31,0.5267969103501691
2021-06-30,0.47183276804090296
2021-09-30,0.5687012643539284
2021-12-31,0.48032255710983807
2022-03-31,0.5192456819995607
2022-06-30,0.5184835220884757
2022-09-30,0.5543996534779746
2022-12-31,0.534347194069447
2023-03-31,0.5195331783568231
2023-06-30,0.5144530957772113
2023-09-30,0.5498258064904856
2023-12-31,0.533962653711373
2024-03-31,0.49405962013698607
2024-06-30,0.48378730415380566
2024-09-30,0.5398361787755115
2024-12-31,0.51802770871083
