date,emissions_intensity
2001-03-31,0.3043991794555542
2001-06-30,0.33154409641569776
2001-09-30,0.3930479108482365
2001-12-31,0.3490700474048439
2002-03-31,0.3277929130581272
2002-06-30,0.32610799971581045
2002-09-30,0.39350652589980045
2002-12-31,0.36035150464480575
2003-03-31,0.31299994057995884
2003-06-30,0.2990772562642258
2003-09-30,0.3511236102719761
2003-12-31,0.29668219319623745
2004-03-31,0.28234011525180686
2004-06-30,0.3046599893696609
2004-09-30,0.3341930000277189
2004-12-31,0.29900230938573535
2005-03-31,0.2704344094686746
2005-06-30,0.2917219634169608
2005-09-30,0.33190817640894044
2005-12-31,0.26791706943314886
2006-03-31,0.3069485786242398
2006-06-30,0.35202347013456786
2006-09-30,0.3762048685500842
2006-12-31,0.31590017371471296
2007-03-31,0.30705021853518816
2007-06-30,0.3406558040765992
2007-09-30,0.3737888281108262
2007-12-31,0.34354364615214444
2008-03-31,0.3328241889307424
2008-06-30,0.341711350014035
2008-09-30,0.35965363902862063
2008-12-31,0.2998014267656699
2009-03-31,0.2959610324283525
2009-06-30,0.2822459818049567
2009-09-30,0.3133729761871123
2009-12-31,0.2664823441588306
2010-03-31,0.30114034198663736
2010-06-30,0.2986849740940018
2010-09-30,0.35992216867389737
2010-12-31,0.28971199542122034
2011-03-31,0.2960916132020754
2011-06-30,0.28741620053735795
2011-09-30,0.3261071989789346
2011-12-31,0.23819663120334375
2012-03-31,0.24508039392099396
2012-06-30,0.2788664672791614
2012-09-30,0.3352406961500485
2012-12-31,0.28077499573654646
2013-03-31,0.27368509286725123
2013-06-30,0.26079331954942037
2013-09-30,0.2904241860926291
2013-12-31,0.23686536875247655
2014-03-31,0.27400751227444775
2014-06-30,0.25601650175097723
2014-09-30,0.28586641180416045
2014-12-31,0.23076826642770193
2015-03-31,0.24740142731101214
2015-06-30,0.23875596178018002
2015-09-30,0.2894791873353378
2015-12-31,0.22621388169554266
2016-03-31,0.2232149620097488
2016-06-30,0.2626878327966587
2016-09-30,0.3085404981089529
2016-12-31,0.21770538886523133
2017-03-31,0.21646509750950685
2017-06-30,0.21554388060322385
2017-09-30,0.24721938071783317
2017-12-31,0.19560002548698527
2018-03-31,0.19386888005906344
2018-06-30,0.2136078415565885
2018-09-30,0.2805496659802705
2018-12-31,0.20643389971667103
2019-03-31,0.20712620294765197
2019-06-30,0.18794764943300316
2019-09-30,0.24540995409106983
2019-12-31,0.18837033109048695
2020-03-31,0.20534106258268844
2020-06-30,0.2083438138907999
2020-09-30,0.2835124548187171
2020-12-31,0.21930236476872872
2021-03-31,0.22076646456798643
2021-06-30,0.2432168953100618
2021-09-30,0.2865731121280116
2021-12-31,0.2489758575803221
2022-03-31,0.19209175039786378
2022-06-30,0.19420824969229103
2022-09-30,0.2572273380249811
2022-12-31,0.18291703442005497
2023-03-31,0.18733841154030778
2023-06-30,0.18243811711328153
2023-09-30,0.24916604139536544
2023-12-31,0.17220578224159025
2024-03-31,0.1654175167246144
2024-06-30,0.18331307232161506
2024-09-30,0.24392326209359022
2024-12-31,0.16827189250549263
