date,emissions_intensity
2001-03-31,0.4510759239081352
2001-06-30,0.4241585550716613
2001-09-30,0.4402079561871628
2001-12-31,0.3720741073191292
2002-03-31,0.37075303094714285
2002-06-30,0.4315777594704664
2002-09-30,0.420553709805121
2002-12-31,0.3916522106737069
2003-03-31,0.38986701719658745
2003-06-30,0.3755469380662556
2003-09-30,0.4190498885591745
2003-12-31,0.4687742435861157
2004-03-31,0.40793049493462447
2004-06-30,0.44451627472036565
2004-09-30,0.42855983446694756
2004-12-31,0.4245420224608815
2005-03-31,0.39225143707491633
2005-06-30,0.43223217550433063
2005-09-30,0.43471075971654827
2005-12-31,0.4193748954962593
2006-03-31,0.398536071354431
2006-06-30,0.45064874457923804
2006-09-30,0.4385587772597526
2006-12-31,0.46474375955360664
2007-03-31,0.3841889401807654
2007-06-30,0.43860296305206037
2007-09-30,0.4527736977454606
2007-12-31,0.45894694389067564
2008-03-31,0.4324708639371783
2008-06-30,0.49221594880140407
2008-09-30,0.4460819055495821
2008-12-31,0.40687167766332577
2009-03-31,0.3904564372455341
2009-06-30,0.3855026208709257
2009-09-30,0.39517118594258027
2009-12-31,0.43409442011608773
2010-03-31,0.3994507924343492
2010-06-30,0.4353151111776895
2010-09-30,0.4565307702846641
2010-12-31,0.39759037057811314
2011-03-31,0.38554645451397856
2011-06-30,0.4719513321152085
2011-09-30,0.4251246811651454
2011-12-31,0.32505002603459027
2012-03-31,0.3650348972513488
2012-06-30,0.3881858499055213
2012-09-30,0.38634629613279203
2012-12-31,0.37071101633004266
2013-03-31,0.31733486983814513
2013-06-30,0.3065154331534908
2013-09-30,0.33885449540311974
2013-12-31,0.3497288499494805
2014-03-31,0.345133378601993
2014-06-30,0.4119221965333365
2014-09-30,0.3803020350991331
2014-12-31,0.32482122094489246
2015-03-31,0.3478711928428229
2015-06-30,0.3308102797978387
2015-09-30,0.35455595751232166
2015-12-31,0.3037105915539795
2016-03-31,0.29778142148769865
2016-06-30,0.30686292344492516
2016-09-30,0.3679452433448049
2016-12-31,0.2817182844505064
2017-03-31,0.27728248413936585
2017-06-30,0.3305580430118687
2017-09-30,0.32199277562640405
2017-12-31,0.2662787786608937
2018-03-31,0.27724505353797935
2018-06-30,0.3086499112973156
2018-09-30,0.3395287020857895
2018-12-31,0.3444671327045229
2019-03-31,0.2541156818155535
2019-06-30,0.26887329735122784
2019-09-30,0.327991081057735
2019-12-31,0.26746928217547333
2020-03-31,0.23094760841324097
2020-06-30,0.25494425918845737
2020-09-30,0.304841115753353
2020-12-31,0.2649171607872698
2021-03-31,0.2711392075371767
2021-06-30,0.26634581486739733
2021-09-30,0.3014148480412599
2021-12-31,0.2922760177612464
2022-03-31,0.23063674195503117
2022-06-30,0.25110506271000804
2022-09-30,0.27706258567729913
2022-12-31,0.22768839811610125
2023-03-31,0.21594787470952256
2023-06-30,0.23852823530808998
2023-09-30,0.2703605218281479
2023-12-31,0.21191942641284395
2024-03-31,0.20425457121409155
2024-06-30,0.21577005818142878
2024-09-30,0.24638050363338942
2024-12-31,0.1921610688257788
