ds,y
2001-03-31,2.881
2001-06-30,2.663
2001-09-30,2.949
2001-12-31,2.682
2002-03-31,21.448
2002-06-30,13.105
2002-09-30,7.598
2002-12-31,15.616
2003-03-31,19.741
2003-06-30,15.487
2003-09-30,9.696
2003-12-31,66.597
2004-03-31,101.00805
2004-06-30,69.34025
2004-09-30,42.40433
2004-12-31,93.55922
2005-03-31,86.47796
2005-06-30,60.36725
2005-09-30,38.22171
2005-12-31,99.17409
2006-03-31,114.64785
2006-06-30,77.11125
2006-09-30,58.66063
2006-12-31,110.68828
2007-03-31,145.03025
2007-06-30,100.65382
2007-09-30,71.74411
2007-12-31,152.58961
2008-03-31,206.77822
2008-06-30,164.09316
2008-09-30,93.13583
2008-12-31,265.41779
2009-03-31,178.48244
2009-06-30,176.44358
2009-09-30,180.05846
2009-12-31,539.80361
2010-03-31,590.45507
2010-06-30,394.57989
2010-09-30,282.28645
2010-12-31,586.71031
2011-03-31,600.8612
2011-06-30,422.07137
2011-09-30,245.71111
2011-12-31,525.82133
2012-03-31,653.49209
2012-06-30,466.23266
2012-09-30,302.33874
2012-12-31,706.59451
2013-03-31,1087.53036
2013-06-30,859.29784
2013-09-30,406.76656
2013-12-31,998.44826
2014-03-31,1137.11782
2014-06-30,782.11397
2014-09-30,514.72655
2014-12-31,1130.77166
2015-03-31,1120.99879
2015-06-30,784.28109
2015-09-30,406.16861
2015-12-31,1041.22351
2016-03-31,1154.15296
2016-06-30,673.04848
2016-09-30,483.39843
2016-12-31,1165.64614
2017-03-31,1011.27799
2017-06-30,957.17727
2017-09-30,655.39423
2017-12-31,966.71552
2018-03-31,1089.94926
2018-06-30,841.78004
2018-09-30,627.06334
2018-12-31,1008.12436
2019-03-31,981.57444
2019-06-30,801.52934
2019-09-30,537.54704
2019-12-31,929.8482
2020-03-31,1099.23601
2020-06-30,917.68561
2020-09-30,544.59527
2020-12-31,1186.69011
2021-03-31,1041.21613
2021-06-30,838.29653
2021-09-30,633.1892
2021-12-31,1022.44264
