date,coal,natural_gas
2001-03-31,87.752,3.009
2001-06-30,84.038,4.547
2001-09-30,94.785,14.61
2001-12-31,84.201,3.67
2002-03-31,90.896,3.319
2002-06-30,93.371,4.683
2002-09-30,104.436,11.502
2002-12-31,98.675,2.237
2003-03-31,92.549,2.888
2003-06-30,89.944,2.908
2003-09-30,101.454,7.674
2003-12-31,101.674,2.372
2004-03-31,93.04043,1.39473
2004-06-30,92.03276,2.82762
2004-09-30,99.30996,5.41413
2004-12-31,96.07936,1.6576300000000002
2005-03-31,92.27602,2.68004
2005-06-30,89.90795,4.4857
2005-09-30,102.50616,7.23734
2005-12-31,90.11808,3.09448
2006-03-31,76.31352,2.97006
2006-06-30,76.91909,6.61341
2006-09-30,104.39574,12.42542
2006-12-31,100.9019,3.89583
2007-03-31,98.43005,2.61487
2007-06-30,89.80947,5.01497
2007-09-30,105.07823,14.5274
2007-12-31,97.24854,4.04861
2008-03-31,97.12627,3.20682
2008-06-30,81.52124,6.14998
2008-09-30,100.07986,11.24437
2008-12-31,89.06798,6.4744
2009-03-31,88.99551,5.6462
2009-06-30,82.3405,8.39342
2009-09-30,89.91372,12.82127
2009-12-31,92.35476,5.62119
2010-03-31,91.28404,4.49397
2010-06-30,86.3809,6.40585
2010-09-30,99.01772,13.96453
2010-12-31,80.57319,3.50612
2011-03-31,78.67598,3.8515
2011-06-30,90.71335,8.2063
2011-09-30,90.39997,16.15099
2011-12-31,84.22767,2.8542300000000003
2012-03-31,68.8546,6.0301
2012-06-30,67.88885,12.45734
2012-09-30,92.47798,16.11482
2012-12-31,76.36421,2.75664
2013-03-31,81.52423,5.23574
2013-06-30,74.09891,8.51366
2013-09-30,94.3336,10.54949
2013-12-31,74.8277,4.71205
2014-03-31,81.1042,4.93027
2014-06-30,74.77717,7.18936
2014-09-30,88.86472,7.5222
2014-12-31,68.87777,4.60261
2015-03-31,68.11652,3.297
2015-06-30,71.26275,4.79914
2015-09-30,81.39784,8.38947
2015-12-31,49.87448,2.35902
2016-03-31,54.33802,2.73392
2016-06-30,54.99851,7.70393
2016-09-30,80.56246,10.5792
2016-12-31,60.9411,4.7895
2017-03-31,51.02447,4.36467
2017-06-30,42.37906,6.41834
2017-09-30,70.53766,8.30425
2017-12-31,50.37023,6.624
2018-03-31,54.04053,6.56238
2018-06-30,48.95545,13.06006
2018-09-30,66.90703,8.78253
2018-12-31,55.23472,5.9422
2019-03-31,54.76971,5.7004
2019-06-30,36.42674,9.03788
2019-09-30,59.6362,11.12744
2019-12-31,45.12181,7.55708
2020-03-31,39.09528,7.67833
2020-06-30,41.19839,5.45797
2020-09-30,68.48425,8.15945
2020-12-31,43.77902,8.37652
2021-03-31,51.80124,5.9771
2021-06-30,53.57187,7.4789
2021-09-30,68.97656,9.50286
2021-12-31,43.4713,6.32158
2022-03-31,42.70735063783724,5.676851366406295
2022-06-30,39.08326938792176,8.243924470673793
2022-09-30,53.72227593335474,12.52023996699572
2022-12-31,40.73402007890421,5.789382306559522
2023-03-31,40.36976709295695,5.6652585916902485
2023-06-30,37.23501578903182,8.189289467948146
2023-09-30,49.382759224298894,13.159938864044577
2023-12-31,37.48509653689205,5.542006062131815
2024-03-31,32.01644501063352,6.14842187818161
2024-06-30,28.20495499911452,8.700237690387546
2024-09-30,47.876094335762645,11.86076000898094
2024-12-31,32.615017260127075,6.723257670901183
