date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,10721.553,7734.711,205.954,2525.077,0.0,0.0,0.0,0.0
2001-06-30,10902.346,7781.914,328.585,2587.377,1.085,0.0,0.0,0.0
2001-09-30,12500.576,8616.434,1175.996,2601.849,2.816,0.0,0.0,0.0
2001-12-31,10624.047,7634.942,240.764,2632.348,21.661,39.832,0.0,0.0
2002-03-31,11287.717,8330.337,270.324,2296.568,3.818,139.802,0.0,0.0
2002-06-30,10567.646,8481.647,374.283,1514.93,3.697,135.393,0.0,0.0
2002-09-30,13306.399,9523.368,982.157,2597.191,2.6790000000000003,98.049,0.0,0.0
2002-12-31,12026.683,9033.837,162.288,2633.013,2.551,93.435,0.0,0.0
2003-03-31,11664.505,8597.785,217.242,2517.837,3.115,91.772,0.0,0.0
2003-06-30,11237.937,8162.738,216.546,2587.287,3.001,93.771,0.0,0.0
2003-09-30,12947.409,9271.809,620.979,2526.762,3.458,88.682,0.0,0.0
2003-12-31,10717.71,9077.284,171.003,1257.781,2.863,91.714,0.0,0.0
2004-03-31,11504.02355,8481.28606,102.36023,2487.171,2.733,91.73715,0.0,0.0
2004-06-30,11492.70249,8432.0369,211.37703,2580.79,4.353,102.43216,0.0,0.0
2004-09-30,12308.53713,9058.47091,401.08796,2489.766,2.933,80.1269,0.0,0.0
2004-12-31,11477.39564,8621.55213,116.80914,2575.009,2.528,84.33625,0.0,0.0
2005-03-31,11021.4383,8401.26916,158.10564,2219.478,3.247,69.877,0.0,0.0
2005-06-30,10345.98664,8336.34246,300.09595,1385.079,3.161,101.299,0.0,0.0
2005-09-30,13056.18416,9517.69227,491.78986,2588.005,3.002,84.58,0.0,0.0
2005-12-31,11439.08677,8225.4271,187.49037,2628.383,1.927,170.067,0.0,0.0
2006-03-31,9973.52724,6953.56549,185.0563,2574.246,2.306,249.511,0.0,0.0
2006-06-30,10482.9809,7173.16596,473.36463,2585.759,2.639,232.237,0.0,0.0
2006-09-30,13406.40825,9670.62914,936.40825,2587.238,3.043,194.806,0.0,0.0
2006-12-31,11660.81994,9484.01939,244.57712,1603.026,1.661,315.336,0.0,0.0
2007-03-31,12191.68056,9071.54247,193.52906,2571.238,2.618,302.855,0.0,0.0
2007-06-30,11711.67751,8415.17379,393.31222,2584.625,2.5540000000000003,265.677,0.0,0.0
2007-09-30,13800.83969,9687.60954,1217.00457,2584.908,3.496,255.654,0.0,0.0
2007-12-31,12417.99797,9075.93735,328.76324,2628.365,1.833,328.352,0.0,0.0
2008-03-31,11638.26006,8924.63187,255.27479,2010.407,2.48432,407.49374,0.0,0.0
2008-06-30,9913.90176,7639.79952,491.54684,1275.664,2.83042,473.88365,0.0,0.0
2008-09-30,13162.01349,9239.02462,952.56795,2583.814,3.20157,350.53938,0.0,0.0
2008-12-31,11916.14605,8199.80615,530.33358,2627.275,2.05769,527.49513,0.0,0.0
2009-03-31,11857.77637,8105.4866,445.01311,2555.351,2.24702,712.83626,0.0,0.0
2009-06-30,11356.53448,7488.82162,688.67318,2449.931,3.51868,700.63464,0.0,0.0
2009-09-30,12264.2471,8173.79611,1085.54377,2418.505,3.80821,552.88,0.0,0.0
2009-12-31,11198.74961,8474.93914,449.6606,1344.761,3.2241,896.91566,0.0,0.0
2010-03-31,11868.32292,8342.07825,348.26864,2340.092,2.44448,792.24988,0.0,11.34415
2010-06-30,11923.24572,7855.73233,511.61173,2582.803,2.79585,928.10421,0.0,13.4216
2010-09-30,13560.97856,8985.78606,1163.76162,2576.87,4.16159,791.28161,0.0,14.9759
2010-12-31,10571.21498,7321.45647,263.68064,2055.947,3.81207,893.42884,0.0,14.54438
2011-03-31,10640.09272,7207.25747,290.66809,2178.641,2.74562,926.92269,0.0,14.07453
2011-06-30,10116.61671,8382.49186,655.4472,-24.309,4.36377,1071.36419,0.0,14.77387
2011-09-30,12850.07858,8283.82601,1366.18059,2508.51,4.36446,656.6823,0.0,15.08789
2011-12-31,11753.05214,7782.27353,222.79151,2656.046,3.27116,1065.00983,0.0,14.81672
2012-03-31,8278.8062,6242.72875,451.3674,428.49,2.4333,1131.59536,0.0,14.16251
2012-06-30,11080.56699,6224.29276,966.57998,2613.362,2.81393,1249.41601,0.0,14.06095
2012-09-30,13331.83223,8488.93484,1240.48592,2576.428,3.06151,1002.97444,0.0,14.92739
2012-12-31,11733.48535,7026.57478,201.37861,2666.644,2.09024,1811.32055,0.0,14.19614
2013-03-31,11053.37991,7504.72098,351.67541,966.441,3.11401,2203.49748,0.0,13.03714
2013-06-30,11739.88746,6762.61489,587.1486,1781.46,4.09973,2572.58147,0.0,13.51418
2013-09-30,13583.29529,8670.49725,731.25143,2058.863,4.40294,2095.05393,0.0,16.57771
2013-12-31,12096.01864,6829.42895,310.10309,2361.537,2.90133,2562.06313,0.0,14.87337
2014-03-31,12602.43509,7429.31267,302.0546,1901.643,2.85838,2922.74929,0.49631,29.97693
2014-06-30,11524.7912,6854.53035,438.60593,1346.683,4.12145,2854.87329,0.79346,12.72251
2014-09-30,13629.06997,8162.47047,451.4038,2643.934,4.9145900000000005,2346.99521,0.97033,10.00233
2014-12-31,11972.06686,6305.9687,260.45906,2666.124,4.31957,2720.24323,0.73309,6.5159
2015-03-31,10652.38972,6150.84511,202.06152,1689.436,4.18495,2573.74644,1.15161,13.94482
2015-06-30,11212.72921,6542.98327,303.96546,1608.508,5.43445,2726.30139,1.83991,14.17339
2015-09-30,13082.89372,7455.17384,537.12364,2637.494,5.40777,2422.90517,1.9574,17.15577
2015-12-31,10579.11101,4444.33205,130.75134,2694.74,3.93583,3275.54801,1.40717,16.66319
2016-03-31,11594.22063,4930.25132,184.49901,2663.187,8.68251,3786.72173,2.02657,14.42785
2016-06-30,11728.01886,5036.34494,635.73792,2642.903,6.90238,3386.49686,2.9086,13.04519
2016-09-30,13208.12794,7453.63252,839.82729,1787.36,8.87626,3097.51251,3.2005,16.18392
2016-12-31,11069.62314,5675.83507,367.14283,1152.592,6.07683,3840.14992,2.41016,15.17601
2017-03-31,12363.19868,4607.70257,353.88674,2647.751,7.288,4722.10248,3.83036,15.05888
2017-06-30,12169.78595,3823.52654,532.12816,2650.692,7.573,5120.87763,5.91489,16.41349
2017-09-30,13483.65609,6448.60015,686.10266,2646.734,7.713,3666.69403,7.31728,16.38127
2017-12-31,12916.65562,4509.94172,574.43722,2702.81,6.644,5088.39887,4.91614,14.04135
2018-03-31,13387.26016,4882.31244,603.87215,2610.683,5.417,5252.76172,6.23629,15.48003
2018-06-30,11955.37542,4458.10085,1105.09321,1208.581,5.722,5144.27264,10.32268,17.72003
2018-09-30,13372.00334,6084.66155,754.81625,2644.785,7.515,3846.57433,11.03505,18.52688
2018-12-31,12995.57432,5048.90819,541.93371,2704.24,7.766,4663.89332,7.18699,16.83424
2019-03-31,12961.77516,4878.27149,512.70019,2647.401,6.509,4882.99641,8.97515,16.64855
2019-06-30,11647.9494,3156.22934,797.91533,2658.275,4.257,4990.18981,15.07309,16.41586
2019-09-30,13912.53626,5289.51703,1029.20709,2353.514,2.784,5195.62308,15.61703,17.83482
2019-12-31,12365.7309,3990.58265,684.6405,1588.544,6.923,6054.72946,10.01718,16.81979
2020-03-31,12540.39113,3369.63713,745.08878,2614.937,9.867,5756.36124,13.44609,16.15782
2020-06-30,13292.04186,3552.69363,497.22505,2657.068,8.497,6517.68797,36.23522,17.71653
2020-09-30,14700.9564,6125.46399,744.85838,2653.979,7.734,5119.27115,35.27775,18.14321
2020-12-31,14008.44207,3912.04429,814.99166,2656.498,6.304,6570.42364,20.59107,16.65148
2021-03-31,13946.66639,4630.10202,602.78244,2411.247,6.43,6227.05328,22.3724,17.22249
2021-06-30,13277.14506,4830.78569,741.96882,1074.999,9.44,6566.67966,36.25241,17.49276
2021-09-30,15520.88625,6109.05251,973.0021,2542.146,8.692,5836.2488,39.72289,17.21754
2021-12-31,14001.25563,3826.22847,579.4798,2546.34,5.385,6995.42776,25.46812,17.08699
2022-03-31,13617.045610064652,3772.3372094394554,497.3250574132952,2231.746958726,6.045995365199606,6884.492345284951,27.391228012654235,22.37651875781373
2022-06-30,13232.80072745913,3478.616916583157,701.4281105893125,1878.2823269235028,6.5341967249577735,7019.543103570533,29.85936300591153,21.687752752230185
2022-09-30,15319.984420488374,4795.194015989839,1067.7060617155478,2479.233592264579,6.7376090848123935,6742.832802469777,31.039434479898727,22.22873826103326
2022-12-31,13775.326482849578,3600.485493234144,505.7813784620866,2222.249278380063,7.004050467749385,7218.367207268537,30.220281201192986,21.50137740133317
2023-03-31,13861.58989803795,3577.8867147527726,496.17740358562975,2313.901106586237,6.025686303952324,7263.296299630638,31.721524130476016,24.261161604518637
2023-06-30,13381.513078559705,3298.2424609161017,698.7243884937787,1727.275799086313,6.306309730909476,7377.490377617509,33.328980860901424,23.44643275879302
2023-09-30,15584.382983086834,4383.518179363842,1126.6539051496202,2510.0569672403917,6.622955597860038,7279.216896346097,34.39722929336358,23.93263405458845
2023-12-31,13882.276706401555,3281.485106715326,487.4053037867767,2158.2385159744217,6.7079231464040445,7703.69463245439,34.44085741915082,23.337553612146227
2024-03-31,13524.816987945058,2729.5541797457827,555.0353707670564,2026.4970475725336,7.326483611637927,7914.253167210685,36.31071611732119,22.8350089037533
2024-06-30,13876.213528728098,2449.572189640134,757.5322930583612,2188.1503393061207,7.628772955808649,8105.882969690192,41.43280178086638,22.827952462057723
2024-09-30,15675.910335288554,4250.542336131335,1017.3422478541042,2376.796617837138,7.918884893607056,7686.084585808285,42.26249985417417,23.4176512230302
2024-12-31,14455.555293760768,2829.830121235497,602.8572567472969,2326.2470428525357,7.705847329717445,8382.278512024996,39.79800780883376,22.70104840472373
