date,Net_Gen_By_Fuel_MWh
2001-03-31,381.70497
2001-06-30,292.52744
2001-09-30,391.84
2001-12-31,445.925
2002-03-31,436.567
2002-06-30,360.641
2002-09-30,381.605
2002-12-31,406.453
2003-03-31,466.173
2003-06-30,431.064
2003-09-30,469.302
2003-12-31,477.348
2004-03-31,462.98161
2004-06-30,439.24477
2004-09-30,453.40047
2004-12-31,454.75294
2005-03-31,424.33255
2005-06-30,422.86961
2005-09-30,434.04891
2005-12-31,454.27227
2006-03-31,438.63392
2006-06-30,387.46205
2006-09-30,440.51101
2006-12-31,456.19803
2007-03-31,426.47931
2007-06-30,394.14548
2007-09-30,400.09862
2007-12-31,403.02053
2008-03-31,396.23231
2008-06-30,373.75004
2008-09-30,370.77059
2008-12-31,372.07976
2009-03-31,417.2244
2009-06-30,383.06633
2009-09-30,403.41938
2009-12-31,381.84001
2010-03-31,382.5563
2010-06-30,392.18111
2010-09-30,419.64817
2010-12-31,429.5574
2011-03-31,404.52149
2011-06-30,414.27828
2011-09-30,430.98615
2011-12-31,417.85978
2012-03-31,407.71899
2012-06-30,409.44851
2012-09-30,410.8798
2012-12-31,432.32276
2013-03-31,412.66549
2013-06-30,412.51985
2013-09-30,410.51055
2013-12-31,365.1173
2014-03-31,371.08367
2014-06-30,376.21044
2014-09-30,372.66581
2014-12-31,410.25673
2015-03-31,372.27271
2015-06-30,361.65573
2015-09-30,344.99876
2015-12-31,362.95691
2016-03-31,374.35361
2016-06-30,306.03548
2016-09-30,347.619
2016-12-31,367.9618
2017-03-31,356.70165
2017-06-30,364.94732
2017-09-30,362.89545
2017-12-31,382.9313
2018-03-31,404.37219
2018-06-30,418.15054
2018-09-30,368.45609
2018-12-31,378.12491
2019-03-31,409.84798
2019-06-30,422.2714
2019-09-30,412.66192
2019-12-31,300.16679
2020-03-31,290.01893
2020-06-30,284.61923
2020-09-30,309.56263
2020-12-31,320.87614
2021-03-31,315.45183
2021-06-30,393.26509
2021-09-30,402.55651
2021-12-31,342.95859
