ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2001-03-31,-3795.845658793552,4067.8508728830193,7819.7020121110145,-3795.845658793552,-3795.845658793552,9672.736776244457,9672.736776244457,9672.736776244457,9672.736776244457,9672.736776244457,9672.736776244457,0.0,0.0,0.0,5876.891117450905,5851.531
2001-06-30,-3693.2047194943048,5554.963908878404,9069.760920825925,-3693.2047194943048,-3693.2047194943048,11025.71192850134,11025.71192850134,11025.71192850134,11025.71192850134,11025.71192850134,11025.71192850134,0.0,0.0,0.0,7332.507209007035,9052.85
2001-09-30,-3589.435857785176,10123.624675005069,14090.739771251678,-3589.435857785176,-3589.435857785176,15675.59829331319,15675.59829331319,15675.59829331319,15675.59829331319,15675.59829331319,15675.59829331319,0.0,0.0,0.0,12086.162435528015,14005.743
2001-12-31,-3485.6669960760455,4964.0173001400735,8621.090012515084,-3485.6669960760455,-3485.6669960760455,10442.180008743233,10442.180008743233,10442.180008743233,10442.180008743233,10442.180008743233,10442.180008743233,0.0,0.0,0.0,6956.5130126671875,9787.089
2002-03-31,-3384.1539792048648,4556.214028686438,8389.85401212558,-3384.1539792048648,-3384.1539792048648,9770.243198551025,9770.243198551025,9770.243198551025,9770.243198551025,9770.243198551025,9770.243198551025,0.0,0.0,0.0,6386.0892193461605,8001.333
2002-06-30,-3281.513039924004,5666.310416860967,9410.900306260335,-3281.513039924004,-3281.513039924004,10844.379016763782,10844.379016763782,10844.379016763782,10844.379016763782,10844.379016763782,10844.379016763782,0.0,0.0,0.0,7562.865976839777,8450.948
2002-09-30,-3177.74417813561,10568.124905512785,14580.853220540033,-3177.74417813561,-3177.74417813561,15688.939460925612,15688.939460925612,15688.939460925612,15688.939460925612,15688.939460925612,15688.939460925612,0.0,0.0,0.0,12511.195282790002,13797.169
2002-12-31,-3073.9753163472164,5446.346755735579,9311.60485251256,-3073.9753163472164,-3073.9753163472164,10426.596153887502,10426.596153887502,10426.596153887502,10426.596153887502,10426.596153887502,10426.596153887502,0.0,0.0,0.0,7352.620837540286,8201.74
2003-03-31,-2972.46229938031,5037.72302523382,8742.652500374783,-2972.46229938031,-2972.46229938031,9920.565077708,9920.565077708,9920.565077708,9920.565077708,9920.565077708,9920.565077708,0.0,0.0,0.0,6948.102778327691,6261.119
2003-06-30,-2869.8213600086765,5856.725030520612,9454.311631362629,-2869.8213600086765,-2869.8213600086765,10589.865551970677,10589.865551970677,10589.865551970677,10589.865551970677,10589.865551970677,10589.865551970677,0.0,0.0,0.0,7720.044191962001,6188.19
