date,Net_Gen_By_Fuel_MWh
2001-03-31,138.10807
2001-06-30,162.94494
2001-09-30,99.778
2001-12-31,190.78024
2002-03-31,287.703
2002-06-30,282.119
2002-09-30,172.555
2002-12-31,274.791
2003-03-31,312.50935
2003-06-30,253.42305
2003-09-30,180.6501
2003-12-31,349.55645
2004-03-31,368.83266
2004-06-30,293.09731
2004-09-30,202.38018
2004-12-31,291.56693
2005-03-31,375.48581
2005-06-30,482.22563
2005-09-30,335.2395
2005-12-31,571.02545
2006-03-31,729.82346
2006-06-30,656.76795
2006-09-30,385.57628
2006-12-31,682.54947
2007-03-31,852.09241
2007-06-30,769.08264
2007-09-30,510.7463
2007-12-31,775.85396
2008-03-31,904.96197
2008-06-30,1054.86371
2008-09-30,624.96101
2008-12-31,1666.31239
2009-03-31,2190.28338
2009-06-30,1972.5537
2009-09-30,1228.52243
2009-12-31,2197.24123
2010-03-31,2280.68782
2010-06-30,2288.27651
2010-09-30,1848.53291
2010-12-31,2942.98565
2011-03-31,2712.71887
2011-06-30,3090.39742
2011-09-30,1508.4376
2011-12-31,3558.21475
2012-03-31,4039.37837
2012-06-30,3713.15337
2012-09-30,2281.24365
2012-12-31,4149.6504
2013-03-31,4507.04668
2013-06-30,4038.95027
2013-09-30,2759.41393
2013-12-31,4421.62599
2014-03-31,4979.16842
2014-06-30,4122.58392
2014-09-30,2503.77627
2014-12-31,4967.47132
2015-03-31,5112.75147
2015-06-30,4176.06295
2015-09-30,3209.23409
2015-12-31,5632.72641
2016-03-31,5544.8108
2016-06-30,5040.06802
2016-09-30,3401.44014
2016-12-31,6337.5456
2017-03-31,6385.95401
2017-06-30,5572.40828
2017-09-30,3174.26341
2017-12-31,6454.71315
2018-03-31,6335.4863
2018-06-30,5355.86163
2018-09-30,3955.45108
2018-12-31,5909.87615
2019-03-31,6597.26273
2019-06-30,6638.51741
2019-09-30,5100.06586
2019-12-31,8200.17979
2020-03-31,8312.15459
2020-06-30,8718.81004
2020-09-30,7020.60832
2020-12-31,10360.3114
2021-03-31,9830.18169
2021-06-30,9368.79341
2021-09-30,6798.76724
2021-12-31,11006.16934
