date,Fuel_Consumption_BTU
2001-03-31,0.831
2001-06-30,0.989
2001-09-30,0.876
2001-12-31,0.99
2002-03-31,0.191
2002-06-30,0.383
2002-09-30,0.748
2002-12-31,1.095
2003-03-31,6.982
2003-06-30,5.592
2003-09-30,13.255
2003-12-31,8.991
2004-03-31,10.70382
2004-06-30,9.71581
2004-09-30,11.30235
2004-12-31,10.48186
2005-03-31,11.97055
2005-06-30,13.6052
2005-09-30,15.09256
2005-12-31,9.77156
2006-03-31,14.57719
2006-06-30,5.72513
2006-09-30,13.07364
2006-12-31,12.01323
2007-03-31,7.60674
2007-06-30,9.47683
2007-09-30,15.71463
2007-12-31,9.46521
2008-03-31,14.19866
2008-06-30,10.64275
2008-09-30,14.06022
2008-12-31,12.57775
2009-03-31,10.8873
2009-06-30,8.55632
2009-09-30,8.96202
2009-12-31,11.3435
2010-03-31,6.93988
2010-06-30,6.16189
2010-09-30,14.32689
2010-12-31,13.40448
2011-03-31,12.44556
2011-06-30,11.13302
2011-09-30,13.354
2011-12-31,12.16863
2012-03-31,13.93523
2012-06-30,12.57019
2012-09-30,15.60982
2012-12-31,10.40335
2013-03-31,7.81245
2013-06-30,4.55269
2013-09-30,11.47071
2013-12-31,7.24728
2014-03-31,3.09118
2014-06-30,9.64094
2014-09-30,11.10992
2014-12-31,8.92491
2015-03-31,9.72528
2015-06-30,11.26029
2015-09-30,13.29497
2015-12-31,10.31601
2016-03-31,4.31598
2016-06-30,9.92951
2016-09-30,13.20727
2016-12-31,8.00628
2017-03-31,3.72529
2017-06-30,8.20162
2017-09-30,10.08903
2017-12-31,5.20737
2018-03-31,1.55158
2018-06-30,4.74991
2018-09-30,11.01694
2018-12-31,5.35478
2019-03-31,3.65706
2019-06-30,4.9029
2019-09-30,10.81327
2019-12-31,7.39733
2020-03-31,5.04178
2020-06-30,6.03465
2020-09-30,11.16216
2020-12-31,5.10562
2021-03-31,5.41451
2021-06-30,7.70354
2021-09-30,12.95764
2021-12-31,7.55281
