date,Fuel_Consumption_BTU
2001-03-31,31.917
2001-06-30,24.723
2001-09-30,29.279
2001-12-31,25.42
2002-03-31,25.661
2002-06-30,23.672
2002-09-30,34.009
2002-12-31,28.439
2003-03-31,23.122
2003-06-30,24.503
2003-09-30,41.563
2003-12-31,29.506
2004-03-31,26.26748
2004-06-30,29.16953
2004-09-30,48.32991
2004-12-31,37.38505
2005-03-31,34.56885
2005-06-30,30.7132
2005-09-30,49.97819
2005-12-31,37.88613
2006-03-31,36.4705
2006-06-30,41.78544
2006-09-30,57.81714
2006-12-31,38.74757
2007-03-31,41.92553
2007-06-30,44.44807
2007-09-30,57.57484
2007-12-31,36.3247
2008-03-31,41.74479
2008-06-30,43.2607
2008-09-30,59.68865
2008-12-31,46.48974
2009-03-31,45.84501
2009-06-30,48.04372
2009-09-30,62.83116
2009-12-31,43.21729
2010-03-31,43.07211
2010-06-30,44.83701
2010-09-30,57.68007
2010-12-31,38.09462
2011-03-31,34.46497
2011-06-30,39.01239
2011-09-30,56.46361
2011-12-31,38.92015
2012-03-31,38.79297
2012-06-30,48.05997
2012-09-30,64.1025
2012-12-31,46.29053
2013-03-31,44.228
2013-06-30,43.17647
2013-09-30,58.97159
2013-12-31,44.02653
2014-03-31,31.46523
2014-06-30,39.1993
2014-09-30,59.73893
2014-12-31,44.93068
2015-03-31,42.499
2015-06-30,56.26171
2015-09-30,68.25876
2015-12-31,55.13408
2016-03-31,52.47722
2016-06-30,57.80665
2016-09-30,67.12647
2016-12-31,51.01376
2017-03-31,44.56412
2017-06-30,48.29893
2017-09-30,66.50137
2017-12-31,48.05711
2018-03-31,43.74894
2018-06-30,49.46313
2018-09-30,73.31809
2018-12-31,44.40206
2019-03-31,43.23949
2019-06-30,45.50906
2019-09-30,67.65698
2019-12-31,48.71448
2020-03-31,47.91046
2020-06-30,48.4235
2020-09-30,69.8517
2020-12-31,48.35788
2021-03-31,45.49994
2021-06-30,50.88465
2021-09-30,68.35778
2021-12-31,43.25054
