date,Net_Gen_By_Fuel_MWh
2001-03-31,3113.661
2001-06-30,4095.986
2001-09-30,5421.733
2001-12-31,4076.821
2002-03-31,3963.99
2002-06-30,4505.935
2002-09-30,6824.12
2002-12-31,3775.312
2003-03-31,3228.96
2003-06-30,3557.811
2003-09-30,4786.74
2003-12-31,3202.066
2004-03-31,2446.7732
2004-06-30,4584.51814
2004-09-30,5242.37244
2004-12-31,3688.53106
2005-03-31,2650.12209
2005-06-30,3442.75298
2005-09-30,6410.76171
2005-12-31,2862.52805
2006-03-31,2685.66303
2006-06-30,3803.06269
2006-09-30,6175.33766
2006-12-31,3004.31052
2007-03-31,3028.20721
2007-06-30,4316.20758
2007-09-30,6941.62136
2007-12-31,4466.29558
2008-03-31,4641.34134
2008-06-30,5583.4449
2008-09-30,6681.33332
2008-12-31,3845.63513
2009-03-31,3949.16422
2009-06-30,4820.87263
2009-09-30,6762.9024
2009-12-31,5092.05119
2010-03-31,4799.39141
2010-06-30,6146.23943
2010-09-30,8223.66675
2010-12-31,5732.93247
2011-03-31,5238.35795
2011-06-30,6273.02565
2011-09-30,7412.64365
2011-12-31,6277.0477
2012-03-31,5852.14013
2012-06-30,7762.8676
2012-09-30,9626.05356
2012-12-31,5043.8432
2013-03-31,5446.48674
2013-06-30,6777.4486
2013-09-30,8683.09047
2013-12-31,6169.50448
2014-03-31,6314.66609
2014-06-30,7199.49506
2014-09-30,9646.59813
2014-12-31,8249.58209
2015-03-31,7631.29062
2015-06-30,8587.1124
2015-09-30,11436.01251
2015-12-31,9320.04085
2016-03-31,9164.20546
2016-06-30,10768.03771
2016-09-30,14561.07195
2016-12-31,9314.13802
2017-03-31,8780.6925
2017-06-30,9224.25404
2017-09-30,11500.57033
2017-12-31,8202.33083
2018-03-31,7607.26812
2018-06-30,8909.31528
2018-09-30,13419.61767
2018-12-31,8927.29064
2019-03-31,8580.71964
2019-06-30,9484.85651
2019-09-30,12477.65754
2019-12-31,9905.89946
2020-03-31,6908.8592
2020-06-30,6550.79897
2020-09-30,10529.08575
2020-12-31,6642.2384
2021-03-31,5168.0462
2021-06-30,6718.38477
2021-09-30,9824.0079
2021-12-31,7616.954
