date,Net_Gen_By_Fuel_MWh
2001-03-31,8366.957
2001-06-30,6736.74
2001-09-30,8235.769
2001-12-31,7129.764
2002-03-31,7977.127
2002-06-30,6958.486
2002-09-30,8445.325
2002-12-31,7484.737
2003-03-31,7930.304
2003-06-30,7537.079
2003-09-30,7621.296
2003-12-31,6620.522
2004-03-31,8049.541
2004-06-30,5664.614
2004-09-30,7918.666
2004-12-31,5448.745
2005-03-31,7798.523
2005-06-30,7036.625
2005-09-30,8434.612
2005-12-31,8121.925
2006-03-31,8467.6
2006-06-30,7802.242
2006-09-30,8501.039
2006-12-31,7797.004
2007-03-31,8396.227
2007-06-30,7428.893
2007-09-30,8467.389
2007-12-31,7717.867
2008-03-31,7979.423
2008-06-30,7456.14
2008-09-30,8975.327
2008-12-31,7783.908
2009-03-31,8777.819
2009-06-30,8142.242
2009-09-30,8957.055
2009-12-31,8450.838
2010-03-31,8826.81
2010-06-30,8103.776
2010-09-30,8412.112
2010-12-31,7428.607
2011-03-31,8976.393
2011-06-30,7734.565
2011-09-30,8545.502
2011-12-31,8349.987
2012-03-31,8977.294
2012-06-30,8041.981
2012-09-30,8898.977
2012-12-31,7191.972
2013-03-31,9121.559
2013-06-30,7620.076
2013-09-30,8882.381
2013-12-31,7755.672
2014-03-31,9011.281
2014-06-30,6430.998
2014-09-30,8075.151
2014-12-31,7989.691
2015-03-31,8613.026
2015-06-30,7914.621
2015-09-30,8838.688
2015-12-31,7895.425
2016-03-31,9026.986
2016-06-30,6485.983
2016-09-30,6440.693
2016-12-31,7931.525
2017-03-31,9016.525
2017-06-30,7760.603
2017-09-30,8928.456
2017-12-31,8327.114
2018-03-31,9036.12
2018-06-30,8008.764
2018-09-30,8169.704
2018-12-31,6767.518
2019-03-31,7359.099
2019-06-30,5543.606
2019-09-30,7127.585
2019-12-31,6607.034
2020-03-31,6908.839
2020-06-30,6587.529
2020-09-30,7618.999
2020-12-31,5622.891
2021-03-31,7516.027
2021-06-30,6560.74
2021-09-30,7447.243
2021-12-31,6618.089
