ds,y
2001-03-31,8.501
2001-06-30,13.021
2001-09-30,26.025
2001-12-31,12.288
2002-03-31,14.522
2002-06-30,25.204
2002-09-30,51.199
2002-12-31,9.097
2003-03-31,12.202
2003-06-30,10.369
2003-09-30,21.806
2003-12-31,8.19
2004-03-31,9.57503
2004-06-30,14.39991
2004-09-30,17.91727
2004-12-31,5.94436
2005-03-31,11.55612
2005-06-30,20.23229
2005-09-30,36.0877
2005-12-31,9.27518
2006-03-31,6.69858
2006-06-30,13.81636
2006-09-30,28.43475
2006-12-31,9.13003
2007-03-31,14.28608
2007-06-30,18.19748
2007-09-30,35.89397
2007-12-31,14.5196
2008-03-31,12.36068
2008-06-30,11.19525
2008-09-30,19.67459
2008-12-31,9.45287
2009-03-31,13.1886
2009-06-30,14.34892
2009-09-30,15.80962
2009-12-31,6.14915
2010-03-31,8.90899
2010-06-30,13.84575
2010-09-30,32.30603
2010-12-31,7.73707
2011-03-31,10.76548
2011-06-30,16.19155
2011-09-30,30.36423
2011-12-31,8.31408
2012-03-31,22.57375
2012-06-30,32.88422
2012-09-30,44.25503
2012-12-31,12.76318
2013-03-31,16.48295
2013-06-30,16.87691
2013-09-30,27.4738
2013-12-31,10.98146
2014-03-31,13.19285
2014-06-30,15.9358
2014-09-30,17.5712
2014-12-31,14.73363
2015-03-31,20.95007
2015-06-30,20.63844
2015-09-30,31.99354
2015-12-31,26.88149
2016-03-31,34.62539
2016-06-30,37.45201
2016-09-30,62.21839
2016-12-31,33.19385
2017-03-31,32.93342
2017-06-30,40.51896
2017-09-30,58.10155
2017-12-31,34.55855
2018-03-31,33.86354
2018-06-30,38.29835
2018-09-30,58.06437
2018-12-31,31.16421
2019-03-31,36.40668
2019-06-30,43.78291
2019-09-30,67.75395
2019-12-31,45.09693
2020-03-31,71.82029
2020-06-30,59.12437
2020-09-30,81.51091
2020-12-31,44.55963
2021-03-31,48.67722
2021-06-30,51.11951
2021-09-30,79.26699
2021-12-31,61.81632
