ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2001-03-31,-1.2612292654039328,9.103079109275484,12.723735771926272,-1.2612292654039328,-1.2612292654039328,12.179950162363408,12.179950162363408,12.179950162363408,12.179950162363408,12.179950162363408,12.179950162363408,0.0,0.0,0.0,10.918720896959474,10.088
2001-06-30,-1.321250271170929,7.283864156994592,10.776670179704492,-1.321250271170929,-1.321250271170929,10.292487810489604,10.292487810489604,10.292487810489604,10.292487810489604,10.292487810489604,10.292487810489604,0.0,0.0,0.0,8.971237539318675,9.229
2001-09-30,-1.38193084842987,8.663180550642434,12.289076060630673,-1.38193084842987,-1.38193084842987,11.768276160978338,11.768276160978338,11.768276160978338,11.768276160978338,11.768276160978338,11.768276160978338,0.0,0.0,0.0,10.386345312548467,9.55
2001-12-31,-1.4426114256888114,8.112055579089056,11.498411613396826,-1.4426114256888114,-1.4426114256888114,11.197317732497238,11.197317732497238,11.197317732497238,11.197317732497238,11.197317732497238,11.197317732497238,0.0,0.0,0.0,9.754706306808426,8.911
2002-03-31,-1.501972859960112,8.879376119212726,12.415956040396695,-1.501972859960112,-1.501972859960112,12.178214090493421,12.178214090493421,12.178214090493421,12.178214090493421,12.178214090493421,12.178214090493421,0.0,0.0,0.0,10.676241230533309,9.984
2002-06-30,-1.5619938657233166,6.819311351459839,10.27605046371885,-1.5619938657233166,-1.5619938657233166,10.150847302141585,10.150847302141585,10.150847302141585,10.150847302141585,10.150847302141585,10.150847302141585,0.0,0.0,0.0,8.588853436418269,8.821
2002-09-30,-1.6226744429644606,8.208681895883501,11.969422762610836,-1.6226744429644606,-1.6226744429644606,11.612740895543586,11.612740895543586,11.612740895543586,11.612740895543586,11.612740895543586,11.612740895543586,0.0,0.0,0.0,9.990066452579125,8.312
2002-12-31,-1.6833550202056045,7.00563951810735,10.493024840606312,-1.6833550202056045,-1.6833550202056045,10.52497135800379,10.52497135800379,10.52497135800379,10.52497135800379,10.52497135800379,10.52497135800379,0.0,0.0,0.0,8.841616337798184,7.656
2003-03-31,-1.7427164544632454,8.67152093207359,12.091871174039568,-1.7427164544632454,-1.7427164544632454,12.135501118713321,12.135501118713321,12.135501118713321,12.135501118713321,12.135501118713321,12.135501118713321,0.0,0.0,0.0,10.392784664250076,9.146
2003-06-30,-1.8027374602023065,6.418159209855889,9.940194473678016,-1.8027374602023065,-1.8027374602023065,9.998037139172222,9.998037139172222,9.998037139172222,9.998037139172222,9.998037139172222,9.998037139172222,0.0,0.0,0.0,8.195299678969915,8.573
2003-09-30,-1.8634180374330056,7.80798427186254,11.455142190293405,-1.8634180374330056,-1.8634180374330056,11.466146335196264,11.466146335196264,11.466146335196264,11.466146335196264,11.466146335196264,11.466146335196264,0.0,0.0,0.0,9.602728297763258,10.374
2003-12-31,-1.9240986146637047,6.208977387363997,9.709953288710487,-1.9240986146637047,-1.9240986146637047,9.838539671936113,9.838539671936113,9.838539671936113,9.838539671936113,9.838539671936113,9.838539671936113,0.0,0.0,0.0,7.914441057272408,8.734
2004-03-31,-1.9841196204308729,8.493024576721172,11.925350184430082,-1.9841196204308729,-1.9841196204308729,12.140795909521682,12.140795909521682,12.140795909521682,12.140795909521682,12.140795909521682,12.140795909521682,0.0,0.0,0.0,10.156676289090809,10.92857
2004-06-30,-2.044140626198041,6.680056773305461,10.281907473151414,-2.044140626198041,-2.044140626198041,10.423035547120689,10.423035547120689,10.423035547120689,10.423035547120689,10.423035547120689,10.423035547120689,0.0,0.0,0.0,8.378894920922647,9.43397
2004-09-30,-2.1048212034524023,8.029493478117466,11.584832569642112,-2.1048212034524023,-2.1048212034524023,11.93268883273488,11.93268883273488,11.93268883273488,11.93268883273488,11.93268883273488,11.93268883273488,0.0,0.0,0.0,9.827867629282478,9.42301
2004-12-31,-2.165501780706763,7.963698878935971,11.55319686670265,-2.165501780706763,-2.165501780706763,11.854509262205319,11.854509262205319,11.854509262205319,11.854509262205319,11.854509262205319,11.854509262205319,0.0,0.0,0.0,9.689007481498557,9.68804
2005-03-31,-2.2248632149773337,8.145139906226362,11.552020210320952,-2.2248632149773337,-2.2248632149773337,12.179950162362807,12.179950162362807,12.179950162362807,12.179950162362807,12.179950162362807,12.179950162362807,0.0,0.0,0.0,9.955086947385475,10.0035
2005-06-30,-2.2848842207390976,6.153373465490811,9.732230696429085,-2.2848842207390976,-2.2848842207390976,10.292487810487923,10.292487810487923,10.292487810487923,10.292487810487923,10.292487810487923,10.292487810487923,0.0,0.0,0.0,8.007603589748825,4.58444
2005-09-30,-2.3455647979927488,7.637677095775791,11.359912842069145,-2.3455647979927488,-2.3455647979927488,11.768276160975624,11.768276160975624,11.768276160975624,11.768276160975624,11.768276160975624,11.768276160975624,0.0,0.0,0.0,9.422711362982875,8.79934
2005-12-31,-2.4062453752378623,6.989184724837747,10.775694130050177,-2.4062453752378623,-2.4062453752378623,11.197317732493808,11.197317732493808,11.197317732493808,11.197317732493808,11.197317732493808,11.197317732493808,0.0,0.0,0.0,8.791072357255945,8.94303
2006-03-31,-2.4656068094993864,7.987713889712608,11.546219095808638,-2.4656068094993864,-2.4656068094993864,12.178214090491231,12.178214090491231,12.178214090491231,12.178214090491231,12.178214090491231,12.178214090491231,0.0,0.0,0.0,9.712607280991845,9.01031
2006-06-30,-2.525627815252705,5.775067119036677,9.371061189647723,-2.525627815252705,-2.525627815252705,10.150847302141086,10.150847302141086,10.150847302141086,10.150847302141086,10.150847302141086,10.150847302141086,0.0,0.0,0.0,7.625219486888382,6.97088
2006-09-30,-2.5863083924805093,7.21309040900074,10.597809490914107,-2.5863083924805093,-2.5863083924805093,11.612740895542697,11.612740895542697,11.612740895542697,11.612740895542697,11.612740895542697,11.612740895542697,0.0,0.0,0.0,9.026432503062187,9.61547
2006-12-31,-2.646988969708313,6.137425652993516,9.652758557833042,-2.646988969708313,-2.646988969708313,10.524971357992351,10.524971357992351,10.524971357992351,10.524971357992351,10.524971357992351,10.524971357992351,0.0,0.0,0.0,7.877982388284038,9.36987
2007-03-31,-2.706350403952904,7.613826399652867,11.174868562058403,-2.706350403952904,-2.706350403952904,12.135501118714101,12.135501118714101,12.135501118714101,12.135501118714101,12.135501118714101,12.135501118714101,0.0,0.0,0.0,9.429150714761198,8.1721
2007-06-30,-2.7663714097007124,5.424897440519261,9.014419377351354,-2.7663714097007124,-2.7663714097007124,9.998037139172029,9.998037139172029,9.998037139172029,9.998037139172029,9.998037139172029,9.998037139172029,0.0,0.0,0.0,7.231665729471317,7.26899
2007-09-30,-2.8270519869402544,6.932176012527635,10.474993195374951,-2.8270519869402544,-2.8270519869402544,11.466146335192978,11.466146335192978,11.466146335192978,11.466146335192978,11.466146335192978,11.466146335192978,0.0,0.0,0.0,8.639094348252723,9.71097
2007-12-31,-2.8877325641703817,5.194192124681033,8.67561474088526,-2.8877325641703817,-2.8877325641703817,9.838539671932681,9.838539671932681,9.838539671932681,9.838539671932681,9.838539671932681,9.838539671932681,0.0,0.0,0.0,6.9508071077623,3.4799100000000003
2008-03-31,-2.947753569908877,7.294971650547382,11.026705892396615,-2.947753569908877,-2.947753569908877,12.140795909521168,12.140795909521168,12.140795909521168,12.140795909521168,12.140795909521168,12.140795909521168,0.0,0.0,0.0,9.19304233961229,10.65045
2008-06-30,-3.0077745756473733,5.519094941846501,9.090173531186739,-3.0077745756473733,-3.0077745756473733,10.423035547127693,10.423035547127693,10.423035547127693,10.423035547127693,10.423035547127693,10.423035547127693,0.0,0.0,0.0,7.41526097148032,8.62893
2008-09-30,-3.068475297570956,7.162928236491283,10.6879266509001,-3.068475297570956,-3.068475297570956,11.932688832733952,11.932688832733952,11.932688832733952,11.932688832733952,11.932688832733952,11.932688832733952,0.0,0.0,0.0,8.864213535162996,9.75681
2008-12-31,-3.12917601949454,6.855491406610667,10.413198349358185,-3.12917601949454,-3.12917601949454,11.854509262199187,11.854509262199187,11.854509262199187,11.854509262199187,11.854509262199187,11.854509262199187,0.0,0.0,0.0,8.725333242704647,10.56872
2009-03-31,-3.1885571605067415,7.107011056052903,10.757391366800563,-3.1885571605067415,-3.1885571605067415,12.179950162363834,12.179950162363834,12.179950162363834,12.179950162363834,12.179950162363834,12.179950162363834,0.0,0.0,0.0,8.991393001857093,9.9367
2009-06-30,-3.2486013254996635,5.312556596780016,8.800263959268522,-3.2486013254996635,-3.2486013254996635,10.29248781048845,10.29248781048845,10.29248781048845,10.29248781048845,10.29248781048845,10.29248781048845,0.0,0.0,0.0,7.043886484988786,7.71022
2009-09-30,-3.3093053164815194,6.684984317995955,10.207164749970751,-3.3093053164815194,-3.3093053164815194,11.768276160977255,11.768276160977255,11.768276160977255,11.768276160977255,11.768276160977255,11.768276160977255,0.0,0.0,0.0,8.458970844495735,8.03159
2009-12-31,-3.3700229624161255,6.038956484659138,9.533366297585767,-3.3700229624161255,-3.3700229624161255,11.197317732491658,11.197317732491658,11.197317732491658,11.197317732491658,11.197317732491658,11.197317732491658,0.0,0.0,0.0,7.827294770075532,9.55077
2010-03-31,-3.429420659526066,6.934117012415525,10.495300645219764,-3.429420659526066,-3.429420659526066,12.178214090490599,12.178214090490599,12.178214090490599,12.178214090490599,12.178214090490599,12.178214090490599,0.0,0.0,0.0,8.748793430964533,10.91635
2010-06-30,-3.489478331048339,4.8839687500317615,8.453113965482046,-3.489478331048339,-3.489478331048339,10.150847302140066,10.150847302140066,10.150847302140066,10.150847302140066,10.150847302140066,10.150847302140066,0.0,0.0,0.0,6.661368971091727,7.59595
2010-09-30,-3.5501962440738306,6.27666852184789,9.90530075832924,-3.5501962440738306,-3.5501962440738306,11.612740895545878,11.612740895545878,11.612740895545878,11.612740895545878,11.612740895545878,11.612740895545878,0.0,0.0,0.0,8.062544651472047,9.05262
2010-12-31,-3.610914157099322,5.268004235645066,8.74549420072183,-3.610914157099322,-3.610914157099322,10.524971357993403,10.524971357993403,10.524971357993403,10.524971357993403,10.524971357993403,10.524971357993403,0.0,0.0,0.0,6.914057200894081,8.63958
2011-03-31,-3.670312115493825,6.734392028449225,10.287974514151628,-3.670312115493825,-3.670312115493825,12.135501118713508,12.135501118713508,12.135501118713508,12.135501118713508,12.135501118713508,12.135501118713508,0.0,0.0,0.0,8.465189003219683,9.64936
2011-06-30,-3.7303706283004967,4.433995476750504,8.052892946100249,-3.7303706283004967,-3.7303706283004967,9.998037139168881,9.998037139168881,9.998037139168881,9.998037139168881,9.998037139168881,9.998037139168881,0.0,0.0,0.0,6.267666510868384,8.12244
2011-09-30,-3.7910891247643828,5.887130480719028,9.335822500318612,-3.7910891247643828,-3.7910891247643828,11.466146335193002,11.466146335193002,11.466146335193002,11.466146335193002,11.466146335193002,11.466146335193002,0.0,0.0,0.0,7.675057210428619,7.39565
2011-12-31,-3.851809625508914,4.255341260763654,7.7750978119587755,-3.851809625508914,-3.851809625508914,9.838539671934866,9.838539671934866,9.838539671934866,9.838539671934866,9.838539671934866,9.838539671934866,0.0,0.0,0.0,5.9867300464259525,3.83299
2012-03-31,-3.9118701208105695,6.34508324823736,10.101936738524778,-3.9118701208105695,-3.9118701208105695,12.140795909522275,12.140795909522275,12.140795909522275,12.140795909522275,12.140795909522275,12.140795909522275,0.0,0.0,0.0,8.228925788711706,7.09125
2012-06-30,-3.9719306161122243,4.771511034659858,8.269415826818067,-3.9719306161122243,-3.9719306161122243,10.423035547126624,10.423035547126624,10.423035547126624,10.423035547126624,10.423035547126624,10.423035547126624,0.0,0.0,0.0,6.451104931014399,6.56579
2012-09-30,-4.032651311850778,6.15908683136813,9.808712922876234,-4.032651311850778,-4.032651311850778,11.93268883273427,11.93268883273427,11.93268883273427,11.93268883273427,11.93268883273427,11.93268883273427,0.0,0.0,0.0,7.900037520883492,9.36811
