date,coal,natural_gas
2001-03-31,108.302,3.178
2001-06-30,97.865,4.038
2001-09-30,113.201,6.252
2001-12-31,99.479,3.375
2002-03-31,103.19,3.892
2002-06-30,96.798,3.983
2002-09-30,112.838,6.314
2002-12-31,106.358,3.51
2003-03-31,107.536,1.125
2003-06-30,97.175,1.062
2003-09-30,113.683,2.186
2003-12-31,103.606,1.219
2004-03-31,110.08271,1.08629
2004-06-30,96.17673,1.30216
2004-09-30,113.87999,2.26503
2004-12-31,105.8202,4.13445
2005-03-31,96.82219,5.03033
2005-06-30,98.46729,5.37701
2005-09-30,112.61736,7.39092
2005-12-31,100.20734,3.85578
2006-03-31,100.09699,2.1375
2006-06-30,98.87083,4.24993
2006-09-30,106.33073,6.87409
2006-12-31,106.86713,6.70412
2007-03-31,106.8891,7.81395
2007-06-30,98.21473,6.90628
2007-09-30,124.95965,5.60085
2007-12-31,111.60682,6.20467
2008-03-31,120.41591,5.7978000000000005
2008-06-30,107.98042,2.54703
2008-09-30,118.80875,4.8111
2008-12-31,116.84893,4.96216
2009-03-31,112.87172,3.79451
2009-06-30,94.68307,2.65112
2009-09-30,114.18012,4.53171
2009-12-31,112.85164,2.44873
2010-03-31,122.964,1.91331
2010-06-30,110.7039,2.36922
2010-09-30,127.36238,7.19384
2010-12-31,116.4927,1.84567
2011-03-31,109.23552,1.5911300000000002
2011-06-30,105.09365,1.30443
2011-09-30,128.80902,6.73799
2011-12-31,101.89514,0.7694200000000001
2012-03-31,102.54683,1.80429
2012-06-30,89.04232,4.91934
2012-09-30,117.78533,9.54622
2012-12-31,104.18324,3.29361
2013-03-31,98.07925,2.97607
2013-06-30,92.54263,2.77857
2013-09-30,111.43089,7.03975
2013-12-31,88.63959,3.48801
2014-03-31,106.08525,1.83938
2014-06-30,80.24235,3.49023
2014-09-30,108.01564,4.1394400000000005
2014-12-31,98.83947,3.95181
2015-03-31,99.66814,5.2344100000000005
2015-06-30,82.38654,4.7985500000000005
2015-09-30,101.64982,7.79563
2015-12-31,62.52319,4.49606
2016-03-31,70.52269,6.26663
2016-06-30,58.24335,7.02957
2016-09-30,98.27224,10.16265
2016-12-31,72.04702,4.85981
2017-03-31,65.02858,4.49151
2017-06-30,77.98163,7.66251
2017-09-30,91.35338,16.48784
2017-12-31,62.62031,13.42827
2018-03-31,70.96592,12.37722
2018-06-30,75.44513,17.28471
2018-09-30,92.4234,20.93932
2018-12-31,85.0203,12.6888
2019-03-31,80.45644,14.9744
2019-06-30,54.85959,13.94524
2019-09-30,78.21703,23.59522
2019-12-31,51.50578,15.91902
2020-03-31,41.87043,16.22122
2020-06-30,31.81259,15.00125
2020-09-30,69.85171,19.45146
2020-12-31,38.09411,15.3736
2021-03-31,61.33173,9.55838
2021-06-30,60.12953,13.00498
2021-09-30,93.83301,19.93434
2021-12-31,51.365,15.73818
2022-03-31,55.63683334403774,15.689877284496632
2022-06-30,46.88335921808826,16.539387451389103
2022-09-30,65.10730761718216,20.16903094408144
2022-12-31,48.65807408205907,17.05946627575956
2023-03-31,54.59874277280883,17.41661818185778
2023-06-30,42.13056038369629,17.94238470373988
2023-09-30,61.584319490877306,21.614874037515293
2023-12-31,41.78470924360741,18.21108624197958
2024-03-31,40.01580260959224,18.006083177720782
2024-06-30,29.952747158449853,18.73996755065025
2024-09-30,54.6030073939842,22.46800476723763
2024-12-31,36.65128298627789,19.743496173881
