date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,10581.304,8977.507,84.229,1130.252,230.477,114.248,0.0,25.559
2001-06-30,9086.333,8088.48,147.914,500.301,158.451,137.422,0.0,27.886
2001-09-30,11059.671,9314.032,252.133,1105.372,238.577,73.686,0.0,28.815
2001-12-31,9931.204,8285.077,108.577,1116.797,217.649,162.507,0.0,29.937
2002-03-31,10582.291,8792.965,128.198,1149.428,212.435,266.13,0.0,21.573
2002-06-30,9993.146,8163.305,127.487,1191.68,212.099,258.477,0.0,23.876
2002-09-30,11202.024,9539.41,213.548,973.605,278.745,146.229,0.0,26.326
2002-12-31,10750.925,8876.379,85.487,1259.245,243.103,247.998,0.0,26.793
2003-03-31,10691.82,9194.922,62.272,916.136,176.778,282.709,0.0,32.292
2003-06-30,9842.649,8287.322,57.751,970.475,255.188,227.572,0.0,27.341
2003-09-30,11307.243,9527.303,123.904,1254.722,187.843,149.378,0.0,34.207
2003-12-31,10274.483,8810.396,68.969,846.324,168.784,322.312,0.0,29.953
2004-03-31,11134.48558,9199.27531,56.40558,1278.711,196.63263,342.39715,0.0,29.56526
2004-06-30,9672.87216,7839.45114,76.51752,1190.959,239.40632,266.52605,0.0,29.56286
2004-09-30,11390.27723,9452.40292,201.95926,1261.02,250.80541,176.23695,0.0,28.92873
2004-12-31,11050.55403,8781.06697,489.82348,1198.258,259.11463,264.79138,0.0,29.75185
2005-03-31,10511.83825,8088.31311,612.28995,1159.455,244.76535,347.70369,0.0,30.6078
2005-06-30,10524.0931,8333.10158,629.15482,763.507,274.98631,452.68429,0.0,32.48054
2005-09-30,12124.51086,9433.4775,826.17932,1291.596,199.19398,303.60479,0.0,34.61791
2005-12-31,10995.71772,8397.44157,413.24549,1323.755,240.58037,543.14124,0.0,30.70945
2006-03-31,11000.91602,8436.39732,226.68391,1298.24,257.89439,699.53346,0.0,32.97928
2006-06-30,11015.71028,8253.39486,511.24602,1271.188,273.76496,622.55288,0.0,37.13359
2006-09-30,11516.87211,8794.8398,828.38776,1265.75,175.73366,347.67103,0.0,40.94169
2006-12-31,11949.96398,8920.56226,833.6967,1260.264,201.95498,648.06363,0.0,36.2674
2007-03-31,11802.0306,9072.52314,973.82766,599.129,215.61978,812.70125,0.0,42.20356
2007-06-30,11436.2555,8384.75262,685.43502,1264.186,248.30219,741.0759,0.0,30.90164
2007-09-30,13742.37889,10934.70925,664.20438,1318.674,238.84293,467.30666,0.0,46.75433
2007-12-31,12808.55198,9593.58142,767.41155,1336.886,259.58112,735.5922,0.0,43.10074
2008-03-31,13457.62586,10297.90538,672.56989,1336.836,192.43197,860.51306,0.0,44.44891
2008-06-30,12248.92786,9357.23653,246.548,1316.087,219.2402,1013.80401,0.0,41.0597
2008-09-30,13239.56108,10415.58278,608.64986,1302.798,247.98906,587.6261,0.0,37.33491
2008-12-31,14140.67156,10339.3824,635.42359,1326.481,159.38579,1621.84384,0.0,44.48141
2009-03-31,13255.79763,9741.66964,376.58671,760.482,170.51332,2156.39533,0.0,34.25656
2009-06-30,11836.43653,8051.24018,241.78554,1286.394,267.01121,1933.12927,0.0,39.51863
2009-09-30,13144.48117,9829.11273,440.02161,1334.252,288.9833,1181.14887,0.0,47.37356
2009-12-31,13623.34781,9729.41313,125.82341,1297.803,244.65718,2149.84613,0.0,47.3951
2010-03-31,14591.58754,10631.69621,143.59976,1316.577,175.4038,2237.93749,0.0,42.75033
2010-06-30,13559.85936,9585.97366,239.21423,1204.668,200.6154,2233.60069,0.0,54.67582
