ds,y
2001-03-31,916139.902
2001-06-30,906264.47
2001-09-30,1035075.394
2001-12-31,879163.883
2002-03-31,904316.199
2002-06-30,938545.966
2002-09-30,1087407.36
2002-12-31,928182.726
2003-03-31,945554.943
2003-06-30,921994.284
2003-09-30,1079347.903
2003-12-31,936288.074
2004-03-31,969637.63205
2004-06-30,963025.25664
2004-09-30,1081392.93208
2004-12-31,956499.4425
2005-03-31,959080.04539
2005-06-30,968296.14583
2005-09-30,1157432.32804
2005-12-31,970614.23039
2006-03-31,954720.96813
2006-06-30,992733.44513
2006-09-30,1150238.65053
2006-12-31,967009.16363
2007-03-31,997232.73213
2007-06-30,996086.69884
2007-09-30,1170417.00338
2007-12-31,993008.2895
2008-03-31,1012733.87573
2008-06-30,1004218.86005
2008-09-30,1129943.185
2008-12-31,972491.83878
2009-03-31,966482.99771
2009-06-30,948501.36854
2009-09-30,1081164.25436
2009-12-31,954182.30588
2010-03-31,992859.53394
2010-06-30,991496.19649
2010-09-30,1164654.76754
2010-12-31,976049.40097
2011-03-31,994708.4409
2011-06-30,993755.97749
2011-09-30,1163135.38695
2011-12-31,948541.12078
2012-03-31,958005.4647
2012-06-30,992570.7418
2012-09-30,1144926.52931
2012-12-31,952262.53086
2013-03-31,984094.29194
2013-06-30,978311.15596
2013-09-30,1121072.2675
2013-12-31,982486.35205
2014-03-31,1033411.49791
2014-06-30,980181.72355
2014-09-30,1109988.82267
2014-12-31,969955.93969
2015-03-31,1019105.96162
2015-06-30,978611.40207
2015-09-30,1142637.30733
2015-12-31,937173.20853
2016-03-31,970778.33662
2016-06-30,977443.17076
2016-09-30,1173055.43996
2016-12-31,955332.86517
2017-03-31,954697.00789
2017-06-30,977307.776
2017-09-30,1125063.21526
2017-12-31,977114.85869
2018-03-31,1001671.44684
2018-06-30,1011589.80725
2018-09-30,1175576.37803
2018-12-31,989439.7116
2019-03-31,1001192.92594
2019-06-30,980073.69101
2019-09-30,1171985.9722
2019-12-31,974602.62426
2020-03-31,970987.04266
2020-06-30,935921.43256
2020-09-30,1141099.4448
2020-12-31,959127.54677
2021-03-31,989303.82278
2021-06-30,985116.45675
2021-09-30,1166302.54389
2021-12-31,974817.32975
