ds,y
2001-03-31,4.468
2001-06-30,4.963
2001-09-30,6.587
2001-12-31,4.411
2002-03-31,5.648
2002-06-30,4.722
2002-09-30,7.62
2002-12-31,3.934
2003-03-31,4.034
2003-06-30,3.819
2003-09-30,9.006
2003-12-31,6.251
2004-03-31,6.97336
2004-06-30,4.73185
2004-09-30,5.43079
2004-12-31,4.081
2005-03-31,5.688
2005-06-30,8.47507
2005-09-30,12.14892
2005-12-31,7.50553
2006-03-31,4.01608
2006-06-30,4.87803
2006-09-30,12.04967
2006-12-31,10.04237
2007-03-31,10.42285
2007-06-30,8.54631
2007-09-30,11.75174
2007-12-31,10.52873
2008-03-31,8.20867
2008-06-30,5.72748
2008-09-30,8.27798
2008-12-31,8.40908
2009-03-31,7.06394
2009-06-30,6.73416
2009-09-30,8.23614
2009-12-31,7.52603
2010-03-31,7.2887
2010-06-30,9.73931
2010-09-30,17.09969
2010-12-31,7.98086
2011-03-31,7.62681
2011-06-30,5.64886
2011-09-30,15.60526
2011-12-31,5.87919
2012-03-31,11.0222
2012-06-30,19.80435
2012-09-30,22.91354
2012-12-31,11.55011
2013-03-31,13.57673
2013-06-30,13.24334
2013-09-30,18.47756
2013-12-31,13.30047
2014-03-31,8.25319
2014-06-30,9.24963
2014-09-30,7.9677
2014-12-31,12.32005
2015-03-31,13.47765
2015-06-30,13.23065
2015-09-30,22.3991
2015-12-31,14.70518
2016-03-31,19.8645
2016-06-30,21.55721
2016-09-30,24.88506
2016-12-31,11.84439
2017-03-31,14.12481
2017-06-30,15.34027
2017-09-30,16.70317
2017-12-31,13.30918
2018-03-31,16.26076
2018-06-30,20.3776
2018-09-30,27.14495
2018-12-31,11.81684
2019-03-31,20.86829
2019-06-30,23.53569
2019-09-30,31.76635
2019-12-31,25.64301
2020-03-31,29.00511
2020-06-30,22.55367
2020-09-30,26.44162
2020-12-31,22.45753
2021-03-31,20.44239
2021-06-30,21.2424
2021-09-30,31.79209
2021-12-31,29.57386
