ds,y
2001-03-31,4.132
2001-06-30,2.81
2001-09-30,5.119
2001-12-31,2.797
2002-03-31,3.28
2002-06-30,2.909
2002-09-30,3.254
2002-12-31,3.643
2003-03-31,3.578
2003-06-30,2.929
2003-09-30,2.631
2003-12-31,3.654
2004-03-31,3.86768
2004-06-30,3.08176
2004-09-30,2.94253
2004-12-31,3.67444
2005-03-31,3.69301
2005-06-30,2.93708
2005-09-30,3.06146
2005-12-31,3.59365
2006-03-31,3.83099
2006-06-30,2.90414
2006-09-30,2.96764
2006-12-31,3.66416
2007-03-31,3.94831
2007-06-30,2.85804
2007-09-30,2.86827
2007-12-31,3.82743
2008-03-31,3.94799
2008-06-30,3.22162
2008-09-30,2.97724
2008-12-31,3.75693
2009-03-31,3.8668
2009-06-30,2.87023
2009-09-30,3.03971
2009-12-31,3.99288
2010-03-31,3.97886
2010-06-30,2.6736
2010-09-30,2.83891
2010-12-31,3.90982
2011-03-31,3.9216
2011-06-30,3.15584
2011-09-30,3.37513
2011-12-31,4.03496
2012-03-31,4.27725
2012-06-30,3.22132
2012-09-30,3.24872
2012-12-31,4.10023
2013-03-31,4.03976
2013-06-30,2.91446
2013-09-30,3.25959
2013-12-31,3.80634
2014-03-31,3.92147
2014-06-30,3.14726
2014-09-30,2.77649
2014-12-31,3.55841
2015-03-31,3.74679
2015-06-30,2.95099
2015-09-30,3.40595
2015-12-31,4.45831
2016-03-31,4.24602
2016-06-30,2.68132
2016-09-30,2.77818
2016-12-31,3.50254
2017-03-31,3.66371
2017-06-30,2.59863
2017-09-30,2.93066
2017-12-31,3.6338
2018-03-31,3.60312
2018-06-30,2.78222
2018-09-30,3.40329
2018-12-31,4.13887
2019-03-31,4.33483
2019-06-30,2.91235
2019-09-30,3.23255
2019-12-31,3.96341
2020-03-31,4.27688
2020-06-30,3.37305
2020-09-30,3.1162
2020-12-31,4.60186
2021-03-31,4.19185
2021-06-30,3.64244
2021-09-30,3.87462
2021-12-31,4.02075
