date,coal,natural_gas
2001-03-31,302.756,10.24
2001-06-30,283.322,10.411
2001-09-30,333.637,15.865
2001-12-31,297.632,9.507
2002-03-31,284.408,9.029
2002-06-30,274.554,10.142
2002-09-30,337.53,17.395
2002-12-31,300.635,7.761
2003-03-31,311.306,6.751
2003-06-30,291.832,7.204
2003-09-30,327.849,11.331
2003-12-31,292.007,8.271
2004-03-31,308.6402,11.27566
2004-06-30,299.40104,8.07026
2004-09-30,326.68514,7.71487
2004-12-31,318.39172,4.38792
2005-03-31,317.76343,6.61175
2005-06-30,298.75997,14.13481
2005-09-30,348.66089,17.62389
2005-12-31,315.33425,6.33508
2006-03-31,316.70322,5.63447
2006-06-30,309.44848,7.88409
2006-09-30,341.68732,14.51651
2006-12-31,317.40322,7.30769
2007-03-31,332.02564,8.14115
2007-06-30,302.85001,9.27512
2007-09-30,337.71546,18.38101
2007-12-31,306.7595,10.77377
2008-03-31,321.88989,13.72966
2008-06-30,306.93842,10.24665
2008-09-30,343.67117,15.87166
2008-12-31,314.02547,11.87448
2009-03-31,300.58458,16.76835
2009-06-30,276.31121,9.95531
2009-09-30,288.04539,15.27207
2009-12-31,276.73578,11.85785
2010-03-31,303.74594,15.15648
2010-06-30,270.07374,15.48366
2010-09-30,323.63683,25.57048
2010-12-31,286.0596,21.1939
2011-03-31,276.38959,27.06835
2011-06-30,253.11231,22.17066
2011-09-30,310.97648,27.01857
2011-12-31,258.763,25.35634
2012-03-31,232.29245,36.07025
2012-06-30,227.48762,33.10792
2012-09-30,272.88237,35.08981
2012-12-31,246.71861,25.97303
2013-03-31,238.98412,25.03591
2013-06-30,231.82054,21.23784
2013-09-30,267.70701,27.4264
2013-12-31,249.71552,24.20905
2014-03-31,291.34365,32.80222
2014-06-30,246.90437,20.16725
2014-09-30,269.79775,21.27316
2014-12-31,228.73648,28.58953
2015-03-31,230.8836,47.00135
2015-06-30,197.28373,34.65914
2015-09-30,239.74267,35.72998
2015-12-31,171.89676,41.98931
2016-03-31,191.60032,51.70099
2016-06-30,179.98673,48.47751
2016-09-30,222.38446,55.64164
2016-12-31,187.79371,52.3569
2017-03-31,193.18559,43.88501
2017-06-30,168.43602,33.93225
2017-09-30,211.64779,46.15669
2017-12-31,196.63705,49.92353
2018-03-31,206.8087,57.14598
2018-06-30,193.33715,63.61413
2018-09-30,218.85824,67.11371
2018-12-31,210.5119,58.76925
2019-03-31,185.40727,71.37038
2019-06-30,153.97712,61.50718
2019-09-30,179.42326,76.53447
2019-12-31,144.68005,75.00463
2020-03-31,115.76835,74.45449
2020-06-30,104.32238,73.67626
2020-09-30,166.17595,76.72443
2020-12-31,138.58471,64.32774
2021-03-31,161.28661,65.47015
2021-06-30,142.18762,57.82182
2021-09-30,194.32112,70.78413
2021-12-31,101.59218,68.36783
2022-03-31,142.92987619156293,75.73787929206765
2022-06-30,118.62362844595486,73.29763033470607
2022-09-30,156.80406143754908,80.2644121240109
2022-12-31,119.9651515168962,77.4339436542684
2023-03-31,133.93228886985048,81.60985079969325
2023-06-30,105.06692032620413,78.22278699068542
2023-09-30,142.49722461162855,85.78252569118564
2023-12-31,99.53110090839324,84.2837006730133
2024-03-31,94.50829819898786,88.13746382019701
2024-06-30,82.43155345522655,85.99201485406536
2024-09-30,124.0098212732878,91.2505160817127
2024-12-31,96.60864557559216,85.54102997618895
