date,coal,natural_gas
2001-03-31,2.734,16.638
2001-06-30,2.409,18.31
2001-09-30,2.485,25.029
2001-12-31,2.15,24.986
2002-03-31,4.285,30.619
2002-06-30,3.85,26.743
2002-09-30,3.66,29.747
2002-12-31,3.044,29.693
2003-03-31,1.668,20.804
2003-06-30,1.705,17.4
2003-09-30,1.924,20.221
2003-12-31,1.5710000000000002,20.089
2004-03-31,1.97869,19.15813
2004-06-30,1.78025,19.56768
2004-09-30,1.65417,20.40141
2004-12-31,1.61148,21.31849
2005-03-31,1.6345200000000002,17.33
2005-06-30,1.7709700000000002,16.55144
2005-09-30,1.7143100000000002,19.26176
2005-12-31,1.47033,12.34197
2006-03-31,1.7307,11.30021
2006-06-30,1.77257,13.71974
2006-09-30,1.5434800000000002,17.38066
2006-12-31,1.5079600000000002,16.36557
2007-03-31,2.02337,13.77239
2007-06-30,1.61498,12.32344
2007-09-30,1.63907,17.09853
2007-12-31,1.70093,12.50028
2008-03-31,1.89478,12.72324
2008-06-30,1.92002,15.22465
2008-09-30,1.3698,17.22223
2008-12-31,0.78219,17.36167
2009-03-31,0.80386,14.08731
2009-06-30,0.22233,12.65936
2009-09-30,0.22716,15.97514
2009-12-31,0.42545,17.56256
2010-03-31,0.96088,13.79164
2010-06-30,0.38766,15.03902
2010-09-30,0.38517,21.34622
2010-12-31,0.55366,16.73207
2011-03-31,0.5607800000000001,11.5471
2011-06-30,0.31351,14.4763
2011-09-30,0.27574,17.02601
2011-12-31,0.39033,15.08208
2012-03-31,0.3322,15.56801
2012-06-30,0.26607,9.05046
2012-09-30,0.26457,17.28895
2012-12-31,0.43827,11.49119
2013-03-31,0.69057,12.1281
2013-06-30,0.28921,10.48362
2013-09-30,0.21391,11.60341
2013-12-31,0.46347,12.41193
2014-03-31,1.00901,9.18874
2014-06-30,0.46213,10.64142
2014-09-30,0.24251,12.499
2014-12-31,0.42852,9.33986
2015-03-31,1.28382,10.04268
2015-06-30,0.39069,5.14796
2015-09-30,0.36864,6.85525
2015-12-31,0.5446,8.72193
2016-03-31,0.65651,6.97342
2016-06-30,0.40028,6.82918
2016-09-30,0.47673,11.40265
2016-12-31,0.66007,5.34168
2017-03-31,0.80269,5.59806
2017-06-30,0.31554,5.97097
2017-09-30,0.40236,5.86139
2017-12-31,0.5930500000000001,3.12402
2018-03-31,0.79744,3.30839
2018-06-30,0.3853,5.16393
2018-09-30,0.41389,8.67308
2018-12-31,0.51478,5.52374
2019-03-31,0.73704,5.26399
2019-06-30,0.37704,3.00192
2019-09-30,0.44562,6.17635
2019-12-31,0.60045,4.52694
2020-03-31,0.65964,3.46153
2020-06-30,0.30295,5.69181
2020-09-30,0.33975,7.48447
2020-12-31,0.35641,3.69561
2021-03-31,0.5165200000000001,5.84973
2021-06-30,0.42039,5.72627
2021-09-30,0.5436500000000001,7.15994
2021-12-31,0.44707,7.49563
2022-03-31,0.6039653561090157,1.7523518938863916
2022-06-30,0.2780957247899707,1.239307126938613
2022-09-30,0.2828330013626088,4.302132455988826
2022-12-31,0.2977098195299597,2.663045808626464
2023-03-31,0.6330059173515048,0.8691417641406858
2023-06-30,0.2504832011331324,-0.259223333570624
2023-09-30,0.2835256077153172,2.930779850044757
2023-12-31,0.3240218449926688,1.4652437662552984
2024-03-31,0.3914598210995805,-0.1111299821176174
2024-06-30,0.2173350393544879,-0.1687060265855251
2024-09-30,0.1518089189064904,3.078610636187541
2024-12-31,0.1286650938363376,0.5675443909372149
