date,Net_Gen_By_Fuel_MWh
2001-03-31,8971.491
2001-06-30,8891.489
2001-09-30,9290.322
2001-12-31,8797.726
2002-03-31,8526.802
2002-06-30,8704.675
2002-09-30,9118.704
2002-12-31,9038.07
2003-03-31,8781.734
2003-06-30,8692.616
2003-09-30,9417.367
2003-12-31,9223.907
2004-03-31,9309.35373
2004-06-30,8361.2835
2004-09-30,9308.18376
2004-12-31,8869.56949
2005-03-31,9163.38981
2005-06-30,8790.12847
2005-09-30,9103.69126
2005-12-31,8512.92533
2006-03-31,8474.87889
2006-06-30,9146.08348
2006-09-30,9517.41448
2006-12-31,9131.04811
2007-03-31,9263.68769
2007-06-30,8771.63686
2007-09-30,9018.14862
2007-12-31,8882.2661
2008-03-31,9080.7977
2008-06-30,8160.4533
2008-09-30,9188.36183
2008-12-31,8397.93228
2009-03-31,7610.40636
2009-06-30,6805.35185
2009-09-30,8602.05364
2009-12-31,8618.211
2010-03-31,8361.79934
2010-06-30,7510.6862
2010-09-30,9780.26789
2010-12-31,8906.53652
2011-03-31,9155.61413
2011-06-30,6957.85838
2011-09-30,9622.99017
2011-12-31,8218.22392
2012-03-31,8302.41612
2012-06-30,7863.44659
2012-09-30,9381.05122
2012-12-31,8974.10623
2013-03-31,8503.00355
2013-06-30,8122.13318
2013-09-30,8757.97273
2013-12-31,8320.32737
2014-03-31,8513.06979
2014-06-30,7591.01727
2014-09-30,9122.87547
2014-12-31,7317.88636
2015-03-31,8232.92821
2015-06-30,7601.15647
2015-09-30,8635.9484
2015-12-31,7070.86163
2016-03-31,7053.41526
2016-06-30,6761.8446
2016-09-30,8293.65762
2016-12-31,7839.75756
2017-03-31,7618.81366
2017-06-30,6668.63617
2017-09-30,7857.61836
2017-12-31,7097.14823
2018-03-31,6243.56072
2018-06-30,5658.52213
2018-09-30,7509.78794
2018-12-31,6970.18937
2019-03-31,6813.77447
2019-06-30,5187.25997
2019-09-30,6548.47986
2019-12-31,6770.98846
2020-03-31,5364.75621
2020-06-30,4169.38995
2020-09-30,5195.29648
2020-12-31,4748.9624
2021-03-31,6239.71586
2021-06-30,5134.04267
2021-09-30,6707.00521
2021-12-31,5521.27789
