ds,y
2001-03-31,23612.061
2001-06-30,22942.598
2001-09-30,22765.035
2001-12-31,23038.783
2002-03-31,21568.181
2002-06-30,21976.156
2002-09-30,23777.86
2002-12-31,23537.911
2003-03-31,23876.34
2003-06-30,23503.876
2003-09-30,24836.719
2003-12-31,22516.101
2004-03-31,21959.823
2004-06-30,23564.921
2004-09-30,24086.388
2004-12-31,22436.191
2005-03-31,21756.909
2005-06-30,23163.518
2005-09-30,24267.585
2005-12-31,24074.989
2006-03-31,22409.412
2006-06-30,23575.812
2006-09-30,24450.96
2006-12-31,23717.956
2007-03-31,24231.095
2007-06-30,23329.094
2007-09-30,24953.11
2007-12-31,23215.546
2008-03-31,22335.839
2008-06-30,23887.586
2008-09-30,25004.734
2008-12-31,23923.535
2009-03-31,24264.201
2009-06-30,23479.247
2009-09-30,24268.67
2009-12-31,23461.802
2010-03-31,23202.844
2010-06-30,24220.589
2010-09-30,24623.207
2010-12-31,24142.947
2011-03-31,23800.45
2011-06-30,22780.708
2011-09-30,24894.2
2011-12-31,24347.838
2012-03-31,24143.617
2012-06-30,23754.842
2012-09-30,24135.389
2012-12-31,24367.461
2013-03-31,24144.459
2013-06-30,23775.726
2013-09-30,24747.551
2013-12-31,24463.7
2014-03-31,24117.251
2014-06-30,23545.668
2014-09-30,25383.254
2014-12-31,24811.727
2015-03-31,23307.34
2015-06-30,24406.656
2015-09-30,24920.096
2015-12-31,24648.047
2016-03-31,24597.918
2016-06-30,23923.014
2016-09-30,25264.187
2016-12-31,24821.919
2017-03-31,23400.392
2017-06-30,23526.729
2017-09-30,25338.483
2017-12-31,24925.538
2018-03-31,24461.417
2018-06-30,24057.294
2018-09-30,24799.342
2018-12-31,24783.474
2019-03-31,24622.256
2019-06-30,24964.288
2019-09-30,24693.844
2019-12-31,24455.1
2020-03-31,24586.763
2020-06-30,24768.934
2020-09-30,25470.959
2020-12-31,25419.412
2021-03-31,24027.394
2021-06-30,24281.406
2021-09-30,24917.184
2021-12-31,23768.474
