date,Net_Gen_By_Fuel_MWh
2001-03-31,968.65694
2001-06-30,937.98422
2001-09-30,1026.96093
2001-12-31,892.12265
2002-03-31,1017.35064
2002-06-30,973.40465
2002-09-30,1055.79191
2002-12-31,996.98346
2003-03-31,888.16956
2003-06-30,838.55909
2003-09-30,1004.41985
2003-12-31,854.86155
2004-03-31,914.88584
2004-06-30,826.94212
2004-09-30,917.87298
2004-12-31,938.33578
2005-03-31,1007.89915
2005-06-30,930.68021
2005-09-30,1103.60379
2005-12-31,1026.00606
2006-03-31,1029.85957
2006-06-30,886.90662
2006-09-30,1049.1259
2006-12-31,1001.75874
2007-03-31,1023.44718
2007-06-30,983.66396
2007-09-30,1145.85362
2007-12-31,1054.0147
2008-03-31,1081.73888
2008-06-30,946.82136
2008-09-30,1052.24429
2008-12-31,977.18002
2009-03-31,1023.53548
2009-06-30,860.65476
2009-09-30,988.09961
2009-12-31,1065.95445
2010-03-31,1093.37144
2010-06-30,1001.20126
2010-09-30,1048.64624
2010-12-31,1009.06409
2011-03-31,1177.23674
2011-06-30,1004.64809
2011-09-30,1152.74303
2011-12-31,1160.06612
2012-03-31,1195.50519
2012-06-30,978.76666
2012-09-30,1205.686
2012-12-31,1285.32118
2013-03-31,1285.35615
2013-06-30,1062.33724
2013-09-30,1259.67751
2013-12-31,1285.99296
2014-03-31,1251.9892
2014-06-30,993.4205
2014-09-30,1071.63948
2014-12-31,1174.6656
2015-03-31,1318.9929
2015-06-30,925.43253
2015-09-30,1019.59143
2015-12-31,1184.63732
2016-03-31,1250.525
2016-06-30,993.63488
2016-09-30,1021.42955
2016-12-31,1189.68525
2017-03-31,1468.93369
2017-06-30,1117.542
2017-09-30,1066.38062
2017-12-31,1388.95881
2018-03-31,1533.69039
2018-06-30,1083.56752
2018-09-30,1067.83046
2018-12-31,1373.06227
2019-03-31,1446.4576
2019-06-30,1064.71067
2019-09-30,936.67821
2019-12-31,1301.50044
2020-03-31,1250.55702
2020-06-30,1121.05258
2020-09-30,936.54376
2020-12-31,1208.60756
2021-03-31,1370.98658
2021-06-30,1171.82117
2021-09-30,1053.13096
2021-12-31,1307.44953
