ds,y
2001-03-31,84.229
2001-06-30,147.914
2001-09-30,252.133
2001-12-31,108.577
2002-03-31,128.198
2002-06-30,127.487
2002-09-30,213.548
2002-12-31,85.487
2003-03-31,62.272
2003-06-30,57.751
2003-09-30,123.904
2003-12-31,68.969
2004-03-31,56.40558
2004-06-30,76.51752
2004-09-30,201.95926
2004-12-31,489.82348
2005-03-31,612.28995
2005-06-30,629.15482
2005-09-30,826.17932
2005-12-31,413.24549
2006-03-31,226.68391
2006-06-30,511.24602
2006-09-30,828.38776
2006-12-31,833.6967
2007-03-31,973.82766
2007-06-30,685.43502
2007-09-30,664.20438
2007-12-31,767.41155
2008-03-31,672.56989
2008-06-30,246.548
2008-09-30,608.64986
2008-12-31,635.42359
2009-03-31,376.58671
2009-06-30,241.78554
2009-09-30,440.02161
2009-12-31,125.82341
2010-03-31,143.59976
2010-06-30,239.21423
2010-09-30,771.22649
2010-12-31,158.15476
2011-03-31,127.90693
2011-06-30,105.1275
2011-09-30,715.42665
2011-12-31,42.72154
2012-03-31,176.48866
2012-06-30,464.79538
2012-09-30,1003.81982
2012-12-31,295.78176
2013-03-31,256.67424
2013-06-30,218.02329
2013-09-30,667.10057
2013-12-31,288.2136
2014-03-31,142.92283
2014-06-30,393.40336
2014-09-30,436.18732
2014-12-31,400.00177
2015-03-31,563.52885
2015-06-30,464.42674
2015-09-30,911.06719
2015-12-31,459.11178
2016-03-31,705.12263
2016-06-30,771.4653
2016-09-30,1072.831
2016-12-31,411.52806
2017-03-31,384.19544
2017-06-30,792.41878
2017-09-30,1877.07803
2017-12-31,1513.75477
2018-03-31,1349.26927
2018-06-30,2203.86167
2018-09-30,2422.4372
2018-12-31,1364.50157
2019-03-31,1647.86377
2019-06-30,1579.89119
2019-09-30,2791.94317
2019-12-31,1761.988
2020-03-31,1709.1336
2020-06-30,1623.94957
2020-09-30,2148.56178
2020-12-31,1555.17907
2021-03-31,820.42819
2021-06-30,1335.78582
2021-09-30,2224.7617
2021-12-31,1568.27518
