date,coal,natural_gas
2001-03-31,350.195,430.39
2001-06-30,358.046,537.785
2001-09-30,408.575,674.52
2001-12-31,336.663,452.781
2002-03-31,349.07,430.689
2002-06-30,375.856,527.603
2002-09-30,413.839,659.515
2002-12-31,368.358,450.576
2003-03-31,364.494,426.592
2003-06-30,386.641,505.598
2003-09-30,419.65,604.57
2003-12-31,389.04,401.961
2004-03-31,374.32348,408.30277
2004-06-30,391.27007,489.07152
2004-09-30,432.68758,590.66188
2004-12-31,388.14892,438.37275
2005-03-31,387.2965,391.28325
2005-06-30,380.87309,508.44811
2005-09-30,424.92102,643.33831
2005-12-31,394.39335,427.59275
2006-03-31,363.91024,380.82849
2006-06-30,375.84209,533.77373
2006-09-30,440.37713,634.42544
2006-12-31,389.19136,420.88848
2007-03-31,364.92956,439.97749
2007-06-30,383.60707,477.41726
2007-09-30,425.45579,600.93318
2007-12-31,394.72836,427.10997
2008-03-31,372.02144,410.4007
2008-06-30,391.04443,507.96663
2008-09-30,432.03182,570.06227
2008-12-31,371.53272,374.04226
2009-03-31,336.95822,362.99814
2009-06-30,364.46109,473.15542
2009-09-30,404.48946,606.30681
2009-12-31,374.50745,385.44873
2010-03-31,363.56098,395.36094
2010-06-30,385.72724,466.68076
2010-09-30,452.36997,578.96643
2010-12-31,387.73412,365.01827
2011-03-31,388.82287,376.88337
2011-06-30,432.92054,487.10001
2011-09-30,486.58507,660.45451
2011-12-31,371.88358,412.87926
2012-03-31,319.46331,436.94035
2012-06-30,339.93363,555.78423
2012-09-30,442.71616,615.86733
2012-12-31,380.75388,403.25053
2013-03-31,344.22767,398.02301
2013-06-30,384.96407,466.90198
2013-09-30,469.49096,604.75528
2013-12-31,376.82043,453.21131
2014-03-31,384.22684,413.75734
2014-06-30,375.6123,462.58963
2014-09-30,462.4881,592.81261
2014-12-31,335.92848,449.38621
2015-03-31,298.95279,495.14694
2015-06-30,316.5375,512.30511
2015-09-30,425.60446,656.10139
2015-12-31,278.73987,487.87116
2016-03-31,214.27693,472.65907
2016-06-30,305.07954,527.95266
2016-09-30,427.80047,629.48655
2016-12-31,362.14924,417.02975
2017-03-31,303.71026,371.62276
2017-06-30,359.27305,473.52769
2017-09-30,423.32748,607.80521
2017-12-31,353.15478,423.40055
2018-03-31,255.54165,462.70466
2018-06-30,279.99286,541.18865
2018-09-30,346.12443,693.43296
2018-12-31,296.89971,476.32764
2019-03-31,245.88391,468.66093
2019-06-30,238.3261,543.67692
2019-09-30,281.78607,765.20715
2019-12-31,216.82939,523.04894
2020-03-31,167.4513,510.55657
2020-06-30,200.23006,540.51485
2020-09-30,270.69825,715.89625
2020-12-31,228.33737,478.12012
2021-03-31,214.91085,452.11875
2021-06-30,232.20311,534.49482
2021-09-30,301.96991,682.73909
2021-12-31,212.98245,485.59569
2022-03-31,193.86697938162888,476.65645538842136
2022-06-30,209.71109486110345,566.1111666380921
2022-09-30,267.20953809018283,704.3429023908495
2022-12-31,194.5263306275017,506.15623742088087
2023-03-31,179.1426701947173,507.2120980798936
2023-06-30,192.47440837220188,575.8983013399484
2023-09-30,245.5621117868386,727.881036568861
2023-12-31,166.08754621671778,522.390633854641
2024-03-31,126.91734467373658,509.9330518843692
2024-06-30,157.9764574848282,592.8158185114539
2024-09-30,226.4792714344865,702.5243388833094
2024-12-31,168.44629902174847,501.5056469275794
