date,coal,natural_gas
2001-03-31,186.08,5.508
2001-06-30,193.194,14.096
2001-09-30,218.682,26.489
2001-12-31,159.959,7.591
2002-03-31,185.051,6.868
2002-06-30,204.557,17.559
2002-09-30,231.278,37.645
2002-12-31,191.762,9.829
2003-03-31,187.306,6.6370000000000005
2003-06-30,193.418,11.633
2003-09-30,231.57,19.199
2003-12-31,192.704,3.722
2004-03-31,200.43102,6.99442
2004-06-30,215.14375,20.06747
2004-09-30,225.37667,21.92557
2004-12-31,182.18042,6.19373
2005-03-31,196.6711,8.71983
2005-06-30,224.44151,14.55125
2005-09-30,254.66992,43.5869
2005-12-31,212.23114,15.91017
2006-03-31,209.05514,11.10851
2006-06-30,221.34621,28.72654
2006-09-30,250.29698,50.32593
2006-12-31,199.79569,17.45514
2007-03-31,219.563,18.0713
2007-06-30,229.72894,31.69524
2007-09-30,254.15287,63.90365
2007-12-31,219.36655,21.54433
2008-03-31,219.93856,19.21896
2008-06-30,230.1336,22.47846
2008-09-30,239.3531,40.73852
2008-12-31,185.93014,24.61031
2009-03-31,162.74854,33.5377
2009-06-30,175.55932,43.26856
2009-09-30,210.28051,49.93531
2009-12-31,164.90239,30.62426
2010-03-31,181.56284,34.71358
2010-06-30,196.932,43.06486
2010-09-30,217.49894,72.87631
2010-12-31,161.37938,36.40696
2011-03-31,156.37266,33.55669
2011-06-30,178.16161,54.83669
2011-09-30,186.11286,70.62513
2011-12-31,105.70333,49.22505
2012-03-31,92.60743,60.61947
2012-06-30,117.85637,89.42004
2012-09-30,135.92568,103.4661
2012-12-31,82.32917,73.98755
2013-03-31,88.44004,75.88237
2013-06-30,101.10869,72.25409
2013-09-30,132.67385,83.6901
2013-12-31,99.08933,67.62983
2014-03-31,134.68173,58.50763
2014-06-30,125.40263,71.14802
2014-09-30,138.72787,95.37427
2014-12-31,77.77689,84.56209
2015-03-31,99.18685,91.54239
2015-06-30,113.50948,94.24884
2015-09-30,126.07288,118.13382
2015-12-31,52.39805,95.55127
2016-03-31,81.83840000000001,90.77769
2016-06-30,95.04407,110.38664
2016-09-30,136.48706,123.58748
2016-12-31,83.68033,83.26226
2017-03-31,67.02152,93.88585
2017-06-30,96.2612,95.99732
2017-09-30,105.96779,116.66258
2017-12-31,73.4959,95.46914
2018-03-31,73.39006,96.74132
2018-06-30,75.09523,97.06264
2018-09-30,101.17172,120.4843
2018-12-31,89.03589,91.17945
2019-03-31,51.98091,95.8927
2019-06-30,78.67388,113.33032
2019-09-30,92.59016,135.61339
2019-12-31,48.79721,114.05466
2020-03-31,18.17348,110.99148
2020-06-30,19.8094,113.88995
2020-09-30,71.1968,130.00667
2020-12-31,43.15383,110.29832
2021-03-31,48.38598,97.24996
2021-06-30,53.56813,111.55044
2021-09-30,83.33977,128.69828
2021-12-31,18.86071,121.05655
2022-03-31,20.32791244579465,119.30562589534446
2022-06-30,32.415224232241655,129.0105283217284
2022-09-30,54.24394221607457,149.43326566262368
2022-12-31,5.276022296206634,125.52984013858388
2023-03-31,13.399393310303708,124.54193904639077
2023-06-30,25.63656662338218,135.57523995000955
2023-09-30,44.67302394519635,158.04863808900933
2023-12-31,-7.640491686817539,132.96997832953977
2024-03-31,-14.99313332035058,134.6411112085596
2024-06-30,-2.203809119839889,145.6391749360085
2024-09-30,24.625344980876942,158.8225793462119
2024-12-31,-21.08270676181792,137.05803300971868
