ds,y
2001-03-31,1861.904
2001-06-30,2066.782
2001-09-30,1980.009
2001-12-31,1714.87
2002-03-31,2085.756
2002-06-30,2123.551
2002-09-30,1968.164
2002-12-31,1249.708
2003-03-31,1682.783
2003-06-30,2050.532
2003-09-30,1882.123
2003-12-31,1459.546
2004-03-31,2018.05456
2004-06-30,1958.54113
2004-09-30,1811.81393
2004-12-31,1184.73738
2005-03-31,1294.23202
2005-06-30,1849.41621
2005-09-30,1752.45118
2005-12-31,1513.9648
2006-03-31,1653.16009
2006-06-30,1940.75458
2006-09-30,1769.01322
2006-12-31,1429.97611
2007-03-31,1396.58763
2007-06-30,1856.32225
2007-09-30,1791.44972
2007-12-31,1553.31139
2008-03-31,1876.94389
2008-06-30,2039.86997
2008-09-30,1848.83425
2008-12-31,1520.2539
2009-03-31,1773.68246
2009-06-30,1671.7335
2009-09-30,1613.59186
2009-12-31,1368.33718
2010-03-31,1485.92829
2010-06-30,1695.04035
2010-09-30,1734.98443
2010-12-31,1706.20695
2011-03-31,1950.55566
2011-06-30,2548.60014
2011-09-30,2684.25455
2011-12-31,1990.68166
2012-03-31,1868.76001
2012-06-30,1896.26611
2012-09-30,1644.77069
2012-12-31,1307.13721
2013-03-31,1547.30394
2013-06-30,1643.18962
2013-09-30,1556.11646
2013-12-31,1168.04798
2014-03-31,1457.99429
2014-06-30,1546.18917
2014-09-30,1686.26217
2014-12-31,1427.81537
2015-03-31,1522.24621
2015-06-30,1734.98048
2015-09-30,1887.25315
2015-12-31,1391.24217
2016-03-31,1869.86257
2016-06-30,1855.9449
2016-09-30,1935.76342
2016-12-31,1506.19211
2017-03-31,1740.69941
2017-06-30,1801.5086
2017-09-30,1852.37714
2017-12-31,1437.30588
2018-03-31,1771.99262
2018-06-30,1897.06739
2018-09-30,1830.23526
2018-12-31,1482.94675
2019-03-31,1397.96939
2019-06-30,1626.21088
2019-09-30,1846.62154
2019-12-31,1333.63719
2020-03-31,1495.31146
2020-06-30,1718.71274
2020-09-30,1708.4376
2020-12-31,1501.13822
2021-03-31,1582.17762
2021-06-30,1559.35368
2021-09-30,1412.26129
2021-12-31,1263.65183
