date,Fuel_Consumption_BTU
2001-03-31,10.088
2001-06-30,9.229
2001-09-30,9.55
2001-12-31,8.911
2002-03-31,9.984
2002-06-30,8.821
2002-09-30,8.312
2002-12-31,7.656
2003-03-31,9.146
2003-06-30,8.573
2003-09-30,10.374
2003-12-31,8.734
2004-03-31,10.92857
2004-06-30,9.43397
2004-09-30,9.42301
2004-12-31,9.68804
2005-03-31,10.0035
2005-06-30,4.58444
2005-09-30,8.79934
2005-12-31,8.94303
2006-03-31,9.01031
2006-06-30,6.97088
2006-09-30,9.61547
2006-12-31,9.36987
2007-03-31,8.1721
2007-06-30,7.26899
2007-09-30,9.71097
2007-12-31,3.47991
2008-03-31,10.65045
2008-06-30,8.62893
2008-09-30,9.75681
2008-12-31,10.56872
2009-03-31,9.9367
2009-06-30,7.71022
2009-09-30,8.03159
2009-12-31,9.55077
2010-03-31,10.91635
2010-06-30,7.59595
2010-09-30,9.05262
2010-12-31,8.63958
2011-03-31,9.64936
2011-06-30,8.12244
2011-09-30,7.39565
2011-12-31,3.83299
2012-03-31,7.09125
2012-06-30,6.56579
2012-09-30,9.36811
2012-12-31,9.15814
2013-03-31,9.0071
2013-06-30,6.20764
2013-09-30,8.0545
2013-12-31,7.56699
2014-03-31,8.17394
2014-06-30,7.30352
2014-09-30,6.96361
2014-12-31,7.08756
2015-03-31,5.52366
2015-06-30,0.0
2015-09-30,4.35889
2015-12-31,6.38566
2016-03-31,6.10128
2016-06-30,5.74869
2016-09-30,6.44456
2016-12-31,4.89746
2017-03-31,5.94389
2017-06-30,4.9193
2017-09-30,6.09868
2017-12-31,5.40724
2018-03-31,7.80931
2018-06-30,6.06342
2018-09-30,6.31022
2018-12-31,4.41615
2019-03-31,8.42256
2019-06-30,6.03837
2019-09-30,6.83363
2019-12-31,6.45532
2020-03-31,5.70486
2020-06-30,2.6739
2020-09-30,5.05444
2020-12-31,5.00785
2021-03-31,5.99918
2021-06-30,3.8051
2021-09-30,6.53547
2021-12-31,1.61805
