date,Net_Gen_By_Fuel_MWh
2001-03-31,14.86467
2001-06-30,14.19
2001-09-30,15.43356
2001-12-31,14.59119
2002-03-31,15.2086
2002-06-30,14.41528
2002-09-30,15.46072
2002-12-31,15.01852
2003-03-31,15.04665
2003-06-30,13.87623
2003-09-30,15.28245
2003-12-31,16.15501
2004-03-31,15.72861
2004-06-30,15.72861
2004-09-30,15.72861
2004-12-31,15.72861
2005-03-31,13.30516
2005-06-30,14.81813
2005-09-30,15.37319
2005-12-31,14.96546
2006-03-31,14.17608
2006-06-30,15.12235
2006-09-30,15.18192
2006-12-31,14.83693
2007-03-31,14.42338
2007-06-30,13.86471
2007-09-30,15.47837
2007-12-31,14.79487
2008-03-31,15.12715
2008-06-30,14.4569
2008-09-30,13.59468
2008-12-31,14.88914
2009-03-31,15.0625
2009-06-30,13.62922
2009-09-30,14.38032
2009-12-31,14.84253
2010-03-31,14.77871
2010-06-30,13.40943
2010-09-30,14.23878
2010-12-31,14.46876
2011-03-31,16.79432
2011-06-30,13.82978
2011-09-30,16.24106
2011-12-31,16.9566
2012-03-31,17.42439
2012-06-30,15.03892
2012-09-30,15.93391
2012-12-31,17.11494
2013-03-31,16.15392
2013-06-30,14.4406
2013-09-30,14.95365
2013-12-31,15.43055
2014-03-31,12.82138
2014-06-30,12.03205
2014-09-30,12.14258
2014-12-31,12.64327
2015-03-31,11.66855
2015-06-30,12.84168
2015-09-30,12.27253
2015-12-31,12.93748
2016-03-31,11.76513
2016-06-30,13.02723
2016-09-30,11.83331
2016-12-31,12.37527
2017-03-31,11.32547
2017-06-30,12.88264
2017-09-30,11.99816
2017-12-31,12.478
2018-03-31,11.1819
2018-06-30,12.32055
2018-09-30,11.84705
2018-12-31,12.32752
2019-03-31,14.06782
2019-06-30,11.81948
2019-09-30,14.38338
2019-12-31,14.36819
2020-03-31,13.79044
2020-06-30,13.02063
2020-09-30,13.82904
2020-12-31,14.93827
2021-03-31,14.17579
2021-06-30,13.11305
2021-09-30,13.76738
2021-12-31,14.26047
