date,Fuel_Consumption_BTU
2001-03-31,2.941
2001-06-30,4.048
2001-09-30,10.284
2001-12-31,3.56
2002-03-31,1.933
2002-06-30,4.769
2002-09-30,15.238
2002-12-31,3.798
2003-03-31,2.34
2003-06-30,3.529
2003-09-30,4.768
2003-12-31,2.12
2004-03-31,2.09007
2004-06-30,4.88305
2004-09-30,4.51163
2004-12-31,2.50045
2005-03-31,2.73098
2005-06-30,4.96875
2005-09-30,11.30213
2005-12-31,4.43461
2006-03-31,3.43321
2006-06-30,4.96708
2006-09-30,12.54369
2006-12-31,3.6872
2007-03-31,2.94986
2007-06-30,4.22454
2007-09-30,14.18783
2007-12-31,4.48257
2008-03-31,3.23416
2008-06-30,5.43021
2008-09-30,9.48964
2008-12-31,4.87994
2009-03-31,4.80374
2009-06-30,3.50425
2009-09-30,9.64624
2009-12-31,3.3586
2010-03-31,2.7379
2010-06-30,8.88394
2010-09-30,19.16029
2010-12-31,3.3931
2011-03-31,2.44031
2011-06-30,8.47339
2011-09-30,14.60226
2011-12-31,2.7267
2012-03-31,5.51137
2012-06-30,24.70468
2012-09-30,18.83774
2012-12-31,7.69563
2013-03-31,2.76666
2013-06-30,10.42113
2013-09-30,12.58322
2013-12-31,6.77661
2014-03-31,4.58983
2014-06-30,7.39725
2014-09-30,11.68309
2014-12-31,5.67084
2015-03-31,5.07056
2015-06-30,14.93951
2015-09-30,19.9548
2015-12-31,11.35254
2016-03-31,10.24245
2016-06-30,14.41037
2016-09-30,31.46867
2016-12-31,6.413
2017-03-31,12.22578
2017-06-30,14.53935
2017-09-30,20.01055
2017-12-31,18.52056
2018-03-31,19.06437
2018-06-30,30.96994
2018-09-30,39.12753
2018-12-31,27.1625
2019-03-31,30.41864
2019-06-30,26.73227
2019-09-30,32.98117
2019-12-31,23.50202
2020-03-31,28.22076
2020-06-30,24.96216
2020-09-30,32.35369
2020-12-31,24.75631
2021-03-31,21.80683
2021-06-30,25.99357
2021-09-30,34.2942
2021-12-31,32.12436
