date,Fuel_Consumption_BTU
2001-03-31,98.195
2001-06-30,91.921
2001-09-30,106.722
2001-12-31,76.239
2002-03-31,85.238
2002-06-30,93.307
2002-09-30,103.42
2002-12-31,86.752
2003-03-31,93.114
2003-06-30,85.684
2003-09-30,104.759
2003-12-31,96.438
2004-03-31,100.28859
2004-06-30,98.13449
2004-09-30,107.13799
2004-12-31,95.01759
2005-03-31,96.01464
2005-06-30,96.9353
2005-09-30,110.31108
2005-12-31,101.46948
2006-03-31,97.93875
2006-06-30,99.07894
2006-09-30,109.85031
2006-12-31,98.43137
2007-03-31,92.01821
2007-06-30,105.41149
2007-09-30,115.61802
2007-12-31,106.97244
2008-03-31,110.8145
2008-06-30,108.18909
2008-09-30,116.26845
2008-12-31,87.87924
2009-03-31,90.79011
2009-06-30,82.84319
2009-09-30,90.98887
2009-12-31,90.499
2010-03-31,102.34989
2010-06-30,91.98349
2010-09-30,111.55047
2010-12-31,82.13999
2011-03-31,88.43908
2011-06-30,98.90972
2011-09-30,104.4597
2011-12-31,60.72274
2012-03-31,68.71031
2012-06-30,73.75129
2012-09-30,84.51731
2012-12-31,64.41185
2013-03-31,62.21299
2013-06-30,58.04115
2013-09-30,66.35411
2013-12-31,63.26277
2014-03-31,76.49521
2014-06-30,77.94681
2014-09-30,81.00569
2014-12-31,63.03297
2015-03-31,69.34555
2015-06-30,56.8458
2015-09-30,68.02967
2015-12-31,40.60766
2016-03-31,53.87726
2016-06-30,52.57439
2016-09-30,67.988
2016-12-31,42.22256
2017-03-31,43.08001
2017-06-30,51.81985
2017-09-30,55.25719
2017-12-31,36.71414
2018-03-31,45.38333
2018-06-30,48.63489
2018-09-30,56.93133
2018-12-31,49.50758
2019-03-31,36.41266
2019-06-30,37.48776
2019-09-30,50.00922
2019-12-31,32.93015
2020-03-31,26.80026
2020-06-30,26.39037
2020-09-30,46.43074
2020-12-31,34.81018
2021-03-31,44.37544
2021-06-30,36.14216
2021-09-30,46.63569
2021-12-31,33.04026
