date,Fuel_Consumption_BTU
2001-03-31,1.051
2001-06-30,2.293
2001-09-30,6.088
2001-12-31,2.816
2002-03-31,6.876
2002-06-30,12.941
2002-09-30,17.313
2002-12-31,2.111
2003-03-31,1.902
2003-06-30,3.265
2003-09-30,7.891
2003-12-31,1.219
2004-03-31,5.26678
2004-06-30,8.35903
2004-09-30,13.58683
2004-12-31,5.51258
2005-03-31,8.85283
2005-06-30,9.32801
2005-09-30,25.67654
2005-12-31,3.01004
2006-03-31,4.93213
2006-06-30,11.06044
2006-09-30,26.87133
2006-12-31,9.72804
2007-03-31,9.85875
2007-06-30,9.6114
2007-09-30,28.06837
2007-12-31,5.31182
2008-03-31,8.39563
2008-06-30,13.33382
2008-09-30,15.23186
2008-12-31,10.98406
2009-03-31,11.55826
2009-06-30,18.17993
2009-09-30,29.56436
2009-12-31,18.18611
2010-03-31,11.78594
2010-06-30,22.53916
2010-09-30,33.40673
2010-12-31,22.19333
2011-03-31,20.43262
2011-06-30,26.42399
2011-09-30,31.58303
2011-12-31,25.55648
2012-03-31,27.39781
2012-06-30,30.17015
2012-09-30,34.29237
2012-12-31,29.81567
2013-03-31,23.3236
2013-06-30,24.87839
2013-09-30,32.5188
2013-12-31,17.68002
2014-03-31,18.30507
2014-06-30,26.16516
2014-09-30,27.37437
2014-12-31,19.35768
2015-03-31,24.13582
2015-06-30,35.67631
2015-09-30,42.61554
2015-12-31,40.08715
2016-03-31,29.8699
2016-06-30,30.77293
2016-09-30,46.55865
2016-12-31,33.95716
2017-03-31,29.1521
2017-06-30,37.50369
2017-09-30,41.55143
2017-12-31,36.59065
2018-03-31,32.04253
2018-06-30,39.77627
2018-09-30,64.76292
2018-12-31,46.92267
2019-03-31,39.99032
2019-06-30,48.29451
2019-09-30,60.26087
2019-12-31,44.49115
2020-03-31,47.62725
2020-06-30,48.67779
2020-09-30,58.16162
2020-12-31,40.98915
2021-03-31,36.33683
2021-06-30,46.03227
2021-09-30,55.50709
2021-12-31,52.09738
