date,coal,natural_gas
2001-03-31,124.553,2.047
2001-06-30,110.109,1.605
2001-09-30,116.024,1.913
2001-12-31,123.591,1.935
2002-03-31,118.754,1.849
2002-06-30,100.552,1.818
2002-09-30,120.735,2.321
2002-12-31,121.105,2.088
2003-03-31,123.009,1.286
2003-06-30,105.437,0.59
2003-09-30,121.592,0.977
2003-12-31,123.275,0.445
2004-03-31,121.48646,0.8333900000000001
2004-06-30,105.4611,0.8114100000000001
2004-09-30,128.90097,0.669
2004-12-31,123.66982,0.7810600000000001
2005-03-31,118.49104,1.10843
2005-06-30,104.25377,1.6968200000000002
2005-09-30,123.03862,2.795
2005-12-31,125.49877,1.77225
2006-03-31,123.40748,2.33062
2006-06-30,96.1712,2.09184
2006-09-30,125.72151,1.99683
2006-12-31,123.02947,2.24924
2007-03-31,115.1155,2.98083
2007-06-30,107.73229,2.32979
2007-09-30,125.69359,2.26009
2007-12-31,124.28106,2.5241100000000003
2008-03-31,124.45229,2.17715
2008-06-30,105.38813,1.71028
2008-09-30,126.85201,1.47
2008-12-31,121.61003,1.72066
2009-03-31,121.01593,2.25485
2009-06-30,87.41937,2.03363
2009-09-30,120.79964,1.62978
2009-12-31,125.96505,2.74403
2010-03-31,121.50683,2.49014
2010-06-30,100.8965,1.7958500000000002
2010-09-30,120.33466,1.77537
2010-12-31,123.10544,2.32245
2011-03-31,114.6621,2.82138
2011-06-30,99.22089,2.22391
2011-09-30,121.44672,2.05442
2011-12-31,124.62445,2.53025
2012-03-31,124.8698,2.7286200000000003
2012-06-30,96.61024,3.15058
2012-09-30,128.22251,2.34237
2012-12-31,132.67196,2.78958
2013-03-31,130.19004,2.72468
2013-06-30,116.66555,2.53171
2013-09-30,135.78825,2.31002
2013-12-31,133.67592,2.73938
2014-03-31,126.19183,3.83392
2014-06-30,106.44436,2.07371
2014-09-30,126.706,2.01751
2014-12-31,121.67929,2.72767
2015-03-31,121.09521,2.66704
2015-06-30,114.27552,2.91149
2015-09-30,128.26283,3.70917
2015-12-31,117.91769,3.49099
2016-03-31,111.84504,3.48469
2016-06-30,91.07721,4.06762
2016-09-30,127.84066,2.62454
2016-12-31,115.60045,3.83159
2017-03-31,112.39801,3.60625
2017-06-30,93.40827,3.78683
2017-09-30,130.03473,3.47697
2017-12-31,111.57427,3.94367
2018-03-31,112.32838,3.7573
2018-06-30,90.45659,3.92479
2018-09-30,123.15688,4.38185
2018-12-31,117.79984,4.60713
2019-03-31,110.85231,4.32252
2019-06-30,76.86987,4.19234
2019-09-30,109.07649,3.67813
2019-12-31,100.80847,4.93306
2020-03-31,92.56288,5.36282
2020-06-30,83.85075,4.06496
2020-09-30,102.57485,6.5155
2020-12-31,101.81352,4.25948
2021-03-31,91.78429,4.55699
2021-06-30,85.44669,5.72592
2021-09-30,107.79964,6.12185
2021-12-31,82.10282,5.09144
2022-03-31,95.21883985438244,5.215778844239492
2022-06-30,75.93434361113225,4.9791677496921
2022-09-30,98.03079291464248,5.110197521028527
2022-12-31,93.9424767714197,5.319447985246296
2023-03-31,90.650910444082,5.535534141149404
2023-06-30,72.50492400889138,5.134909881657395
2023-09-30,92.82176750907864,5.297388446482265
2023-12-31,89.66607950247064,5.608973975690504
2024-03-31,85.9912271506714,5.603323298245108
2024-06-30,67.34954482044266,5.616490954379841
2024-09-30,92.3805491464532,5.667125256283926
2024-12-31,87.49927605862433,5.614372198500414
