ds,y
2001-03-31,15105.766
2001-06-30,13526.634
2001-09-30,11896.428
2001-12-31,14205.068
2002-03-31,18016.865
2002-06-30,24626.689
2002-09-30,19351.103
2002-12-31,16172.008
2003-03-31,16905.596
2003-06-30,22462.29
2003-09-30,15301.467
2003-12-31,17087.431
2004-03-31,16922.65048
2004-06-30,20060.28464
2004-09-30,16447.71064
2004-12-31,18145.05397
2005-03-31,18175.06605
2005-06-30,20182.85662
2005-09-30,16781.26211
2005-12-31,16935.46434
2006-03-31,20928.67266
2006-06-30,27677.73098
2006-09-30,16853.53665
2006-12-31,16547.68824
2007-03-31,21166.43568
2007-06-30,24978.9161
2007-09-30,17079.42045
2007-12-31,15604.42289
2008-03-31,17800.09431
2008-06-30,25893.49622
2008-09-30,18025.01758
2008-12-31,15918.14953
2009-03-31,17558.7955
2009-06-30,25137.16
2009-09-30,14560.74126
2009-12-31,15676.0074
2010-03-31,14774.25373
2010-06-30,21164.4922
2010-09-30,15970.99946
2010-12-31,16378.63779
2011-03-31,24428.04624
2011-06-30,27579.93933
2011-09-30,22595.6683
2011-12-31,17214.04784
2012-03-31,19869.6634
2012-06-30,28437.10895
2012-09-30,22864.49913
2012-12-31,18293.08351
2013-03-31,18444.03238
2013-06-30,25374.83165
2013-09-30,18157.56347
2013-12-31,16178.6595
2014-03-31,18104.23278
2014-06-30,25925.0549
2014-09-30,18237.1287
2014-12-31,17196.72796
2015-03-31,24273.81122
2015-06-30,18120.17238
2015-09-30,15318.07817
2015-12-31,15692.85446
2016-03-31,20522.81641
2016-06-30,23295.63355
2016-09-30,15534.98259
2016-12-31,18992.37646
2017-03-31,22803.52192
2017-06-30,26924.98511
2017-09-30,16847.72094
2017-12-31,15606.62701
2018-03-31,23714.40945
2018-06-30,25798.57813
2018-09-30,16259.05366
2018-12-31,15111.33559
2019-03-31,16382.53837
2019-06-30,20825.69656
2019-09-30,14330.77802
2019-12-31,14479.31005
2020-03-31,18826.0921
2020-06-30,22210.17291
2020-09-30,18857.14635
2020-12-31,16516.24765
2021-03-31,18933.59816
2021-06-30,18725.89563
2021-09-30,15391.87327
2021-12-31,17390.44546
