ds,y
2001-03-31,2431.864
2001-06-30,1134.265
2001-09-30,2186.542
2001-12-31,2497.758
2002-03-31,2145.908
2002-06-30,2162.846
2002-09-30,2265.133
2002-12-31,2474.588
2003-03-31,2001.135
2003-06-30,875.637
2003-09-30,2282.829
2003-12-31,2455.107
2004-03-31,2409.55
2004-06-30,2355.984
2004-09-30,1768.866
2004-12-31,2447.183
2005-03-31,2382.261
2005-06-30,1000.921
2005-09-30,2397.352
2005-12-31,2461.739
2006-03-31,2338.876
2006-06-30,2336.584
2006-09-30,2411.317
2006-12-31,2241.5
2007-03-31,2408.056
2007-06-30,916.767
2007-09-30,2316.896
2007-12-31,2466.841
2008-03-31,2409.224
2008-06-30,2267.402
2008-09-30,2310.132
2008-12-31,2282.881
2009-03-31,2220.128
2009-06-30,896.923
2009-09-30,1348.359
2009-12-31,2168.604
2010-03-31,2332.695
2010-06-30,2156.276
2010-09-30,2327.173
2010-12-31,2424.989
2011-03-31,2383.402
2011-06-30,22.512
2011-09-30,13.801
2011-12-31,2386.563
2012-03-31,2455.547
2012-06-30,2001.64
2012-09-30,2397.52
2012-12-31,2479.002
2013-03-31,2416.975
2013-06-30,1134.661
2013-09-30,2420.033
2013-12-31,2489.221
2014-03-31,2421.356
2014-06-30,2388.312
2014-09-30,2218.98
2014-12-31,2468.673
2015-03-31,2413.618
2015-06-30,989.15
2015-09-30,2241.225
2015-12-31,2516.919
2016-03-31,2401.114
2016-06-30,2457.949
2016-09-30,2453.796
2016-12-31,2312.763
2017-03-31,2389.109
2017-06-30,1043.995
2017-09-30,2128.503
2017-12-31,2566.652
2018-03-31,2516.704
2018-06-30,2149.192
2018-09-30,2527.053
2018-12-31,2515.492
2019-03-31,2490.652
2019-06-30,1305.031
2019-09-30,2509.581
2019-12-31,2561.235
2020-03-31,2439.945
2020-06-30,2043.658
2020-09-30,2431.531
2020-12-31,2511.916
2021-03-31,2483.336
2021-06-30,1201.339
2021-09-30,2510.338
2021-12-31,2316.275
