date,Net_Gen_By_Fuel_MWh
2001-03-31,59.95782
2001-06-30,78.73925
2001-09-30,71.77293
2001-12-31,71.2024
2002-03-31,74.57483
2002-06-30,86.98039
2002-09-30,82.49108
2002-12-31,88.37157
2003-03-31,77.80143
2003-06-30,81.59227
2003-09-30,86.82863
2003-12-31,82.71306
2004-03-31,74.4469
2004-06-30,72.02612
2004-09-30,72.73925
2004-12-31,72.80901
2005-03-31,77.38731
2005-06-30,81.00295
2005-09-30,83.59445
2005-12-31,81.53298
2006-03-31,74.0728
2006-06-30,71.3229
2006-09-30,76.35493
2006-12-31,76.56982
2007-03-31,79.67908
2007-06-30,82.27903
2007-09-30,77.68796
2007-12-31,85.249
2008-03-31,69.76711
2008-06-30,81.913
2008-09-30,79.36619
2008-12-31,78.29618
2009-03-31,70.87945
2009-06-30,87.34069
2009-09-30,69.31731
2009-12-31,62.06147
2010-03-31,55.37473
2010-06-30,60.29726
2010-09-30,66.94864
2010-12-31,75.06503
2011-03-31,78.76417
2011-06-30,95.46883
2011-09-30,92.3909
2011-12-31,95.34699
2012-03-31,89.22513
2012-06-30,100.90677
2012-09-30,100.85892
2012-12-31,103.37864
2013-03-31,74.82072
2013-06-30,73.2275
2013-09-30,107.06049
2013-12-31,105.74421
2014-03-31,95.71718
2014-06-30,103.14642
2014-09-30,100.1145
2014-12-31,98.00941
2015-03-31,75.22304
2015-06-30,104.89184
2015-09-30,106.14427
2015-12-31,103.71697
2016-03-31,95.60817
2016-06-30,103.75717
2016-09-30,100.6886
2016-12-31,107.37614
2017-03-31,90.68733
2017-06-30,103.11024
2017-09-30,104.27746
2017-12-31,97.69054
2018-03-31,95.96739
2018-06-30,102.27054
2018-09-30,107.66372
2018-12-31,99.27894
2019-03-31,82.77889
2019-06-30,88.67647
2019-09-30,91.41271
2019-12-31,92.03844
2020-03-31,88.29865
2020-06-30,94.30848
2020-09-30,80.27227
2020-12-31,64.73987
2021-03-31,71.3449
2021-06-30,79.35215
2021-09-30,77.16208
2021-12-31,81.04172
