date,Net_Gen_By_Fuel_MWh
2001-03-31,8127.068
2001-06-30,6727.441
2001-09-30,8524.834
2001-12-31,8439.819
2002-03-31,8554.432
2002-06-30,7452.386
2002-09-30,8864.244
2002-12-31,9049.146
2003-03-31,8690.009
2003-06-30,8468.85
2003-09-30,9384.598
2003-12-31,9112.071
2004-03-31,8607.71175
2004-06-30,7533.6468
2004-09-30,8949.71281
2004-12-31,8909.13625
2005-03-31,9148.27538
2005-06-30,8384.09537
2005-09-30,8143.20785
2005-12-31,7274.26678
2006-03-31,8643.96392
2006-06-30,7919.44067
2006-09-30,8288.3518
2006-12-31,8218.69484
2007-03-31,8561.90324
2007-06-30,7518.07071
2007-09-30,8555.82061
2007-12-31,7554.57803
2008-03-31,8945.64455
2008-06-30,7261.07524
2008-09-30,8229.29003
2008-12-31,7319.24293
2009-03-31,8184.11982
2009-06-30,6487.56338
2009-09-30,7296.60093
2009-12-31,7358.94187
2010-03-31,7497.84725
2010-06-30,7234.06022
2010-09-30,7210.68438
2010-12-31,6139.95799
2011-03-31,7957.79927
2011-06-30,6679.68695
2011-09-30,7572.86011
2011-12-31,6048.2794
2012-03-31,5600.18614
2012-06-30,4247.81158
2012-09-30,6397.29906
2012-12-31,6477.47764
2013-03-31,6191.93048
2013-06-30,4708.93358
2013-09-30,6185.63627
2013-12-31,6431.29791
2014-03-31,7518.15138
2014-06-30,5869.70048
2014-09-30,7104.57425
2014-12-31,7464.25312
2015-03-31,6891.38605
2015-06-30,5762.1654
2015-09-30,6164.03081
2015-12-31,5879.51564
2016-03-31,5823.54602
2016-06-30,4632.93986
2016-09-30,6417.57209
2016-12-31,6332.23104
2017-03-31,5886.28574
2017-06-30,4354.00604
2017-09-30,6232.51947
2017-12-31,6309.08645
2018-03-31,5948.77371
2018-06-30,4833.64145
2018-09-30,5972.46703
2018-12-31,6700.47431
2019-03-31,4990.00169
2019-06-30,4183.6305
2019-09-30,4649.60907
2019-12-31,3981.29662
2020-03-31,3238.89389
2020-06-30,1758.04353
2020-09-30,4824.22649
2020-12-31,4216.67045
2021-03-31,4380.7737
2021-06-30,2689.98244
2021-09-30,5291.57325
2021-12-31,3455.84969
