date,Fuel_Consumption_BTU
2001-03-31,223.791
2001-06-30,201.85
2001-09-30,218.455
2001-12-31,160.054
2002-03-31,233.639
2002-06-30,218.393
2002-09-30,245.25
2002-12-31,235.342
2003-03-31,237.312
2003-06-30,224.244
2003-09-30,238.434
2003-12-31,221.546
2004-03-31,235.9588
2004-06-30,197.04076
2004-09-30,237.48765
2004-12-31,210.76143
2005-03-31,223.03091
2005-06-30,206.96631
2005-09-30,259.01759
2005-12-31,222.67141
2006-03-31,240.40955
2006-06-30,216.40597
2006-09-30,249.55576
2006-12-31,209.06294
2007-03-31,230.50441
2007-06-30,221.48956
2007-09-30,255.37706
2007-12-31,220.93878
2008-03-31,250.48522
2008-06-30,217.66796
2008-09-30,238.48838
2008-12-31,195.86986
2009-03-31,191.07964
2009-06-30,169.08866
2009-09-30,167.28989
2009-12-31,175.56997
2010-03-31,216.63934
2010-06-30,200.91021
2010-09-30,208.68809
2010-12-31,166.5911
2011-03-31,195.75635
2011-06-30,186.30682
2011-09-30,225.76766
2011-12-31,161.9338
2012-03-31,158.80941
2012-06-30,162.2086
2012-09-30,204.12251
2012-12-31,191.13038
2013-03-31,191.77388
2013-06-30,155.42477
2013-09-30,196.35789
2013-12-31,191.58285
2014-03-31,222.01948
2014-06-30,174.80966
2014-09-30,202.29847
2014-12-31,184.25367
2015-03-31,211.65589
2015-06-30,154.17664
2015-09-30,193.69021
2015-12-31,141.58718
2016-03-31,182.373
2016-06-30,167.11195
2016-09-30,204.43035
2016-12-31,170.14421
2017-03-31,173.4541
2017-06-30,162.74243
2017-09-30,190.93309
2017-12-31,157.02647
2018-03-31,160.71615
2018-06-30,149.73927
2018-09-30,186.64387
2018-12-31,136.31909
2019-03-31,152.56748
2019-06-30,141.86649
2019-09-30,171.94379
2019-12-31,127.15801
2020-03-31,115.99317
2020-06-30,118.147
2020-09-30,160.99044
2020-12-31,117.80487
2021-03-31,162.29113
2021-06-30,150.54282
2021-09-30,178.12911
2021-12-31,110.33779
