date,coal,natural_gas,nuclear,hydro,wind,solar_all,other,all_sources
2001-03-31,0.0,2.3787599999999998,14.363843000000001,5.467182,0.055328,0.0,3.2685779999999998,25.533691000000005
2001-06-30,0.0,3.59725,10.788102,6.245505,0.034449999999999995,0.0,2.464903,23.130209999999998
2001-09-30,0.0,0.4250515,14.509456000000002,3.3431580000000003,0.022685000000000004,0.0,3.1817159999999998,21.482066500000002
2001-12-31,0.0,0.594335,14.563158999999999,3.5126280000000003,0.04526600000000001,0.0,2.567451,21.282839000000003
2002-03-31,0.0,0.5398005,14.109809999999998,6.5329950000000006,0.034254999999999994,0.0,2.6393400000000002,23.8562005
2002-06-30,0.0,0.47461600000000004,11.972623,8.177799,0.03383900000000001,0.0,1.9644080000000002,22.623285
2002-09-30,0.0,0.59753,14.15037,4.060203,0.023296,0.0,3.274127,22.105526
2002-12-31,0.0,0.6389294999999999,11.281205,4.642386,0.043446,0.0,3.1456939999999998,19.751660499999996
2003-03-31,0.0,0.1726915,14.699659,5.0798369999999995,0.041236,0.0,3.495188,23.4886115
2003-06-30,0.0,0.4065915,14.769469,7.267407,0.024427,0.0,2.706796,25.1746905
2003-09-30,0.0,0.464463,13.733512,4.5589949999999995,0.027793999999999996,0.0,3.32661,22.111373999999998
2003-12-31,0.0,0.693748,14.571336,7.328538000000001,0.04732,0.0,2.694923,25.335865
2004-03-31,0.0,0.26183768500000004,14.958397999999999,5.8005320099999995,0.040313,0.0,3.4583429499999996,24.519423644999996
2004-06-30,0.0,1.501001145,7.348458,8.68972314,0.037128,0.0,2.40498496,19.981295245000002
2004-09-30,0.0,0.70689438,13.212238000000001,5.83571058,0.02171,0.0,3.10533882,22.88189178
2004-12-31,0.0,0.49987898999999997,14.635166,4.60641972,0.048581000000000006,0.0,3.2054784300000003,22.995524139999997
2005-03-31,0.0,0.561045215,14.183481,6.99786885,0.047099,0.0,3.62649625,25.415990315
2005-06-30,0.0,0.31572614,13.843453000000002,6.94837353,0.029016,0.0,2.61463889,23.751207560000005
2005-09-30,0.0,0.37370820499999996,13.509027999999999,4.7550247500000005,0.026805999999999996,0.0,3.7366590900000003,22.401226044999998
2005-12-31,0.0,0.43082201000000003,11.394148999999999,6.7257729,0.046397,0.0,2.7474329699999998,21.344573879999995
2006-03-31,0.0,0.152402845,14.65048,8.25814983,0.038272,0.0,4.27883669,27.378141364999998
2006-06-30,0.0,0.36271838,16.977545,8.84116401,0.027741999999999996,0.0,2.88661274,29.09578213
2006-09-30,0.0,0.591919915,17.292444000000003,8.38615869,0.029262999999999997,0.0,3.33142337,29.631208975000003
2006-12-31,0.0,0.675289085,17.46433,6.40648848,0.043667000000000004,0.0,3.11900486,27.708779425
2007-03-31,0.0,0.2216796,17.37775,3.7451834699999997,0.046085,0.0,3.76421499,25.154913060000002
2007-06-30,0.0,0.4171525,11.976627,3.92958216,0.027625,0.0,3.0630762099999997,19.41406287
2007-09-30,0.0,0.49241307500000003,14.278355,1.93058796,0.021021,0.0,3.49694508,20.219322115
2007-12-31,0.0,0.40773318000000003,17.515732,3.97334133,0.041912000000000005,0.0,3.71993552,25.65865403
2008-03-31,0.0,0.27836811000000006,17.673032,9.303207480000001,0.04394,0.0,3.94230813,31.24085572
2008-06-30,0.0,0.380053615,16.944538,8.334804239999999,0.029341000000000002,0.0,2.9242045799999996,28.612941434999996
2008-09-30,0.0,0.65972716,15.863081000000001,5.89884036,0.020878,0.0,2.83763553,25.28016205
2008-12-31,0.0,0.8839580499999999,13.155038000000001,7.81413087,0.038896,0.0,3.1640410399999994,25.056063960000003
2009-03-31,0.0,0.90838194,17.364958,8.6952243,0.052546,0.0,3.4811022200000004,30.502212460000003
2009-06-30,0.0,0.93413166,17.20108,9.64459902,0.031616,0.0,2.8372957700000003,30.648722449999998
