date,coal,natural_gas,nuclear,hydro,wind,solar_all,other,all_sources
2001-03-31,34036.22081,25598.75442,117.59504899999999,8.996001,4.0717170000000005,0.0,17.439267309999998,59783.07726431
2001-06-30,34797.936532,32025.339863499998,123.42564000000002,7.061355,4.042415,0.0,18.223101999999997,66976.0289075
2001-09-30,39701.93672,40249.9832,130.235287,5.724096,2.7029989999999997,0.0,20.073708999999997,80110.65601100001
2001-12-31,32715.165856,26923.962240499997,124.86124299999999,3.425562,4.620499,0.0,19.924754,59791.96015449999
2002-03-31,33930.40452,25752.5770825,133.464175,5.37285,9.362119,0.0,15.985304999999999,59847.1660515
2002-06-30,36530.787551999994,31592.633973499997,118.611415,6.561512999999999,9.867676,0.0,25.505777000000002,68283.96790649998
2002-09-30,40219.044248,39481.8719935,133.33317399999999,8.063601,8.179872999999999,0.0,35.86151300000001,79886.3544025
2002-12-31,35801.83908599999,26980.817772000002,77.625288,3.59541,7.119684,0.0,24.213728,62895.210968
2003-03-31,35426.97306800001,25564.663435999995,100.85136099999998,5.569304999999999,7.495214999999999,0.0,12.832884,61118.385269000006
2003-06-30,37579.887892000006,30277.1541,92.994759,5.208483,8.875269,0.0,14.402786,67978.523289
2003-09-30,40785.21848999999,36284.260246000005,113.90768999999999,6.05829,8.169928,0.0,16.638444000000003,77214.25308799998
2003-12-31,37814.09156,23976.8246225,126.93348199999998,1.991241,8.867664000000001,0.0,14.412179,61943.120748500005
2004-03-31,36382.42363696,24442.255579715,134.11410999999998,4.3389717,10.358836929999999,0.0,13.84034773,60987.331483035
2004-06-30,38026.30097763999,29403.06960129,113.425767,6.94381317,12.82516235,0.0,12.34764038,67574.91296182998
2004-09-30,42051.17859016,35571.23939064,138.565895,6.11351475,7.67591955,0.0,11.79049567,77786.56380577001
2004-12-31,37726.00851784,26305.263087665,139.554064,9.916488750000001,9.93005117,0.0,19.48167007,64210.153879495
2005-03-31,37641.100038,23526.276759415,120.810209,9.72358611,11.31513929,0.0,16.384290189999998,61325.610022005
2005-06-30,37018.90393867999,30614.453953755,121.408625,7.22393469,16.47960483,0.0,14.244442650000002,67792.71449960499
2005-09-30,41294.15706704,38849.496111415,138.552596,6.622196279999999,11.50274216,0.0,17.9052621,80318.235974995
2005-12-31,38327.9253042,25714.755629615,116.25097899999999,4.41404292,15.78623072,0.0,13.11618029,64192.24836674499
2006-03-31,35364.45573048,22860.768005165,138.731736,3.0840564299999995,19.6578876,0.0,16.64612797,58403.343543644994
2006-06-30,36528.054866679995,32204.578837465,139.208524,4.340014350000001,22.41906381,0.0,16.289264340000003,68914.890570645
2006-09-30,42793.80951676,38344.394491909996,138.804341,4.14802983,17.3029623,0.0,17.10279827,81315.56214007
2006-12-31,37827.86086272,25270.15604779,119.69101300000001,2.3292905999999998,27.336781419999994,0.0,16.20736079,63263.581356320006
2007-03-31,35466.340390419995,26565.222543245,122.901389,6.74448033,25.55657936,0.0,16.21545148,62202.980833835
2007-06-30,37284.55880314,28812.2214222,122.62597099999999,7.29890532,25.62517932,0.0,14.524326770000002,66266.85460775
2007-09-30,41348.02901038,36401.36761701,142.234989,18.59813592,26.57940207,0.0,15.38140857,77952.19056295
2007-12-31,38366.37320552,25718.870704545,144.653041,1.89164829,39.32181825000001,0.0,21.02979829,64292.140215895
