date,Net_Gen_By_Fuel_MWh
2001-03-31,1.04275
2001-06-30,1.05436
2001-09-30,0.75293
2001-12-31,1.29602
2002-03-31,1.37324
2002-06-30,1.21748
2002-09-30,0.99968
2002-12-31,1.33628
2003-03-31,0.95329
2003-06-30,1.03336
2003-09-30,1.13066
2003-12-31,1.04113
2004-03-31,0.78068
2004-06-30,0.782
2004-09-30,0.78203
2004-12-31,0.78177
2005-03-31,0.78256
2005-06-30,0.77392
2005-09-30,0.80379
2005-12-31,0.7421
2006-03-31,1.13996
2006-06-30,1.25779
2006-09-30,1.17534
2006-12-31,1.26539
2007-03-31,1.12481
2007-06-30,1.16726
2007-09-30,1.21029
2007-12-31,1.17618
2008-03-31,30.35084
2008-06-30,39.42266
2008-09-30,27.6214
2008-12-31,45.34768
2009-03-31,49.94895
2009-06-30,46.90837
2009-09-30,46.78855
2009-12-31,43.34855
2010-03-31,39.31383
2010-06-30,32.97276
2010-09-30,51.14251
2010-12-31,50.20911
2011-03-31,49.97366
2011-06-30,34.80973
2011-09-30,34.3313
2011-12-31,45.58849
2012-03-31,35.95588
2012-06-30,13.27439
2012-09-30,35.15062
2012-12-31,48.62756
2013-03-31,40.42507
2013-06-30,33.16788
2013-09-30,45.54622
2013-12-31,41.72442
2014-03-31,44.80902
2014-06-30,49.01453
2014-09-30,23.31994
2014-12-31,0.8359
2015-03-31,0.76601
2015-06-30,13.67011
2015-09-30,42.21625
2015-12-31,49.07947
2016-03-31,38.77312
2016-06-30,54.63942
2016-09-30,56.87416
2016-12-31,62.56436
2017-03-31,52.5926
2017-06-30,34.37717
2017-09-30,58.22722
2017-12-31,29.76907
2018-03-31,57.95047
2018-06-30,54.9958
2018-09-30,51.01106
2018-12-31,61.18567
2019-03-31,42.93736
2019-06-30,54.83001
2019-09-30,39.43814
2019-12-31,51.3815
2020-03-31,47.03839
2020-06-30,19.2998
2020-09-30,12.0497
2020-12-31,51.12312
2021-03-31,58.16225
2021-06-30,41.66859
2021-09-30,48.23134
2021-12-31,40.50753
