date,Fuel_Consumption_BTU
2001-03-31,111.291
2001-06-30,98.182
2001-09-30,113.854
2001-12-31,102.284
2002-03-31,102.533
2002-06-30,98.56
2002-09-30,120.942
2002-12-31,109.252
2003-03-31,110.4
2003-06-30,84.789
2003-09-30,113.199
2003-12-31,105.712
2004-03-31,103.05001
2004-06-30,95.79645
2004-09-30,113.17715
2004-12-31,103.45232
2005-03-31,110.23356
2005-06-30,90.03372
2005-09-30,114.96338
2005-12-31,96.76956
2006-03-31,105.07045
2006-06-30,95.27323
2006-09-30,104.57221
2006-12-31,90.14682
2007-03-31,99.81064
2007-06-30,100.04682
2007-09-30,116.38038
2007-12-31,98.86473
2008-03-31,103.63344
2008-06-30,89.59701
2008-09-30,96.2687
2008-12-31,85.36857
2009-03-31,92.79549
2009-06-30,69.04537
2009-09-30,75.4795
2009-12-31,70.61446
2010-03-31,87.87794
2010-06-30,92.55371
2010-09-30,81.70536
2010-12-31,57.05292
2011-03-31,73.46853
2011-06-30,64.47518
2011-09-30,71.98055
2011-12-31,39.13869
2012-03-31,45.02845
2012-06-30,40.16295
2012-09-30,57.20764
2012-12-31,40.97801
2013-03-31,65.70492
2013-06-30,54.95797
2013-09-30,70.08389
2013-12-31,61.92273
2014-03-31,77.57428
2014-06-30,47.85959
2014-09-30,59.5638
2014-12-31,56.23817
2015-03-31,62.57485
2015-06-30,35.65164
2015-09-30,55.53125
2015-12-31,43.9952
2016-03-31,52.5805
2016-06-30,41.58745
2016-09-30,55.23293
2016-12-31,39.07676
2017-03-31,34.29381
2017-06-30,30.95355
2017-09-30,36.14446
2017-12-31,22.76044
2018-03-31,32.40045
2018-06-30,25.66105
2018-09-30,32.13092
2018-12-31,21.90167
2019-03-31,12.96194
2019-06-30,11.30772
2019-09-30,17.20507
2019-12-31,7.12938
2020-03-31,7.61507
2020-06-30,4.32442
2020-09-30,21.67298
2020-12-31,10.85726
2021-03-31,12.81512
2021-06-30,3.6821
2021-09-30,15.42936
2021-12-31,4.81801
