date,coal,natural_gas
2001-03-31,10.088,1.036
2001-06-30,9.229,1.786
2001-09-30,9.55,1.63
2001-12-31,8.911,0.163
2002-03-31,9.984,0.214
2002-06-30,8.821,0.295
2002-09-30,8.312,0.671
2002-12-31,7.656,0.061
2003-03-31,9.146,0.42
2003-06-30,8.573,0.382
2003-09-30,10.374,1.147
2003-12-31,8.734,0.225
2004-03-31,10.92857,0.16622
2004-06-30,9.43397,0.19392
2004-09-30,9.42301,0.96858
2004-12-31,9.68804,0.31898
2005-03-31,10.0035,0.29141
2005-06-30,4.58444,1.41001
2005-09-30,8.79934,1.5221300000000002
2005-12-31,8.94303,0.37393
2006-03-31,9.01031,0.10105
2006-06-30,6.97088,0.60307
2006-09-30,9.61547,2.16877
2006-12-31,9.36987,0.48995
2007-03-31,8.1721,0.45269
2007-06-30,7.26899,0.8378200000000001
2007-09-30,9.71097,2.06248
2007-12-31,3.4799100000000003,0.92366
2008-03-31,10.65045,0.14561
2008-06-30,8.62893,0.27717
2008-09-30,9.75681,2.0412
2008-12-31,10.56872,0.1836
2009-03-31,9.9367,0.06261
2009-06-30,7.71022,0.40708
2009-09-30,8.03159,0.24276
2009-12-31,9.55077,0.20019
2010-03-31,10.91635,0.00197
2010-06-30,7.59595,0.19469
2010-09-30,9.05262,1.27194
2010-12-31,8.63958,0.14248
2011-03-31,9.64936,0.03457
2011-06-30,8.12244,0.04597
2011-09-30,7.39565,1.382
2011-12-31,3.83299,0.12874
2012-03-31,7.09125,0.01272
2012-06-30,6.56579,0.37991
2012-09-30,9.36811,1.88568
2012-12-31,9.15814,0.24828
2013-03-31,9.0071,0.22752
2013-06-30,6.20764,0.17219
2013-09-30,8.0545,2.07617
2013-12-31,7.56699,1.71915
2014-03-31,8.17394,0.53907
2014-06-30,7.30352,0.62163
2014-09-30,6.96361,1.57064
2014-12-31,7.08756,1.28689
2015-03-31,5.52366,1.12384
2015-06-30,0.0,1.58209
2015-09-30,4.35889,2.3168
2015-12-31,6.38566,1.44991
2016-03-31,6.10128,1.95545
2016-06-30,5.74869,2.06025
2016-09-30,6.44456,2.39871
2016-12-31,4.89746,1.43804
2017-03-31,5.94389,0.98338
2017-06-30,4.9193,1.48109
2017-09-30,6.09868,2.1889
2017-12-31,5.40724,1.4101400000000002
2018-03-31,7.80931,1.66086
2018-06-30,6.06342,3.20069
2018-09-30,6.31022,3.20261
2018-12-31,4.41615,1.75081
2019-03-31,8.42256,2.77978
2019-06-30,6.03837,2.89662
2019-09-30,6.83363,3.07019
2019-12-31,6.45532,2.13232
2020-03-31,5.70486,3.2188
2020-06-30,2.6739,2.44839
2020-09-30,5.05444,3.73237
2020-12-31,5.00785,1.23086
2021-03-31,5.99918,0.0
2021-06-30,3.8051,3.1972
2021-09-30,6.53547,4.90908
2021-12-31,1.6180500000000002,3.63845
2022-03-31,5.855996543339108,2.337252096071227
2022-06-30,3.7685690667526073,2.8445604766889385
2022-09-30,5.169741964377074,3.646901856404152
2022-12-31,4.021251731045475,2.679407428287115
2023-03-31,5.572380811092847,2.616912511464873
2023-06-30,3.374856143325214,3.018968408877788
2023-09-30,4.782244643565189,3.831625348904186
2023-12-31,3.0939172845079543,2.9039682708769217
2024-03-31,5.336112833877426,2.732903652187312
2024-06-30,3.55829178324714,3.114088760734439
2024-09-30,5.007224373076131,4.13325702298512
2024-12-31,4.868324106758315,2.8274716653506085
