date,Net_Gen_By_Fuel_MWh
2001-03-31,8806.818
2001-06-30,8055.332
2001-09-30,8448.915
2001-12-31,8370.704
2002-03-31,7592.06
2002-06-30,7802.735
2002-09-30,8907.897
2002-12-31,6805.043
2003-03-31,8075.346
2003-06-30,8426.783
2003-09-30,8427.646
2003-12-31,8326.874
2004-03-31,8045.57
2004-06-30,8010.452
2004-09-30,8757.022
2004-12-31,8934.661
2005-03-31,7217.163
2005-06-30,7908.32
2005-09-30,8603.197
2005-12-31,7805.579
2006-03-31,7020.751
2006-06-30,8419.738
2006-09-30,8351.035
2006-12-31,8214.286
2007-03-31,6912.948
2007-06-30,7886.658
2007-09-30,8767.893
2007-12-31,8977.499
2008-03-31,7286.118
2008-06-30,7958.315
2008-09-30,8306.633
2008-12-31,8140.029
2009-03-31,7835.297
2009-06-30,7180.742
2009-09-30,8610.857
2009-12-31,8055.683
2010-03-31,7278.161
2010-06-30,8351.958
2010-09-30,8899.354
2010-12-31,8982.56
2011-03-31,7989.998
2011-06-30,7696.524
2011-09-30,8289.62
2011-12-31,8330.039
2012-03-31,8112.389
2012-06-30,8709.399
2012-09-30,8520.794
2012-12-31,8599.052
2013-03-31,6952.895
2013-06-30,8581.033
2013-09-30,8786.948
2013-12-31,8581.905
2014-03-31,7705.374
2014-06-30,8254.353
2014-09-30,8118.347
2014-12-31,8492.108
2015-03-31,7925.881
2015-06-30,8891.845
2015-09-30,8619.479
2015-12-31,8401.257
2016-03-31,7725.031
2016-06-30,8655.427
2016-09-30,8970.42
2016-12-31,9129.784
2017-03-31,7591.657
2017-06-30,8460.314
2017-09-30,8620.711
2017-12-31,9036.123
2018-03-31,8281.479
2018-06-30,8659.633
2018-09-30,8527.288
2018-12-31,8894.276
2019-03-31,7160.092
2019-06-30,8733.055
2019-09-30,8658.978
2019-12-31,9039.056
2020-03-31,7251.794
2020-06-30,8478.583
2020-09-30,8212.93
2020-12-31,8882.39
2021-03-31,8228.562
2021-06-30,8777.268
2021-09-30,8123.954
2021-12-31,8822.192
