date,coal,natural_gas
2001-03-31,0.0,11.85
2001-06-30,0.0,13.964
2001-09-30,0.0,18.109
2001-12-31,0.0,16.521
2002-03-31,0.0,14.436
2002-06-30,0.0,11.813
2002-09-30,0.0,13.644
2002-12-31,0.0,15.304
2003-03-31,0.0,12.193
2003-06-30,0.0,7.226
2003-09-30,0.0,13.411
2003-12-31,0.0,10.162
2004-03-31,0.0,7.98398
2004-06-30,0.0,10.13105
2004-09-30,0.0,9.79055
2004-12-31,0.0,8.84549
2005-03-31,0.0,8.62157
2005-06-30,0.0,12.45679
2005-09-30,0.0,14.07558
2005-12-31,0.0,10.43766
2006-03-31,0.0,8.52415
2006-06-30,0.0,9.78212
2006-09-30,0.0,15.17586
2006-12-31,0.0,11.85088
2007-03-31,0.0,10.81161
2007-06-30,0.0,10.62112
2007-09-30,0.0,18.29897
2007-12-31,0.0,14.10577
2008-03-31,0.0,12.6686
2008-06-30,0.0,14.75758
2008-09-30,0.0,15.5553
2008-12-31,0.0,12.73547
2009-03-31,0.0,14.0382
2009-06-30,0.0,12.41351
2009-09-30,0.0,18.0503
2009-12-31,0.0,14.75287
2010-03-31,0.0,12.86972
2010-06-30,0.0,14.71089
2010-09-30,0.0,18.59171
2010-12-31,0.0,14.11842
2011-03-31,0.0,15.36154
2011-06-30,0.0,14.94635
2011-09-30,0.0,19.6048
2011-12-31,0.0,17.41893
2012-03-31,0.0,15.04575
2012-06-30,0.0,15.84646
2012-09-30,0.0,19.77411
2012-12-31,0.0,13.15266
2013-03-31,0.0,7.18367
2013-06-30,0.0,14.59398
2013-09-30,0.0,17.41583
2013-12-31,0.0,9.96577
2014-03-31,0.0,6.71338
2014-06-30,0.0,12.65822
2014-09-30,0.0,17.72878
2014-12-31,0.0,10.22349
2015-03-31,0.0,7.46031
2015-06-30,0.0,15.10803
2015-09-30,0.0,18.36246
2015-12-31,0.0,11.85552
2016-03-31,0.0,9.98295
2016-06-30,0.0,13.42514
2016-09-30,0.0,17.09898
2016-12-31,0.0,9.28208
2017-03-31,0.0,8.40766
2017-06-30,0.0,13.95736
2017-09-30,0.0,17.95214
2017-12-31,0.0,15.03592
2018-03-31,0.0,9.45773
2018-06-30,0.0,13.99251
2018-09-30,0.0,23.17743
2018-12-31,0.0,15.3953
2019-03-31,0.0,9.3116
2019-06-30,0.0,13.19222
2019-09-30,0.0,19.88973
2019-12-31,0.0,13.77038
2020-03-31,0.0,11.93452
2020-06-30,0.0,15.84493
2020-09-30,0.0,20.55745
2020-12-31,0.0,14.99718
2021-03-31,0.0,13.16298
2021-06-30,0.0,12.05856
2021-09-30,0.0,19.39506
2021-12-31,0.0,16.46571
2022-03-31,0.0,12.17625840784982
2022-06-30,0.0,14.181461000529731
2022-09-30,0.0,19.091069618517388
2022-12-31,0.0,14.918777323061764
2023-03-31,0.0,12.312377518434417
2023-06-30,0.0,13.727067249806876
2023-09-30,0.0,19.672342376025096
2023-12-31,0.0,15.367926118764832
2024-03-31,0.0,12.753181508109773
2024-06-30,0.0,15.49449416694049
2024-09-30,0.0,18.401410280480928
2024-12-31,0.0,14.047788828168589
