date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,1456.894,0.0,1401.59,0.0,0.608,0.0,0.0,27.511
2001-06-30,1729.845,0.0,1688.575,0.0,0.722,0.0,0.0,26.139
2001-09-30,2247.811,0.0,2207.452,0.0,0.942,0.0,0.0,24.831
2001-12-31,2067.342,0.0,2027.513,0.0,0.871,0.0,0.0,25.135
2002-03-31,1817.109,0.0,1653.892,0.0,0.947,0.0,0.0,148.661
2002-06-30,1492.714,0.0,1305.408,0.0,0.78,0.0,0.0,174.187
2002-09-30,1744.984,0.0,1538.818,0.0,0.911,0.0,0.0,188.497
2002-12-31,2001.957,0.0,1812.302,0.0,1.046,0.0,0.0,173.787
2003-03-31,1603.324,0.0,1553.495,0.0,1.717,0.0,0.0,25.445
2003-06-30,962.619,0.0,926.767,0.0,1.029,0.0,0.0,24.66
2003-09-30,1710.911,0.0,1668.612,0.0,1.833,0.0,0.0,25.564
2003-12-31,1344.29,0.0,1306.122,0.0,1.441,0.0,0.0,26.099
2004-03-31,1062.21152,0.0,1024.8383,0.0,1.36524,0.0,0.0,23.76566
2004-06-30,1351.6142,0.0,1312.7663,0.0,1.36524,0.0,0.0,25.53534
2004-09-30,1335.62202,0.0,1295.5983,0.0,1.36524,0.0,0.0,26.71115
2004-12-31,1189.972,0.0,1150.7043,0.0,1.36524,0.0,0.0,25.51413
2005-03-31,1152.36383,0.0,1135.53399,0.0,1.86337,0.0,0.0,0.0
2005-06-30,1653.14736,0.0,1642.17293,0.0,1.84686,0.0,0.0,0.0
2005-09-30,1833.75199,0.0,1814.77002,0.0,1.06902,0.0,0.0,0.0
2005-12-31,1414.0309,0.0,1396.91331,0.0,1.95476,0.0,0.0,0.0
2006-03-31,1178.3154,0.0,1128.83408,0.0,1.53078,0.0,0.0,38.31293
2006-06-30,1255.21216,0.0,1211.77985,0.0,1.64175,0.0,0.0,34.2003
2006-09-30,1954.68957,0.0,1907.05086,0.0,1.57726,0.0,0.0,38.21032
2006-12-31,1579.50742,0.0,1532.56198,0.0,1.15921,0.0,0.0,38.18945
2007-03-31,1459.44914,0.0,1401.93679,0.0,1.12257,0.0,0.0,37.91624
2007-06-30,1402.63684,0.0,1359.25461,0.0,1.40888,0.0,0.0,36.97937
2007-09-30,2366.06139,0.0,2321.7482,0.0,0.7125400000000001,0.0,0.0,39.68977
2007-12-31,1821.69658,0.0,1773.83238,0.0,1.12003,0.0,0.0,40.17163
2008-03-31,1677.71159,0.0,1629.64888,0.0,1.25526,0.0,0.0,37.59685
2008-06-30,1863.56637,0.0,1819.85765,0.0,1.38296,0.0,0.0,39.56041
2008-09-30,2093.97085,0.0,2048.05821,0.0,1.20582,0.0,0.0,40.10623
2008-12-31,1752.01698,0.0,1699.98315,0.0,1.13297,0.0,0.0,41.14352
2009-03-31,1876.96083,0.0,1829.94271,0.0,1.21829,0.0,0.0,33.81909
2009-06-30,1627.30171,0.0,1586.80338,0.0,1.31093,0.0,0.0,37.48714
2009-09-30,2335.47553,0.0,2295.17757,0.0,1.11318,0.0,0.0,37.26002
2009-12-31,1857.08639,0.0,1818.43412,0.0,1.09359,0.0,0.0,36.03377
2010-03-31,1690.03834,0.0,1650.98413,0.0,1.032,0.7670300000000001,0.0,31.86671
2010-06-30,1872.29194,0.0,1834.46949,0.0,1.02682,0.61697,0.0,35.16799
2010-09-30,2374.93854,0.0,2334.01688,0.0,0.5675300000000001,0.51732,0.0,34.88632
2010-12-31,1801.45019,0.0,1763.81089,0.0,1.07965,1.22269,0.0,35.02798
2011-03-31,1989.06491,0.0,1951.26397,0.0,1.79995,0.8412000000000001,0.0,27.76792
2011-06-30,1947.32272,0.0,1910.25222,0.0,2.37842,0.5598000000000001,0.0,32.53104
2011-09-30,2523.85696,0.0,2485.33117,0.0,1.36746,0.48244,0.0,33.24852
2011-12-31,2262.02797,0.0,2224.05688,0.0,1.86519,1.02857,0.0,33.8575
2012-03-31,1987.33222,0.0,1956.66632,0.0,1.20145,0.40765,0.0,24.37682
2012-06-30,2055.6022,0.0,2023.67941,0.0,1.21474,0.30172,0.0,25.33841
2012-09-30,2555.6746,0.0,2524.32353,0.0,0.7428800000000001,0.25483,0.0,25.4968
2012-12-31,1710.42683,0.0,1680.33134,0.0,1.10693,0.4158,0.0,25.30297
2013-03-31,901.54163,0.0,873.23944,0.0,1.15719,0.7268,0.0,0.16837
2013-06-30,1887.0967,0.0,1868.50322,0.0,1.40622,0.6067300000000001,0.0,13.89149
2013-09-30,2194.53947,0.0,2180.90453,0.0,1.00064,0.50185,0.0,7.50803
2013-12-31,1263.62892,0.0,1216.44323,0.0,0.8830300000000001,0.75463,0.0,26.56446
2014-03-31,984.24906,0.0,849.70862,0.0,0.92514,3.06235,3.91777,46.07596
2014-06-30,1654.27381,0.0,1591.157,0.0,1.33217,2.24827,6.36901,55.29486
2014-09-30,2290.38868,0.0,2230.78797,0.0,0.82635,1.75679,6.40209,52.12392
2014-12-31,1352.83668,0.0,1291.2974,0.0,0.88031,2.84961,4.34621,53.19965
