date,Net_Gen_By_Fuel_MWh
2001-03-31,275.41138
2001-06-30,238.02258
2001-09-30,274.91766
2001-12-31,313.85862
2002-03-31,266.22643
2002-06-30,228.23821
2002-09-30,242.71878
2002-12-31,278.40919
2003-03-31,331.09089
2003-06-30,286.69568
2003-09-30,302.16771
2003-12-31,305.77075
2004-03-31,273.11478
2004-06-30,252.45414
2004-09-30,300.24933
2004-12-31,287.82116
2005-03-31,292.01532
2005-06-30,295.34364
2005-09-30,289.7693
2005-12-31,304.52496
2006-03-31,305.32012
2006-06-30,303.40368
2006-09-30,326.04004
2006-12-31,330.85927
2007-03-31,317.9997
2007-06-30,330.51405
2007-09-30,334.70531
2007-12-31,346.29854
2008-03-31,340.33098
2008-06-30,365.90074
2008-09-30,440.7423
2008-12-31,606.9614
2009-03-31,651.37575
2009-06-30,609.58548
2009-09-30,503.67979
2009-12-31,575.65416
2010-03-31,588.32434
2010-06-30,612.82716
2010-09-30,558.25487
2010-12-31,714.54916
2011-03-31,681.54729
2011-06-30,718.99315
2011-09-30,575.75656
2011-12-31,788.71392
2012-03-31,903.40384
2012-06-30,797.71188
2012-09-30,671.31035
2012-12-31,850.75181
2013-03-31,896.13792
2013-06-30,820.85227
2013-09-30,640.17472
2013-12-31,834.81618
2014-03-31,961.675
2014-06-30,802.5798
2014-09-30,644.25266
2014-12-31,853.88364
2015-03-31,821.54388
2015-06-30,778.17276
2015-09-30,666.70738
2015-12-31,895.29403
2016-03-31,817.19056
2016-06-30,741.50365
2016-09-30,601.61385
2016-12-31,827.42469
2017-03-31,844.99401
2017-06-30,759.12019
2017-09-30,522.78662
2017-12-31,995.1646
2018-03-31,951.96467
2018-06-30,710.57209
2018-09-30,591.60712
2018-12-31,860.35028
2019-03-31,925.45148
2019-06-30,823.82552
2019-09-30,609.8616
2019-12-31,889.10753
2020-03-31,844.04365
2020-06-30,746.76088
2020-09-30,575.61819
2020-12-31,825.6131
2021-03-31,821.3741
2021-06-30,760.99392
2021-09-30,702.73855
2021-12-31,850.7765
